rank,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
5240,羸,léi,,,形,〈文〉瘦；弱,羸 弱
5240,羸,léi,,,形,〈文〉瘦；弱,羸 顿
5240,羸,léi,,,名,○ 姓,
5241,耆,qí,,,形,〈文〉 六十岁以上的（人）,耆 老
5241,耆,qí,,,形,〈文〉 六十岁以上的（人）,耆 年
5242,碶,qì,,,名,石头砌的拦水闸（多用于地名）,大 碶 头（在浙江） 。
5244,铯,sè,,,名,金属元素，符号 Cs。银白色，质软，化学性质极活泼，遇水发生爆炸，在光照下易放出电子。用于制造原子钟、光电管和作宇宙飞行器的燃料,
5246,鸸,ér,鸸鹋,érmiáo,名,鸟，像鸵鸟而较小，腿长，爪有三趾，两翼退化，善走，不善飞。以吃植物叶、果为主。原产澳大利亚,
5247,螋,sōu,,,,见“ 蠼（qú）螋 ”,
5249,楦,xuàn,,,名,楦子,鞋 楦
5249,楦,xuàn,,,名,楦子,帽 楦
5249,楦,xuàn,,,动,用楦子把鞋帽的中空部分填实、撑大,新鞋穿着太紧，要 楦 一 楦 。
5249,楦,xuàn,,,动,用东西把物体内部填实或撑大,用芦花 楦 枕头
5249,楦,xuàn,,,动,用东西把物体内部填实或撑大,把口袋 楦 满
5250,峁,mǎo,,,名,我国西北地区一种顶部浑圆、坡面陡峭的黄土丘陵；泛指小山包,
5251,磴,dèng,,,名,〈文〉山路的石级；泛指石头台阶,
5251,磴,dèng,,,量,用于台阶、楼梯或梯子,七 磴 台阶
5251,磴,dèng,,,量,用于台阶、楼梯或梯子,这梯子只有十 磴
5252,稂,láng,,,名,〈文〉一种对禾苗有害的杂草,稂 莠
5252,稂,láng,,,名,○ 姓,
5253,啖,dàn,,,动,吃,日 啖 荔枝三百颗
5253,啖,dàn,,,动,给人或动物吃；喂,以枣 啖 之
5253,啖,dàn,,,动,给人或动物吃；喂,啖 虎狼以肉
5253,啖,dàn,,,动,用利益引诱或收买,啖 以重金
5254,嫚,màn,,,动,〈文〉 瞧不起；不尊重,嫚 易（轻视，侮辱） 。
5254,嫚,mān,,,名,某些地区指女孩子,
5255,邽,guī,,,名,姓,
5256,翳,yì,,,动,〈文〉遮盖,林木阴 翳
5256,翳,yì,,,动,〈文〉遮盖,翳 障
5256,翳,yì,,,名,长在眼角膜上障蔽视线的白斑,白 翳
5256,翳,yì,,,名,长在眼角膜上障蔽视线的白斑,翳 子
5256,翳,yì,,,名,〈文〉起遮蔽作用的东西,云 翳
5257,芏,dù,,,,见“ 茳（jiāng）芏 ”,
5258,苜,mù,苜蓿,mùxu,名,一年或多年生草本植物，叶子互生，花黄色或紫色，结荚果。是重要的牧草和绿肥,
5260,丕,pī,,,形,〈文〉 大,
5261,栎,lì,,,名,栎树，落叶乔木，叶子披针形或倒卵形，坚果卵形，脱涩后可以做饲料。木材坚而重，可作器具、枕木等用材。品种很多，如麻栎、白栎等。通称橡,
5261,栎,yuè,栎阳,yuèyáng,名,古地名，在今陕西临潼北,
5261,栎,yuè,栎阳,yuèyáng,,另见 lì,
5263,屺,qǐ,,,名,〈文〉 没有草木的山,
5264,忾,kài,,,动,愤恨,同仇敌 忾
5267,觥,gōng,,,名,古代饮酒用的器皿，多用兽角制成，后来也有用青铜或木制的,觥 爵
5267,觥,gōng,,,名,古代饮酒用的器皿，多用兽角制成，后来也有用青铜或木制的,觥 筹交错
5269,颉,xié,,,动,〈文〉鸟向上飞,
5269,颉,xié,,,名,○ 姓,
5270,砗,chē,砗磲,chēqú,名,一种大型贝类。长可达1米，介壳略呈三角形，肉可以吃。生活在热带海底,
5270,砗,chē,砗磲,chēqú,名,一种比玉稍次的美石，形状像蚌，有纹理,
5271,甾,zāi,,,名,有机化合物的一类，广泛存在于动植物体内。胆固醇和许多激素都属于甾族化合物。在医药上应用很广,
5273,篑,kuì,,,名,盛土的竹器,功亏一 篑
5276,氐,dī,,,名,我国古代民族，殷、周至南北朝时分布在今陕西、甘肃、四川一带，东晋时曾建立前秦和后凉,
5276,氐,dī,,,名,○ 星宿名，二十八宿之一,
5278,鹋,miáo,,,名,见“ 鸸（ér）鹋 ” ○ 姓,
5280,螗,táng,,,名,古书上指一种形体较小的蝉。背青绿色，鸣声清亮,
5281,嗵,tōng,,,拟声,模拟物体撞击、心跳等的声音,青蛙 嗵 的一声跳进水里
5281,嗵,tōng,,,拟声,模拟物体撞击、心跳等的声音,敲起鼓来 嗵 嗵 响
5281,嗵,tōng,,,拟声,模拟物体撞击、心跳等的声音,紧张得心 嗵 嗵 地跳 。
5283,仞,rèn,,,量,"古代长度单位,8尺或7尺为1仞",万 仞 高山
5284,鲦,tiáo,,,名,䱗（cān）鲦的古称,
5286,绗,háng,,,动,用针线把衣、被的面子和里子以及其中的棉絮等稀疏地缝缀在一起，使不分离滑动,绗 被子
5288,谩,mán,,,动,〈文〉 隐瞒真相；蒙蔽,欺 谩
5288,谩,mán,,,动,〈文〉 隐瞒真相；蒙蔽,谩 天 谩 地（比喻欺上瞒下） 。
5288,谩,màn,,,动,对人傲慢无礼,谩 骂
5289,蘖,niè,,,名,树木被砍伐后，重新生出的新芽,
5289,蘖,niè,,,名,泛指植株从茎的基部孳生出的分枝,分 蘖
5289,蘖,niè,,,名,泛指植株从茎的基部孳生出的分枝,蘖 枝
5290,糈,xǔ,,,名,〈文〉 祭神用的精米 粮食；粮饷,
5292,讫,qì,,,动,停止；截止,起 讫
5292,讫,qì,,,动,完毕；终了,收 讫
5292,讫,qì,,,动,完毕；终了,验 讫
5293,埚,guō,,,,见“ 坩（gān）埚 ”,
5294,蝥,máo,,,,见“ 斑蝥 ”,
5295,蓊,wěng,,,形,〈文〉 （草木）茂盛,蓊 郁
5295,蓊,wěng,,,形,〈文〉 （草木）茂盛,蓊 勃
5296,绔,kù,,,名,〈文〉 裤子。现只用于“纨绔”,
5297,橦,tóng,,,名,古代指一种树，花可以织布。一说即木本棉花,
5299,菏,hé,菏泽,hézé,名,地名，在山东,
5303,兖,yǎn,,,名,兖州，地名，在山东,
5304,躜,zuān,,,动,胡乱走动,躜 上 躜 下
5304,躜,zuān,,,动,胡乱走动,上下 躜 动
5305,狍,páo,,,名,鹿的一种。颈长尾短，雄的有角。冬天毛长，棕褐色；夏天毛短，栗红色。喜食青草、野果和野菌等。通称狍子,
5307,牮,jiàn,,,动,支撑倾斜的房屋，使平正,牮 墙
5307,牮,jiàn,,,动,支撑倾斜的房屋，使平正,打 牮 拨正（房屋倾斜，用柱子支起使正） 。
5307,牮,jiàn,,,动,○ 用土石挡水,
5309,裰,duō,,,动,缝补（破衣）,补 裰
5309,裰,duō,,,,○ 见“ 直裰 ” 用法说明 统读 duō，不读 duò,
5311,妗,jìn,妗子,jìnzi,名,某些地区称舅母,
5311,妗,jìn,妗子,jìnzi,名,妻兄、妻弟的妻子,大 妗子
5311,妗,jìn,妗子,jìnzi,名,妻兄、妻弟的妻子,小 妗子
5312,秫,shú,,,名,黏高粱；泛指高粱,秫 米
5312,秫,shú,,,名,黏高粱；泛指高粱,秫 秸
5313,蓖,bì,蓖麻,bìmá,名,一年或多年生草本植物，圆茎中空，叶大，呈掌状分裂。种子叫蓖麻籽，榨的油叫蓖麻油，可以做工业润滑油，也可以做药材；茎的韧皮纤维可以制绳索和造纸；根、茎、叶、种子都可以做药材,
5314,庳,bì,,,形,〈文〉 （房屋）矮小 宫室卑 庳 低；低洼 崇 庳 （高低） | 庳 湿,
5315,醍,tí,,,,见下。 醍醐 醍醐灌顶,
5317,舳,zhú,,,名,〈文〉 船尾,舳 舻千里（舻：船头） 。
5318,蜾,guǒ,蜾蠃,guǒluǒ,名,蜾蠃蜂。昆虫，常在竹筒或泥墙洞中做窝，捕捉螟蛉等昆虫的幼虫放在窝里并将卵产在它们的身体里，卵孵化后，又把螟蛉当作幼虫的食物,
5319,鳔,biào,,,名,鱼类体内可以胀缩的囊状器官。内部充有气体，收缩时鱼下沉，膨胀时鱼上浮。有调节身体密度或在缺氧时辅助呼吸的作用。可供食用或制鳔胶,
5319,鳔,biào,,,名,鳔胶,鱼 鳔
5319,鳔,biào,,,名,鳔胶,猪皮 鳔
5320,琬,wǎn,,,名,〈文〉 一种圭，上端浑圆，没有棱角,
5322,嘡,tāng,,,拟声,模拟敲锣、撞钟等的声音,街上传来一阵 嘡 嘡 嘡 的锣声
5322,嘡,tāng,,,拟声,模拟敲锣、撞钟等的声音,嘡 啷
5323,焐,wù,,,动,把凉的东西紧靠热的东西，使变暖,用热水袋 焐 被窝 儿
5323,焐,wù,,,动,把凉的东西紧靠热的东西，使变暖,焐 焐 手
5326,刎,wěn,,,动,用刀割（颈部）,自 刎
5326,刎,wěn,,,动,用刀割（颈部）,刎 颈之交
5327,獬,xiè,獬豸,xièzhì,名,古代传说中的独角异兽，能辨别是非，见人争斗就用角顶非正义的一方,
5328,袈,jiā,袈裟,jiāshā,名,僧人披的法衣，用各色布片拼缀而成。布片最初是不规则形状，后来改为长方形,
5330,琥,hǔ,琥珀,hǔpò,名,古代松柏树脂的化石，淡黄色、褐色或红褐色的透明体。可用来制漆或做装饰品，也可以做药材,
5331,蟥,huáng,,,,见“ 蚂蟥 ”,
5332,鼍,tuó,,,名,爬行动物，鳄鱼的一种。体长两米多，背、尾均有角质鳞；背部暗褐色，带黄斑和黄条，腹部灰色。穴居池沼底部，以鱼、螺、蛙、小鸟、鼠类为食，冬日蛰居穴中。分布于长江下游，属国家保护动物,
5333,诮,qiào,,,动,〈文〉 责备；谴责 诮 让 讥讽；嘲讽 诮 骂,
5334,褛,lǚ,,,,见“ 褴（lán）褛 ”,
5335,骢,cōng,,,名,〈文〉 青色与白色夹杂的马,
5337,诔,lěi,,,动,〈文〉 叙述死者功德，表示哀悼并评定谥号（多用于上对下） 诔 德 | 诔 谥 叙述死者生平事迹表示哀悼的文章 诔 文 | 诔 辞,
5339,葶,tíng,葶苈,tínglì,名,一年生草本植物，全株有星状毛。叶对生，椭圆形。三月开小黄花，四月结籽，盛夏枯死。种子扁小如黍粒,
5340,恝,jiá,,,形,〈文〉 不放在心里；不动心,恝 然置之
5342,诖,guà,,,动,〈文〉 牵累；连累,诖 误
5343,箅,bì,箅子,bìzi,名,一种有孔眼或空隙的器具，用来隔离物品使不致落下，并能通气、漏水,竹 箅子
5343,箅,bì,箅子,bìzi,名,一种有孔眼或空隙的器具，用来隔离物品使不致落下，并能通气、漏水,炉 箅子
5344,芗,xiāng,,,形,〈文〉香,芬 芗
5344,芗,xiāng,,,名,古书上指可以调味的香草,
5346,盍,hé,,,副,〈文〉 用于动词前表示反问或疑问，相当于“何不”,盍 尝问焉?（为什么不试着问问他呢?）
5349,鸨,bǎo,,,名,鸟，像雁而略大，体长可达1米，背部有黄褐色和黑色斑纹，腹部近白色。不善飞而善奔驰，能涉水，常群栖在草原地带。属国家保护动物,
5349,鸨,bǎo,,,名,旧指老妓女或妓院的女老板（古人认为鸨是淫鸟）,鸨 母
5350,诤,zhèng,,,动,直率地规劝,诤 友
5350,诤,zhèng,,,动,直率地规劝,诤 言
5351,掭,tiàn,,,动,把毛笔蘸墨汁后在砚台上整理均匀,
5352,薷,rú,,,,见“ 香薷 ”,
5353,盦,ān,,,名,古代一种带盖的盛食物的器皿,
5353,盦,ān,,,,同 “ 庵 ”,
5354,矬,cuó,,,形,〈口〉 矮小 长得又胖又 矬 | 找个 矬 点 儿 的凳子 身子往下缩；向下降 身子往下一 矬 就钻过去了,
5355,柢,dǐ,,,名,〈文〉 树的主根；泛指树根,根 柢
5355,柢,dǐ,,,名,〈文〉 树的主根；泛指树根,根深 柢 固
5357,饔,yōng,,,名,〈文〉 熟的食物；特指熟肉 早饭 饔 飧不继,
5358,伋,jí,,,,用于人名。孔伋，字子思，孔子的孙子,
5359,冱,hù,,,动,〈文〉 冻结；凝固 冱 寒 | 冱 凝 闭塞①,
5360,桴,fú,,,名,〈文〉 鼓槌,桴 鼓相应
5361,臁,lián,,,名,小腿的两侧,臁 骨
5361,臁,lián,,,名,小腿的两侧,臁 疮
5362,潋,liàn,,,,形容水波荡漾的样子,湖光 潋滟
5362,潋,liànyàn,,,,形容水波荡漾的样子,湖光 潋滟
5363,璆,qiú,,,名,〈文〉 美玉,
5364,椋,liáng,,,名,树名，叶似柿叶，果实圆形，木质坚硬。俗称灯台树,
5365,龉,yǔ,,,,见“ 龃（jǔ）龉 ”,
5366,僮,tóng,,,名,〈文〉 指未成年的奴仆；泛指奴仆,
5366,僮,zhuàng,,,,壮族的“壮”字旧作“僮”,
5367,馔,zhuàn,,,名,〈文〉 饭菜,肴 馔
5367,馔,zhuàn,,,名,〈文〉 饭菜,盛（shèng） 馔 。
5368,沤,òu,,,动,物体经长时间浸泡或密集堆积而变质,汗水把衣服 沤 烂了
5368,沤,òu,,,动,物体经长时间浸泡或密集堆积而变质,囤里的粮食全给 沤 了
5368,沤,òu,,,动,物体经长时间浸泡或密集堆积而变质,沤 粪
5369,葚,shèn,,,名,桑树的果穗。成熟时黑紫色或白色，有甜味，可以食用,
5370,崤,xiáo,,,名,崤山，山名，在河南,
5371,哂,shěn,,,动,〈文〉 微笑 聊博一 哂 | 哂 存 | 哂 纳 讥笑 哂 笑,
5372,庹,tuǒ,,,量,"成年人两臂左右平伸时，从一只手的中指端到另一只手的中指端的长度,1庹约合5市尺",
5372,庹,tuǒ,,,名,○ 姓,
5373,汆,cuān,,,动,烹调方法，把易熟的食物放到开水锅里稍煮一下,汆 丸子
5373,汆,cuān,,,动,烹调方法，把易熟的食物放到开水锅里稍煮一下,汆 白肉
5373,汆,cuān,,,名,○ 〈口〉汆子,
5373,汆,cuān,,,动,〈口〉用汆子烧（水）,汆 了一汆子水
5374,嚯,huò,,,叹,表示惊讶或赞叹,嚯 ，你们来得真早哇!
5374,嚯,huò,,,叹,表示惊讶或赞叹,嚯 ，长这么高了!
5374,嚯,huò,,,拟声,○ 模拟笑声,嚯 嚯 地笑了起来
5375,鹩,liáo,,,,见“ 鹪（jiāo）鹩 ”,
5376,噫,yī,,,叹,〈文〉 表示悲叹伤感，相当于“唉”,噫 ，天丧予（老天爷要毁灭我啦）!
5378,钹,bó,,,名,铜制打击乐器，两个圆片为一副，中间凸起成半球状，正中有孔，可以穿绸布条供手持，两片相击发声,
5382,擢,zhuó,,,动,拔,擢 发难数
5382,擢,zhuó,,,动,选拔,擢 升
5382,擢,zhuó,,,动,选拔,擢 用
5383,酩,mǐng,酩酊,mǐngdǐng,形,形容大醉,酩酊 大醉
5384,獐,zhāng,,,名,獐子,獐 头鼠目
5385,愆,qiān,,,动,〈文〉 超过；耽误（时间） 愆 期 罪过；错误 愆 尤 | 罪 愆 | 前 愆,
5387,悭,qiān,,,形,〈文〉 吝啬 悭 吝 减省；缺少 缘 悭 一面（缺少见一面的机缘） 用法说明 不读 jiān,
5390,衾,qīn,,,名,〈文〉 被子；特指入殓时盖尸体的单被,罗 衾 不耐五更寒
5390,衾,qīn,,,名,〈文〉 被子；特指入殓时盖尸体的单被,衾 枕
5390,衾,qīn,,,名,〈文〉 被子；特指入殓时盖尸体的单被,衣 衾 棺椁
5391,蝮,fù,蝮蛇,fùshé,名,毒蛇，体长60—90厘米，头三角形，灰褐色，有斑纹。生活在平原及低山区，捕食蛙、鸟、鼠等,
5392,绶,shòu,,,名,一种用来系官印或勋章等的彩色丝带,印 绶
5392,绶,shòu,,,名,一种用来系官印或勋章等的彩色丝带,绶 带
5393,瓒,zàn,,,名,古代祭礼所用的一种多以玉做柄的酒勺,
5394,瓠,hù,,,名,瓠瓜,
5395,锝,dé,,,名,金属元素，符号 Tc。银灰色，有放射性，由人工核反应获得。用作原子反应堆中的抗腐蚀覆盖材料或超导磁体材料，也用于医疗诊断,
5396,噌,cēng,,,拟声,模拟快速行动或摩擦的声音,他 噌 地从椅子上跳了起来
5396,噌,cēng,,,拟声,模拟快速行动或摩擦的声音,汽车 噌 地一下从墙角擦过 。
5396,噌,chēng,,,,模拟钟鼓的声音,
5396,噌,chēnghóng,,,,模拟钟鼓的声音,
5397,胍,guā,,,名,有机化合物，无色结晶体，水解后成尿素，是制药工业的重要原料,
5398,錾,zàn,,,名,雕凿金属或石头的工具,錾 子
5398,錾,zàn,,,名,雕凿金属或石头的工具,錾 刀
5398,錾,zàn,,,动,在金属或砖石上雕凿,錾 字
5398,錾,zàn,,,动,在金属或砖石上雕凿,錾 花
5399,菰,gū,,,名,多年生草本植物，生长在池沼里。嫩茎基部寄生菰黑粉菌后膨大，叫茭白，果实叫菰米，都可以吃,
5400,謇,jiǎn,,,形,〈文〉 口吃；讲话不流利 謇 吃 ○ 正直 謇 辞（正直的话）,
5401,柈,bàn,柈子,bànzi,名,某些地区指整段木头劈成的大块劈（pǐ）柴,
5402,栌,lú,,,名,栌木，即黄栌,
5403,巉,chán,,,形,〈文〉 形容山势险峻,巉 岩
5403,巉,chán,,,形,〈文〉 形容山势险峻,巉 峻
5404,酴,tú,酴醾,túmí,名,古代指重酿的甜米酒,
5404,酴,tú,酴醾,túmí,名,落叶灌木，茎绿色，有棱，生刺。叶椭圆形。初夏开白花，可供观赏,
5405,裢,lián,,,,见“ 褡裢（dālian） ”,
5406,鸩,zhèn,,,名,传说中的一种毒鸟，羽毛有剧毒，用以泡酒可以毒死人,
5406,鸩,zhèn,,,名,鸩毒,饮 鸩 而亡
5406,鸩,zhèn,,,名,鸩毒,饮 鸩 止渴
5407,醴,lǐ,,,名,〈文〉甜酒,醴 酒
5407,醴,lǐ,,,名,〈文〉甘甜的泉水,醴 泉
5407,醴,lǐ,,,名,〈文〉甘甜的泉水,醴 液
5409,聃,dān,,,,用于人名。老聃，即老子（zǐ），古代哲学家,
5410,螫,shì,,,动,〈文〉 蜇，蜂、蝎等有毒腺的虫子用毒刺刺人畜,
5411,燔,fán,,,动,〈文〉 烧 烧炙；烤,
5412,颥,rú,,,,见“ 颞（niè）颥 ”,
5413,阋,xì,,,动,〈文〉 吵架；争斗,兄弟 阋 于墙
5413,阋,xì,,,动,〈文〉 吵架；争斗,阋 讼
5413,阋,xì,,,动,〈文〉 吵架；争斗,阋 谗
5414,轸,zhěn,,,名,古代指车厢底部四面的横木；也借指车,
5414,轸,zhěn,,,名,星宿名，二十八宿之一,
5414,轸,zhěn,,,形,○ 〈文〉悲痛,轸 念
5414,轸,zhěn,,,形,○ 〈文〉悲痛,轸 怀
5415,睢,suī,,,,用于地名。如：睢县，在河南；睢宁，在江苏,
5415,睢,suī,,,名,○ 姓,
5416,鹪,jiāo,鹪鹩,jiāoliáo,名,鸟，体小，尾羽短而略向上翘。捕食昆虫，是益鸟。筑巢十分精巧，古人又叫它巧妇鸟,
5417,遑,huáng,,,名,〈文〉 闲暇 不 遑 （没有闲暇） ○ 急迫；匆促不安 遑 急 | 遑 遑,
5418,嵊,shèng,,,名,嵊州，地名，在浙江,
5419,瘰,luǒ,瘰疬,luǒlì,名,中医指颈项间的结核，类似于淋巴结核。症状是颈部或腋窝出现硬块，溃烂后流脓，不易愈合。俗称鼠疮,
5420,憝,duì,,,动,怨恨；憎恶,
5420,憝,duì,,,形,凶恶,元恶大 憝
5421,沭,shù,,,名,沭河，水名，源于山东，流入江苏,
5422,鸱,chī,,,名,古书上指鹞鹰,
5422,鸱,chī,,,,见“ 鹞鹰 ”,
5423,筚,bì,,,名,用树枝或竹子等做成的篱笆、门等遮拦物,蓬 筚 生辉
5423,筚,bì,,,名,用树枝或竹子等做成的篱笆、门等遮拦物,蓬门 筚 户
5424,泮,pàn,,,名,泮宫，古代诸侯举行射礼的地方；后来也指地方的官立学校，清代称考中秀才为“入泮”,
5424,泮,pàn,,,动,○ 〈文〉融化；分开,
5424,泮,pàn,,,名,○ 古同“ 畔 ” ○ 姓,
5425,怿,yì,,,形,〈文〉 喜悦；愉快,
5426,鲵,ní,,,名,两栖动物大鲵和小鲵的统称,
5428,怙,hù,,,动,〈文〉 依靠；凭借 无父何 怙 ，无母何恃? | 怙 恶不悛 指父亲 失 怙 | 怙 恃,
5429,祜,hù,,,名,〈文〉 福,受天之 祜
5430,璠,fán,璠玙,fányú,名,古代一种宝玉,
5431,淦,gàn,,,名,淦水，水名，在江西,
5431,淦,gàn,,,名,○ 姓,
5432,弇,yǎn,,,动,〈文〉 覆盖；遮住,弇 目
5432,弇,yǎn,,,动,〈文〉 覆盖；遮住,弇 日
5432,弇,yǎn,,,动,〈文〉 覆盖；遮住,弇 陋
5435,镄,fèi,,,名,金属元素，符号 Fm。有放射性。由人工核反应获得,
5436,鄣,zhāng,,,名,周朝诸侯国名，在今山东东平东,
5437,舾,xī,舾装,xīzhuāng,名,船上设备和装置的统称；也指安装这些设备和装置的工作,
5438,笊,zhào,笊篱,zhàoli,名,用竹篾、铁丝等制成的用具，有长柄，用来从液体中捞东西,
5439,魈,xiāo,,,,见“ 山魈 ”,
5442,恂,xún,恂恂,xúnxún,形,担心；恐惧,
5443,溲,sōu,,,动,〈文〉 排泄大小便；特指排泄小便,溲 溺
5444,缦,màn,,,名,〈文〉没有花纹的丝织品,
5444,缦,màn,,,,○ 古同“ 慢 ” ○ 古同“ 漫 ” ○ 古同“ 幔 ”,
5446,邈,miǎo,,,形,〈文〉 遥远,邈 不可见
5446,邈,miǎo,,,形,〈文〉 遥远,邈 远
5447,锟,kūn,锟铻,kūnwú,名,古书上说的山名。传说所产的铁可铸造锋利的刀剑，因此也借指宝剑,
5448,囝,jiǎn,,,名,某些地区指儿子,
