definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img
7888911,788891,1,见see‘药’,yào,
7889011,788901,1,见see【萝藦】,luómó,
7890711,789071,1,(～儿,hǔjìnr,
7892111,789211,1,(～的,hǔshēngshēng·de,
7892411,789241,1,见see【龙潭虎穴】,lóng tán hǔ xué,
7892911,789291,1,见see【龙腾虎跃】,lóng téng hǔ yuè,
7893111,789311,1,same as老虎钳,lǎohǔqián,
7893211,789321,1,同same as‘琥珀’,hǔpò,
7898112,789811,2,〈书fml.〉同same as‘虚辞’,xūcí,
7898411,789841,1,(～的,xūpiāopiāo·de,
7898611,789861,1,〈书fml.〉同same as‘暴(凶暴)’,xiōngbào,
7899511,789951,1,(～儿,chóngyǎnr,
7899711,789971,1,〈书fml.〉same as虫子,chóng·zi,
7900911,790091,1,见下。see below,,
7901211,790121,1,same as虽然,suīrán,
7901311,790131,1,same as虽然,suīrán,
7901411,790141,1,(～儿,xiārénr,
7902411,790241,1,同same as‘马蜂’,mǎfēng,
7902611,790261,1,见see[虸蚄](zǐfāng)。,,
7903211,790321,1,见下。see below,,
7903711,790371,1,(～儿,cánzǐr,
7903911,790391,1,〈方dial.〉same as蚕蔟,cáncù,
7905411,790541,1,〈书fml.〉同same as‘鼢’,fén,
7905512,790551,2,同same as‘嗤’,chī,
7905513,790551,3,同same as‘媸’,chī,
7905811,790581,1,[蚺蛇](ránshé)same as蟒蛇,mǎngshé,
7907411,790741,1,same as蛋,dàn,
7907511,790751,1,(～儿,dànqīngr,
7908111,790811,1,(～儿,dánhuángr,
7908611,790861,1,same as‘曲蟮’(qū·shàn)。,,
7908711,790871,1,见see[?num>9.謁,yóumóu,
7908811,790881,1,〈方dial.〉(～儿,yángr,
7909311,790931,1,见下。see below,,
7911111,791111,1,见see[蟏蛸](xiāoshāo)。⇒蛸xiāo,,
7911121,791112,1,见see[螵蛸](piāoxiāo)。⇒蛸shāo,,
7911311,791131,1,同same as‘娥眉’,éméi,
7913411,791341,1,见see【海市蜃楼】,hǎi shì shèn lóu,
7913811,791381,1,见see【石蜐】,shíjié,
7914811,791481,1,同same as‘飞短流长’,fēi duǎn liú cháng,
7915011,791501,1,同same as‘飞语’,fēiyǔ,
7915311,791531,1,(～儿,mìzǎor,
7915811,791581,1,见see[蟛蜞],péngqí,
7916311,791631,1,(～儿,làqiānr,
7917211,791721,1,(～儿,làhuār,
7917711,791771,1,〈书fml.〉同same as‘蚌’,bàng,
7918212,791821,2,同same as‘霓’,ní,
7918511,791851,1,见see[蝂],fùbǎn,
7918611,791861,1,[蝄](wǎngliǎng)同same as‘魍魉’,wǎngliǎng,
7919611,791961,1,见see【蛞蝓】(kuòyú)。?f,,
7920111,792011,1,见see[蜉蝣](fúyóu)。,,
7920311,792031,1,见see【斑蝥】,bānmáo,
7920511,792051,1,见下。see below,,
7921511,792151,1,same as椿象,chūnxiàng,
7921611,792161,1,见see【寒螀】(hánjiāng)。,,
7921711,792171,1,same as融合,rónghé,
7922013,792201,3,同same as‘融合’,rónghé,
7922211,792221,1,same as融化,rónghuà,
7923112,792311,2,同same as‘魑’,chī,
7923211,792321,1,见see【蝼螲】(lóuzhì)。⇒螲dié,,
7923511,792351,1,same as螺钉,luódīng,
7923711,792371,1,same as螺母,luómǔ,
7923811,792381,1,same as螺纹,luówén,
7924011,792401,1,same as螺母,luómǔ,
7925111,792511,1,同same as‘蚓’,yǐn,
7925211,792521,1,〈书fml.〉同same as‘蚊’,wén,
7925911,792591,1,同same as‘盘曲’,pánqū,
7926411,792641,1,见see【曲蟮】,qū·shàn,
7926811,792681,1,(～儿,xièhuángr,
7927411,792741,1,见see[蜾蠃](guǒluǒ)。營,,
7927511,792751,1,见see【蜚蠊】(fěilián)。?,,
7929911,792991,1,见see【衣鱼】,yīyú,
7930611,793061,1,(～儿,xuèyìnr,
7931911,793191,1,(～儿,xuèyàngr,
7933111,793311,1,same as血,xuè,
7933911,793391,1,(～的,xiěhūhū·de,
7936211,793621,1,same as行话,hánghuà,
7941513,794151,3,见see【冲程】,chōngchéng,
7943311,794331,1,(～儿,hángfànr,
7943511,794351,1,same as走,zǒu,
7943821,794382,1,〈方dial.〉见see【天车】,tiānchē,
7944011,794401,1,same as行营,xíngyíng,
7944411,794441,1,〈方dial.〉same as行业,hángyè,
7945711,794571,1,见see[衏](hángyuàn)。,,
7946311,794631,1,见see[衚衕](hú·tòng)。,,
7946411,794641,1,〈书fml.〉同same as‘巷’,xiàng,
7947811,794781,1,"[衚衕](hú·tòng)
见see【胡同】",hú·tòng,
7948311,794831,1,(～儿,yīdōur,
7949011,794901,1,(～儿,yīliàor,
7949111,794911,1,(～儿,yījiàr,
7949411,794941,1,see【胞衣】,bāoyī,
7951511,795151,1,(～儿,bǔqíngr,
7952911,795291,1,(～儿,bǔhuār,
7956511,795651,1,(～儿,biǎoliànr,
7959011,795901,1,〈书fml.〉same as衰败,shuāibài,
7959611,795961,1,same as衰落,shuāiluò,
7959711,795971,1,same as衰老,shuāilǎo,
7960211,796021,1,同same as‘襟’,jīn,
7961511,796151,1,〈书fml.〉同same as‘靿’,yào,
7961811,796181,1,(～儿,xiùkǒur,
7962411,796241,1,(～儿,xiùtǒngr,
7962811,796281,1,(～儿,wàtàor,
7962911,796291,1,(～儿,wàtǒngr,
7963111,796311,1,〈书fml.〉同same as‘帙’(zhì)。,,
7963212,796321,2,同same as‘祛’,qū,
7964311,796431,1,same as‘背搭子’,bèidā·zi,
7964711,796471,1,(～儿,bèilǐr,
7964911,796491,1,(～儿,bèimiànr,
7965511,796551,1,同same as‘裤’,kù,
7967511,796751,1,(～儿,lièkǒur,
7967512,796751,2,～儿,liè∥kǒur,
7968011,796801,1,same as裂璺(lièwèn)。2.瓷器在烧制时有意做成的像裂璺的花纹。,"crackle (on pottery, porcelain, etc.); (of porcelain) pattern of cracks deliberately made during firing",
7968111,796811,1,(～儿,lièfèngr,
7968112,796811,2,～儿,liè∥fèngr,
7969911,796991,1,～儿,zhuāng∥xiàngr,
7972311,797231,1,[裣衽](liǎnrèn)同same as‘敛衽’,liǎnrèn,
7972411,797241,1,(～儿,kùdōur,
7972511,797251,1,〈方dial.〉(～儿,kùtóur,
7972811,797281,1,(～儿,kùjiǎor,
7973011,797301,1,(～儿,kùtuǐr,
7973612,797361,2,见see【直裰】,zhíduō,
7973811,797381,1,same as裱,biǎo,
7974913,797491,3,同same as‘裹胁’,guǒxié,
7975911,797591,1,〈书fml.〉同same as‘袖’,xiù,
7976711,797671,1,见see【襜褕】(chānyú)。€f,,
7976912,797691,2,见see【汗褟儿】,hàntār,
7977111,797711,1,(～儿,rùdānr,
7977711,797771,1,same as退色,tuì∥shǎi,
7978813,797881,3,同same as‘袱’(fú)。,,
7979411,797941,1,见see[袯襫](bóshì)。,,
7979611,797961,1,见see[褦襶](nàidài)。,,
7981211,798121,1,same as西施,Xīshī,
7981911,798191,1,same as西,xī,
7983911,798391,1,same as西服,xīfú,
7984111,798411,1,～儿,xī·biɑnr,
7985011,798501,1,同same as‘邀买’,yāomǎi,
7985411,798541,1,(～儿,yào∥jiàr,
7985511,798551,1,见see【讨价还价】,tǎo jià huán jià,
7985711,798571,1,同same as‘邀击’,yāojī,
7985811,798581,1,同same as‘邀功’,yāogōng,
7986511,798651,1,(～儿,yào hǎokànr,
7988811,798881,1,same as要点,yàodiǎn,
7989513,798951,3,〈书fml.〉same as沦陷,lúnxiàn,
7990911,799091,1,(～儿,jiàntiānr,
7993611,799361,1,见see【看风使舵】,kàn fēng shǐ duò,
8003011,800301,1,同same as‘嘴’,zuǐ,
8004811,800481,1,～儿,jiě∥shǒur,
8007311,800731,1,～儿,jiě∥mènr,
8010011,801001,1,same as触角,chùjiǎo,
8010111,801011,1,见see[觳觫](húsù)。,,
8013211,801321,1,同same as‘言辞’,yáncí,
8014411,801441,1,〈书fml.〉同same as‘赀’,zī,
8014811,801481,1,〈书fml.〉同same as‘察’,chá,
8015811,801581,1,same as誓言,shìyán,
8015911,801591,1,〈书fml.〉同same as‘愆’,qiān,
8016211,801621,1,〈书fml.〉同same as‘应’(yīng)。⇒譍yìng,,
8016221,801622,1,〈书fml.〉同same as‘应’(yìng)。⇒譍yīng,,
8020311,802031,1,same as计算机体层成像,jìsuànjī tǐcéng chéngxiàng,
8022211,802221,1,same as认错,rèn∥cuò,
8022711,802271,1,same as认识,rèn·shi,
8022811,802281,1,(～儿,rèn sǐlǐr,
8023911,802391,1,～儿,rèn∥cuòr,
8024111,802411,1,same as讥讽,jīfěng,
8024211,802421,1,same as讥讽,jīfěng,
8025911,802591,1,same as讨债,tǎo∥zhài,
8027411,802741,1,同same as‘训诫’,xùnjiè,
8028311,802831,1,〈书fml.〉同same as‘训喻’,xùnyù,
8028811,802881,1,见see【代议制】,dàiyìzhì,
8029911,802991,1,same as议会,yìhuì,
8030311,803031,1,same as问,wèn,
8030611,803061,1,～儿,jì∥fēnr,
8031712,803171,2,同same as‘纪念’,jìniàn,
8032011,803201,1,同same as‘纪要’,jìyào,
8032811,803281,1,～儿,jiǎng∥jiàr,
8034311,803431,1,(～儿,jiǎnggǎor,
8036511,803651,1,〈书fml.〉same as讹脱,étuō,
8037111,803711,1,〈方dial.〉same as讹诈,ézhà,
8037211,803721,1,same as论战,lùnzhàn,
8039011,803901,1,[讻讻]〈书fml.〉同same as‘汹汹’,xiōngxiōng,
8041111,804111,1,(～儿,juéqiàor,
8042411,804241,1,～儿,píng∥fēnr,
8044311,804431,1,同same as‘平话’,pínghuà,
8044911,804491,1,〈书fml.〉same as评定,píngdìng,
8047511,804751,1,same as诉说,sùshuō,
8048611,804861,1,同same as‘辞令’,cílìng,
8048911,804891,1,见see【前缀】,qiánzhuì,
8049911,804991,1,同same as‘辞章’,cízhāng,
8050411,805041,1,同same as‘辞藻’,cízǎo,
8050911,805091,1,同same as‘辞赋’,cífù,
8051313,805131,3,同same as‘屈’,qū,
8053511,805351,1,same as试工,shì∥gōng,
8057011,805701,1,same as诗篇,shīpiān,
8058012,805801,2,same as诚恳,chéngkěn,
8059311,805931,1,(～儿,huàtóur,
8059611,805961,1,same as电话,diànhuà,
8060812,806081,2,same as层次,céngcì,
8061111,806111,1,same as诡异,guǐyì,
8061813,806181,3,same as诡诈,guǐzhà,
8062411,806241,1,同same as‘赅博’,gāibó,
8062512,806251,2,same as该着,gāizháo,
8063111,806311,1,同same as‘翔实’,xiángshí,
8063911,806391,1,same as诨名,hùnmíng,
8064112,806411,2,同same as‘侜’,zhōu,
8064211,806421,1,同same as‘侜张’,zhōuzhāng,
8066011,806601,1,same as语库,yǔkù,
8066111,806611,1,见see【语系】,yǔxì,
8071411,807141,1,same as说媒,shuō∥méi,
8071613,807161,3,same as说和,shuō·he,
8072611,807261,1,～儿,shuō∥qíngr,
8074023,807402,3,(～儿,shuō·dɑor,
8074312,807431,2,(～儿,shuō xiánhuàr,
8076911,807691,1,同same as‘淖尔’,nào'ěr,
8081511,808151,1,same as‘掉包’,diào∥bāo,
8082311,808231,1,same as调停,tiáo·tíng,
8082411,808241,1,same as‘掉头’,diào∥tóu,
8083411,808341,1,同same as‘掉换’,diàohuàn,
8085211,808521,1,same as调,diào,
8085411,808541,1,same as调笑,tiáoxiào,
8085612,808561,2,同same as‘掉转’,diàozhuǎn,
8087411,808741,1,(～儿,tántiānr,
8090311,809031,1,(～儿,huǎngjiàr,
8090411,809041,1,〈方dial.〉(～儿,huǎngxìnr,
8090611,809061,1,(～儿,huǎnghuār,
8090711,809071,1,same as谎话,huǎnghuà,
8091211,809121,1,见see【形声】,xíngshēng,
8098111,809811,1,same as谬误,miùwù,
8100811,810081,1,同same as‘溪’,xī,
8100812,810081,2,见see【勃谿】(bóxī)。,,
8101211,810121,1,见see【勃豀】(bóxī)。,,
8101611,810161,1,(～儿,huōkǒur,
8101811,810181,1,same as豁口,huōkǒu,
8102212,810221,2,〈方dial.〉same as豆腐乳,dòu·furǔ,
8102311,810231,1,(～儿,dòubāor,
8102511,810251,1,(～儿,dòuzhīr,
8103411,810341,1,～儿,dòu·fugānr,
8103711,810371,1,(～儿,dòu·fupír,
8104011,810401,1,〈方dial.〉same as豆秸,dòujiē,
8104511,810451,1,same as豆绿,dòulǜ,
8104811,810481,1,见see【豆豉】,dòuchǐ,
8104911,810491,1,见see【喧豗】(xuānhuī)。,,
8105411,810541,1,见see【符号论】,fúhàolùn,
8105711,810571,1,见see【牙质】,yázhì,
8110911,811091,1,same as贞节,zhēnjié,
8111911,811191,1,同same as‘负隅’,fùyú,
8112211,811221,1,same as阴极,yīnjí,
8113111,811311,1,〈书fml.〉same as负担,fùdān,
8113211,811321,1,same as负荷,fùhè,
8115311,811531,1,～儿,cái·qìr,
8115611,811561,1,same as彩礼,cǎilǐ,
8117911,811791,1,〈书fml.〉same as贤人,xiánrén,
8118211,811821,1,同same as‘贤惠’,xiánhuì,
8118411,811841,1,〈书fml.〉same as贤惠,xiánhuì,
8119811,811981,1,(～儿,bàijiāzǐr,
8121511,812151,1,same as账簿,zhàngbù,
8121911,812191,1,(～儿,zhàngběnr,
8122211,812221,1,(～儿,zhàngmiànr,
8122911,812291,1,(～儿,huòtānr,
8130211,813021,1,〈书fml.〉same as贫穷,pínqióng,
8133112,813311,2,same as贯串,guànchuàn,
8133311,813331,1,同same as‘二心’,èrxīn,
8135211,813521,1,same as贴画,tiēhuà,
8135511,813551,1,(～儿,tiēshēnr,
8138011,813801,1,～儿,fèi∥jìnr,
8139011,813901,1,same as贺信,hèxìn,
8139211,813921,1,same as道喜,dào∥xǐ,
8142111,814211,1,same as贿款,huìkuǎn,
8149111,814911,1,同same as‘周’,zhōu,
8149311,814931,1,same as赔罪,péi∥zuì,
8149811,814981,1,〈方dial.〉same as赔罪,péi∥zuì,
8150611,815061,1,same as赔本,péi∥běn,
8151611,815161,1,same as赘疣,zhuìyóu,
8155511,815551,1,同same as‘盈余’,yíngyú,
8156611,815661,1,same as赤诚,chìchéng,
8158111,815811,1,same as赤脚,chì∥jiǎo,
8160711,816071,1,(～儿,zǒu hòuménr,
8161311,816131,1,～儿,zǒu∥xíngr,
8161812,816181,2,(～儿,zǒubǎnr,
8161911,816191,1,～儿,zǒu∥yàngr,
8162911,816291,1,same as走绳,zǒu∥shéng,
8164511,816451,1,same as走漏,zǒulòu,
8166211,816621,1,〈方dial.〉same as赶集,gǎn∥jí,
8166311,816631,1,〈方dial.〉same as赶集,gǎn∥jí,
8167111,816711,1,(～儿,gǎnzǎor,
8167712,816771,2,(～儿,gǎn∥diǎnr,
8167811,816781,1,～儿,gǎn rè·nɑor,
8168111,816811,1,〈方dial.〉same as赶集,gǎn∥jí,
8169011,816901,1,(～儿,qǐjìnr,
8169711,816971,1,～儿,qǐ∥tóur,
8171011,817101,1,(～儿,qǐgēnr,
8172011,817201,1,same as起锚,qǐ∥máo,
8172911,817291,1,同same as‘启衅’,qǐxìn,
8175211,817521,1,(～儿,chènzǎor,
8182612,818261,2,same as趋势,qūshì,
8187211,818721,1,same as跋,bá,
8187411,818741,1,same as跋,bá,
8187611,818761,1,〈方dial.〉(～儿,diē∥fènr,
8187711,818771,1,见see【涨停板】,zhǎngtíngbǎn,
8188211,818821,1,同same as‘跌宕’,diēdàng,
8188511,818851,1,～的,diē·diezhuàngzhuàng·de,
8189911,818991,1,same as跑买卖,pǎo mǎi·mɑi,
8190511,819051,1,(～的,pǎopǎotiàotiào·de,
8190611,819061,1,(～的,pǎopǎodiāndiān·de,
8192321,819232,1,见see【卓跞】(zhuóluò)。⇒跞lì,,
8192411,819241,1,same as跟随,gēnsuí,
8192711,819271,1,(～儿,gēnpìchóngr,
8192811,819281,1,same as跟班(gēnbān)。,,
8193011,819301,1,〈方dial.〉same as跟头,gēn·tou,
8193311,819331,1,same as跟,gēn,
8193414,819341,4,(～儿,gēnjiǎor,
8195311,819531,1,(～儿,lùkǒur,
8196311,819631,1,same as路子,lù·zi,
8197912,819791,2,same as路程,lùchéng,
8198511,819851,1,[跰](piánzhī)同same as‘胼胝’,piánzhī,
8199911,819991,1,same as跳级,tiào∥jí,
8200011,820001,1,(～儿,tiào∥shénr,
8200012,820001,2,见see【跳布扎】,tiào bùzhá,
8200411,820041,1,～儿,tiào∥jiǎor,
8201011,820101,1,(～儿,tiàoyuǎnr,
8201411,820141,1,(～儿,tiàogāor,
8201811,820181,1,见see【蹦跶】,bèng·dɑ,
8202211,820221,1,见see【翩跹】(piānxiān)。,,
8202611,820261,1,同same as‘局促’,júcù,
8202911,820291,1,same as‘茓子’,xué·zi,
8204811,820481,1,见see【踧踖】(cùjí)。?K,,
8205011,820501,1,同same as‘踟蹰’,chíchú,
8205311,820531,1,same as踢蹬,tī·deng,
8205812,820581,2,〈书fml.〉同same as‘蹙’,cù,
8206211,820621,1,same as踩道,cǎidào,
8206311,820631,1,(～儿,cǎidàor,
8206611,820661,1,〈方dial.〉(～儿,diǎnjiǎor,
8206711,820671,1,〈书fml.〉同same as‘舛’,chuǎn,
8207111,820711,1,[踸踔](chěnchuō)同same as‘趻踔’,chěnchuō,
8207311,820731,1,同same as‘喋血’,diéxuè,
8207611,820761,1,(～儿,tíjīnr,
8208711,820871,1,(～的,niè shǒu niè jiǎo·de,
8209321,820932,1,[蹢躅](zhízhú)〈书fml.〉同same as‘踯躅’,zhízhú,
8209811,820981,1,(～儿,bènggāor,
8210012,821001,2,(～儿,dēng∥tuǐr,
8210511,821051,1,～儿,dūn∥biāor,
8211611,821161,1,同same as‘躄’,bì,
8212811,821281,1,same as‘身份’,shēn·fen,
8214111,821411,1,(～儿,shēnbǎnr,
8214611,821461,1,～儿,shēn·liɑngr,
8215511,821551,1,～儿,duǒ∥lǎnr,
8218211,821821,1,(～儿,chēběnr,
8219511,821951,1,同same as‘车厢’,chēxiāng,
8219811,821981,1,〈方dial.〉(～儿,chēlǎobǎnr,
8220111,822011,1,same as车钱,chēqián,
8223112,822311,2,same as轨道,guǐdào,
8225311,822531,1,～儿,zhuàn∥quānr,
8226211,822621,1,same as转弯,zhuǎnwān,
8227211,822721,1,same as转折点,zhuǎnzhédiǎn,
8228211,822821,1,same as‘转悠’,zhuàn·you,
8229111,822911,1,(～儿,zhuǎnliǎnr,
8229311,822931,1,(～儿,zhuǎnjiǎor,
8229811,822981,1,(～儿,zhuǎnshēnr,
8230112,823011,2,〈方dial.〉(～儿,zhuànzhóur,
8230221,823022,1,same as过载,guòzài,
8230811,823081,1,(～儿,zhuànlíngr,
8232011,823201,1,same as轮胎,lúntāi,
8232811,823281,1,～儿,lún∥bānr,
8233412,823341,2,〈方dial.〉same as轮流,lúnliú,
8234811,823481,1,见see【栓皮】,shuānpí,
8235511,823551,1,"[补义〈zhuan>new sense]〈比喻fig.〉采取稳妥的措施使某些重大问题和缓地得到解决{soft landing; take safe and reliable measures to solve major problems the soft way}:扩大内需,实现经济的～。{Increase domestic demand to achieve the soft landing of the economy.}",,
8238511,823851,1,same as‘轱辘’,gū·lu,
8241611,824161,1,同same as‘轻飏’,qīngyáng,
8242611,824261,1,(～儿,qīnghuór,
8243711,824371,1,见see【轻车简从】,qīng chē jiǎn cóng,
8245011,824501,1,same as轻飘飘,qīngpiāopiāo,
8245611,824561,1,same as负荷,fùhè,
8245911,824591,1,见see【轩轾】,xuānzhì,
8246711,824671,1,同same as‘校场’,jiàochǎng,
8246911,824691,1,〈方dial.〉(～儿,jiào∥zhēnr,
8248311,824831,1,same as辈分,bèi·fen,
8248711,824871,1,见see[辒辌](wēnliáng)。?,,
8249211,824921,1,same as辐,fú,
8251211,825121,1,same as辕,yuán,
8252111,825211,1,same as辙,zhé,
8253011,825301,1,同same as‘词典’,cídiǎn,
8253511,825351,1,same as辞岁,cí∥suì,
8253611,825361,1,～儿,cí∥huór,
8254411,825441,1,同same as‘词讼’,císòng,
8255311,825531,1,(～儿的,làsīsīr·de,
8255411,825541,1,(～的,làhūhū·de,
8255511,825551,1,same as辣椒,làjiāo,
8255711,825571,1,(～的,làsūsū·de,
8256311,825631,1,同same as‘辩白’,biànbái,
8256411,825641,1,同same as‘辩证’,biànzhèng,
8257311,825731,1,同same as‘辨正’,biànzhèng,
8260511,826051,1,(～儿,biānkuàngr,
8260811,826081,1,same as边缘,biānyuán,
8266211,826621,1,同same as‘过载’,guòzài,
8267213,826721,3,见see【走过场】,zǒu guòchǎng,
8267411,826741,1,(～儿,guòtángfēngr,
8267811,826781,1,～儿,guò∥tóur,
8268011,826801,1,same as打出手,dǎ chūshǒu,
8269011,826901,1,〈方dial.〉same as过继,guòjì,
8269211,826921,1,～儿,guò∥shùr,
8269511,826951,1,〈方dial.〉same as过午,guòwǔ,
8270111,827011,1,same as过滤,guòlǜ,
8271311,827131,1,same as过目,guò∥mù,
8273911,827391,1,～儿,guò∥ménr,
8274011,827401,1,(～儿,mài fāngbùr,
8274911,827491,1,～儿,yíng∥tóur,
8275511,827551,1,〈书fml.〉same as迎接,yíngjiē,
8276511,827651,1,见see【传出神经】,chuánchū shénjīng,
8278912,827891,2,〈方dial.〉(～儿,jìn·hur,
8282311,828231,1,同same as‘反照’,fǎnzhào,
8282411,828241,1,见see【归真返璞】,guī zhēn fǎn pú,
8283511,828351,1,～儿,huán∥jiàr,
8285112,828511,2,〈方dial.〉same as再生,zàishēng,
8285911,828591,1,(～儿,zhèyàngr,
8287011,828701,1,见see【达尔文主义】,Dá'ěrwén zhǔyì,
8298111,829811,1,same as连作,liánzuò,
8298511,829851,1,同same as‘联结’,liánjié,
8298911,829891,1,同same as‘联翩’,liánpiān,
8299211,829921,1,同same as‘联袂’,liánmèi,
8299411,829941,1,(～儿,liánjīnr,
8305711,830571,1,同same as‘乃’,nǎi,
8305811,830581,1,〈书fml.〉同same as‘移’,yí,
8309411,830941,1,same as退婚,tuì∥hūn,
8310311,831031,1,same as退还,tuìhuán,
8313311,831331,1,same as送殡,sòng∥bìn,
8313512,831351,2,〈方dial.〉same as送礼,sòng∥lǐ,
8313912,831391,2,〈方dial.〉same as送礼,sòng∥lǐ,
8318411,831841,1,same as逃跑,táopǎo,
8320111,832011,1,same as预料,yùliào,
8323811,832381,1,〈书fml.〉同same as‘峬峭’(būqiào)。,,
8324511,832451,1,～儿,tòu∥xìnr,
8326512,832651,2,"把东西摊开,让风吹吹;same as晾①",air (sth.); spread sth. out to dry,
8326611,832661,1,same as逐个,zhúgè,
8327511,832751,1,same as递增,dìzēng,
8328711,832871,1,same as逗号,dòuhào,
8329611,832961,1,同same as‘通脱’,tōngtuō,
8330411,833041,1,见see【打通关】,dǎ tōngguān,
8334411,833441,1,same as通通,tōngtōng,
8335212,833521,2,same as通用,tōngyòng,
8345411,834541,1,same as遂心,suì∥xīn,
8347411,834741,1,same as遐想,xiáxiǎng,
8348111,834811,1,见see【路不拾遗】,lù bù shí yí,
8348811,834881,1,same as道乏,dào∥fá,
8348911,834891,1,(～儿,dàokǒur,
8349611,834961,1,same as线条,xiàntiáo,
8350311,835031,1,same as枕木,zhěnmù,
8351611,835161,1,same as道喜,dàoxǐ,
8351912,835191,2,(～儿,dàoménr,
8352112,835211,2,same as遗产,yíchǎn,
8353512,835351,2,same as遗像,yíxiàng,
8357111,835711,1,〈方dial.〉(～儿,liù∥shír,
8357411,835741,1,见see【杂遝】,zátà,
8358912,835891,2,same as遭遇,zāoyù,
8359711,835971,1,same as遮,zhē,
8361111,836111,1,same as避讳(bì·hui)。,,
8363011,836301,1,见see[迍邅](zhūnzhān)。,,
8363612,836361,2,同same as‘豳’,Bīn,
8364411,836441,1,same as‘那么’,nà·me,
8364511,836451,1,(～儿,nàyàngr,
8365211,836521,1,same as邪念,xiéniàn,
8366111,836611,1,same as邪道,xiédào,
8366211,836621,1,(～儿,xiédàor,
8366711,836671,1,(～儿,yóubāor,
8367211,836721,1,(～儿,yóuchuōr,
8367411,836741,1,same as邮局,yóujú,
8368111,836811,1,same as信箱,xìnxiāng,
8368411,836841,1,〈方dial.〉same as邮票,yóupiào,
8368711,836871,1,same as邮资,yóuzī,
8368911,836891,1,same as邮船,yóuchuán,
8370011,837001,1,same as邻居,línjū,
8371911,837191,1,同same as‘隙’,xì,
8371912,837191,2,同same as‘郤’(Xì)。⇒郄Qiè,,
8372811,837281,1,同same as‘锒铛’(lángdāng)。,,
8373811,837381,1,同same as‘隙’,xì,
8374211,837421,1,(～儿,bùtóur,
8375111,837511,1,same as都市,dūshì,
8378212,837821,2,〈书fml.〉同same as‘邹’,Zōu,
8379712,837971,2,(～儿,pèijiànr,
8380511,838051,1,～儿,pèi∥duìr,
8381311,838131,1,same as回火,huí∥huǒ,
8381611,838161,1,same as配售,pèishòu,
8382111,838211,1,～儿,pèi∥juér,
8383011,838301,1,(～儿,jiǔlìngr,
8383711,838371,1,same as酒望,jiǔwàng,
8384411,838441,1,same as酒曲,jiǔqū,
8384711,838471,1,同same as‘酒窝’,jiǔwō,
8384911,838491,1,(～儿,jiǔzhōngr,
8385011,838501,1,(～儿,jiǔwōr,
8385511,838551,1,见see【啤酒花】,píjiǔhuā,
8386211,838621,1,〈方dial.〉same as酒窝,jiǔwō,
8386411,838641,1,(～儿,jiǔguǎnr,
8386911,838691,1,〈书fml.〉同same as‘醋’,cù,
8388511,838851,1,[酦酵](fā∥jiào)同same as‘发酵’,fā∥jiào,
8389211,838921,1,same as应酬,yìng·chou,
8389411,838941,1,same as酬谢,chóuxiè,
8389911,838991,1,same as酱园,jiàngyuán,
8390011,839001,1,同same as‘绛紫’,jiàngzǐ,
8390712,839071,2,同same as‘荼’,túmí,
8391911,839191,1,〈方dial.〉(～的,suān·buliūdiū·de,
8392212,839221,2,(～儿,suānzǎor,
8394411,839441,1,见see[醽醁](línglù)。€I,,
8394511,839451,1,见see[酕醄](máotáo)。,,
8394812,839481,2,同same as‘淳厚’,chúnhòu,
8396311,839631,1,(～的,zuìxūnxūn·de,
8396611,839661,1,same as措大,cuòdà,
8396911,839691,1,same as醋坛子,cùtán·zi,
8397911,839791,1,同same as‘榨’,zhà,
8398211,839821,1,(～儿,láozāor,
8398311,839831,1,(旧读formerly pronouncedpú)(～儿,búr,
8398811,839881,1,见see【酴醾】(túmí)。,,
8399511,839951,1,same as采购,cǎigòu,
8400011,840001,1,same as采摘,cǎizhāi,
8400012,840001,2,same as采集,cǎijí,
8402811,840281,1,same as里边,lǐ·biɑn,
8402911,840291,1,same as里,lǐ,
8403011,840301,1,same as里间,lǐjiān,
8403711,840371,1,(～儿,lǐshǒur,
8404111,840411,1,～儿,lǐ·biɑnr,
8404311,840431,1,(～儿,lǐjiānr,
8404411,840441,1,same as里边,lǐ·biɑn,
8404511,840451,1,same as重阳,Chóngyáng,
8404611,840461,1,同same as‘重午’,Chóngwǔ,
8406311,840631,1,(～儿,chóngmíngr,
8407212,840721,2,[补义〈zhuan>new sense]〈比喻fig.〉重要的任务或活动{important task; major activity}:营销是企业的～{Marketing is an important activity of an enterprise.}|探讨社区精神文明建设是这次研讨会的～。{How to promote community culture and ethics is the major topic for this symposium.},,
8407811,840781,1,～儿,chóngsūn·nǚr,
8409111,840911,1,(～儿,chóngyàngr,
8409611,840961,1,(～儿,zhònghuór,
8410411,841041,1,见see【再生父母】,zàishēng fùmǔ,
8411012,841101,2,同same as‘重趼’,chóngjiǎn,
8415012,841501,2,〈方dial.〉same as野兔,yětù,
8418211,841821,1,same as金刚石,jīngāngshí,
8419811,841981,1,同same as‘金煌煌’,jīnhuānghuāng,
8420611,842061,1,(～的,jīncàncàn·de,
8420711,842071,1,(～的,jīnhuānghuāng·de,
8422211,842221,1,(～儿,jīnliánr,
8422611,842261,1,见see【纸醉金迷】,zhǐ zuì jīn mí,
8423311,842331,1,(～的,jīnshǎnshǎn·de,
8425011,842501,1,same as銮舆,luányú,
