rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
4318,1,钵,bō,,,名,一种敞口器皿，像盆而较小较深，多为陶制,饭钵｜乳钵｜研钵｜花钵
4318,2,钵,bō,,,名,梵语音译词“钵多罗（Pātra）”的简称。僧人盛饭的器具，圆而稍扁，底平，口略小,钵盂｜衣钵相传
4319,1,谪,zhé,,,动,谴责；责备,众口交谪｜指谪
4319,2,谪,zhé,,,动,特指官吏因罪被降职或流放,谪官｜谪居｜贬谪
4320,1,骥,jì,,,名,〈文〉 千里马 老 骥 伏枥，志在千里 | 骐 骥 比喻杰出的人才 骥 足 | 骥 才,
4321,1,灏,hào,,,形,〈文〉 浩大,
4322,1,惘,wǎng,,,形,失意；不顺心,惘然若失｜怅惘｜迷惘
4323,1,笠,lì,,,名,用竹或草编制的圆形宽檐帽，可以挡雨遮阳,斗笠｜竹笠
4324,1,荼,tú,,,名,古书上说的一种苦菜,谁谓荼苦，其甘如荠（jì）。
4324,2,荼,tú,,,动,使痛苦,荼毒生灵
4324,3,荼,tú,,,名,茅草、芦苇等所开的白花,如火如荼
4325,1,壑,hè,,,名,山谷,千山万壑｜丘壑
4325,2,壑,hè,,,名,深沟或大坑,沟壑｜以邻为壑
4326,1,铨,quán,,,动,〈文〉 衡量 铨 度（duó） 评定高下，选授官职 铨 叙 | 铨 选,
4327,1,疥,jiè,,,名,疥疮,癣疥之疾
4328,1,瑄,xuān,,,名,古代祭天用的大璧,
4329,1,诰,gào,,,名,〈文〉 《尚书》中用作告诫或劝勉的文体；后专指帝王下达命令的文告,《康诰》｜诰命｜诰封
4330,1,呤,lìng,,,,音译用字，用于“嘌呤（piàolìng）”（有机化合物）,
4332,1,佞,nìng,,,形,〈文〉 口才好，善于言辞 能说会道，善于奉承 佞 人 | 奸 佞 有才智 不 佞 （旧时谦称自己）,
4334,1,棣,dì,,,,落叶灌木，叶子长椭圆状卵形，开黄色花，果实黑褐色。花可供观赏，也可以做药材,
4335,1,砣,tuó,,,名,秤锤,东西太重，打不住砣了｜秤砣
4336,1,疱,pào,,,名,皮肤上起的水泡状的小疙瘩,疱疹
4337,1,阙,què,,,名,古代宫殿门前两边的楼；泛指宫殿或帝王的住所,宫阙｜汉城魏阙
4337,2,阙,què,,,名,姓,
4338,1,诿,wěi,,,动,把过错、责任等推给别人,推诿｜诿过｜诿罪
4339,1,垩,è,,,名,白垩，粉刷墙壁用的白土,
4339,2,垩,è,,,动,〈文〉用白垩粉刷（墙壁）；泛指涂饰,垩壁
4340,1,桁,héng,,,名,檩,桁木｜桁架｜屋桁
4341,1,怆,chuàng,,,形,〈文〉 悲伤,凄怆｜悲怆
4342,1,汐,xī,,,名,夜晚的潮水,潮汐
4343,1,郴,chēn,,,名,郴州，地名，在湖南,
4345,1,赭,zhě,,,形,形容颜色红中带褐,赭衣｜赭石
4348,1,谕,yù,,,动,〈文〉告诉；告知（用于上对下）,劝谕
4348,2,谕,yù,,,名,旧时指上对下的文告、指示；特指皇帝的诏令,手谕｜上谕｜圣谕
4349,1,囔,nāng,囔囔,nāngnang,动,声音轻微而含混地说话,你瞎囔囔什么呢?
4350,1,猷,yóu,,,名,〈文〉 谋略；计划,鸿猷（宏伟的计划）。
4351,1,钨,wū,,,名,金属元素，符号W。银白色，质硬而脆，熔点高，常温下化学性质稳定。主要用于制造高速切削合金钢、灯丝、火箭喷嘴、太阳能装置等,
4352,1,绥,suí,,,动,〈文〉 安抚 绥 靖 | 绥 抚 安好（多用于书信） 顺颂台 绥 | 时 绥 ,
4353,1,婧,jìng,,,形,〈文〉 （女子）纤弱苗条 （女子）有才能,
4354,1,骷,kū,骷髅,kūlóu,名,干枯的死人头骨或全身骨骼,一具骷髅
4355,1,驷,sì,,,名,古代指同驾一辆车的四匹马；也指四匹马驾的车,一言既出，驷马难追。
4355,2,驷,sì,,,名,〈文〉马,良驷
4356,1,铳,chòng,,,名,旧时用火药发射弹丸的管形火器,火铳｜鸟铳｜铳枪
4357,1,笺,jiān,,,名,〈文〉书信,长笺｜笺札
4357,2,笺,jiān,,,名,写信、题词用的纸,素笺｜信笺｜便笺
4358,1,螵,piāo,螵蛸,piāoxiāo,名,螳螂的卵块。产在桑树上的叫桑螵蛸，可以做药材,
4359,1,枷,jiā,,,名,古代套在犯人颈项上的刑具,披枷戴锁｜木枷｜枷锁
4360,1,鳇,huáng,,,名,鱼，古称鳣。头略呈三角形，体棱形，有五行硬鳞；背灰绿色，两侧黄色，腹面灰白，长可达5米，重可达1000千克。平时生活在海洋里，夏季在江河中产卵,
4361,1,庾,yǔ,,,名,〈文〉露天的谷仓,仓庾
4361,2,庾,yǔ,,,名,姓,
4362,1,荚,jiá,,,名,豆类等植物的果实,豆荚｜槐树荚｜皂荚
4362,2,荚,jiá,,,名,姓,
4363,1,烃,tīng,,,名,碳和氢两种元素构成的有机化合物。种类很多，广泛分布于自然界。按性质和结构分为烷、烯、炔、脂环烃和芳香烃等。天然气和石油的分馏产物、煤的干馏产物、天然橡胶等都属烃类，是化学工业的基本原料,
4364,1,锵,qiāng,,,拟声,模拟金属或玉石撞击的声音,锣声锵锵
4366,1,蜷,quán,,,动,（肢体）弯曲；不伸展,蜷起腿来｜蜷成一团
4367,1,湄,méi,,,名,〈文〉 岸边,所谓伊人，在水之湄。
4368,1,玙,yú,,,名,〈文〉 美玉,
4369,1,冢,zhǒng,,,名,高大的坟墓,古冢｜荒冢
4370,1,栾,luán,,,名,栾树，落叶乔木，羽状复叶，开淡黄色花，果实长椭圆形。叶子可以制青色染料，也可以做药材；木材可以制器具；种子可以榨油,
4370,2,栾,luán,,,名,姓,
4371,1,妪,yù,,,名,〈文〉 老年妇女,老妪
4372,1,诣,yì,,,动,〈文〉到某地去看某人（多为尊长）；到某地去,
4372,2,诣,yì,,,名,（学问、技艺等）所达到的高度或深度,造诣｜苦心孤诣
4373,1,菟,tù,菟丝子,tùsīzǐ,名,一年生草本植物，茎细长，呈丝状，橙黄色，多缠绕在豆科植物上吸取它们的养料。种子也叫菟丝子，可以做药材,
4374,1,侬,nóng,,,代,〈文〉我,水流无限似侬愁｜侬今葬花人笑痴，他年葬侬知是谁?
4374,2,侬,nóng,,,,代某些地区指谈话的对方，相当于“你”,
4375,1,剜,wān,,,动,用刀、铲等挖,把脚上的鸡眼剜掉｜剜肉补疮｜剜野菜
4376,1,璞,pú,,,名,〈文〉 含玉的石头；未经雕琢的玉 ▷ 璞 玉浑金 | ◇返 璞 归真 淳朴 ,
4377,1,戟,jǐ,,,名,古代兵器，长柄一端有枪尖，旁边附有月牙形的利刃，可以直刺或横击,
4378,1,呸,pēi,,,叹,表示鄙视或斥责,呸!不知羞耻的东西。
4379,1,锗,zhě,,,名,金属元素，符号 Ge。银灰色，质脆，在空气中不氧化。是重要的半导体材料,
4382,1,恙,yàng,,,名,〈文〉 疾病,别来无恙｜安然无恙
4383,1,佚,yì,,,动,〈文〉隐居遁世,佚民
4383,2,佚,yì,,,动,散失；失传,佚诗｜佚文｜亡佚
4384,1,嗑,kè,,,动,用门牙咬有壳的或较硬的东西,嗑瓜子儿｜柜子上的洞是老鼠嗑的。
4385,1,肟,wò,,,名,有机化合物的一类，是醛或酮的羰基和羟胺缩水后的衍生物,
4386,1,绛,jiàng,,,形,深红,绛紫｜绛色
4387,1,缁,zī,,,名,〈文〉 黑色,缁衣
4388,1,俎,zǔ,,,名,古代祭祀或宴会时盛放祭品或食品的器皿,越俎代庖
4388,2,俎,zǔ,,,名,〈文〉切肉用的砧板,刀俎｜俎上肉
4388,3,俎,zǔ,,,名,姓,
4390,1,芍,sháo,芍药,sháoyao,名,多年生草本植物，花也叫芍药，大而美丽，有紫红、粉红、白等颜色，是著名观赏植物。根可以做药材,
4391,1,漉,lù,,,动,（液体）向下渗漏；过滤,漉酒
4392,1,嚓,cā,,,拟声,模拟摩擦的声音,走廊上传来嚓嚓的脚步声。
4393,1,玥,yuè,,,名,古代传说中的一种神奇的珠子,
4394,1,葺,qì,,,动,〈文〉用草覆盖屋顶,
4394,2,葺,qì,,,动,修理（房屋）,修葺
4395,1,砥,dǐ,,,名,〈文〉 质地较细的磨刀石 砥 石 磨炼；修养 砥 节砺行,
4396,1,瞿,qú,,,形,〈文〉惊视的样子,瞿然
4396,2,瞿,qú,,,名,姓,
4397,1,蟒,mǎng,,,名,蟒蛇,
4397,2,蟒,mǎng,,,名,指蟒袍,穿蟒｜蟒玉（蟒袍和玉带）。
4398,1,涸,hé,,,形,（水）干枯,干涸｜枯涸｜涸辙之鲋
4399,1,浚,jùn,,,动,深挖；疏通（水道）,疏浚｜浚河｜浚井
4399,2,浚,jùn,,,名,姓,
4399,3,浚,xùn,,,名,浚县，地名，在河南,
4401,1,锢,gù,,,动,用熔化的金属浇灌填塞（物体的空隙）,锢漏
4401,2,锢,gù,,,动,禁止；监禁,党锢｜禁锢
4401,3,锢,gù,,,形,〈文〉闭塞,锢蔽
4402,1,殇,shāng,,,动,未成年而死,
4402,2,殇,shāng,,,名,战死者,国殇
4403,1,蹿,cuān,,,动,快速向上或向前跳跃,身体向上一蹿｜兔子一转眼就蹿得没影了。
4403,2,蹿,cuān,,,动,〈口〉往上冒；喷射,火苗往上蹿｜蹿稀（泻肚）
4404,1,殚,dān,,,动,〈文〉 用尽；竭尽,殚精竭虑｜殚力而为
4406,1,滠,shè,,,名,滠水，水名，在湖北,
4407,1,柞,zhà,柞水,zhàshuǐ,名,地名，在陕西,
4407,2,柞,zuò,,,名,柞木，常绿灌木或小乔木，叶卵形，边缘呈锯齿状，开黄白色小花。木质坚硬，可用来制作家具等；叶子可以做药材,
4407,3,柞,zuò,,,名,柞树，即麻栎,柞蚕｜柞丝
4408,1,憧,chōng,,,形,〈文〉 心意不定,
4409,1,芡,qiàn,,,名,多年生水生草本植物，全株有刺，叶大而圆，叶面多皱褶，浮在水面上，开紫色花，花托形状像鸡头，因此,
4409,2,芡,qiàn,,,名,用芡实粉或其他淀粉调成的稠汁，做菜做汤时加进去可使汁液变稠,勾芡
4410,1,汶,mén,,,形,汶汶 〈文〉形容污浊的样子,人又谁能以身之察察，受物之汶汶者乎?
4410,2,汶,wèn,,,名,汶河，水名，在山东,
4410,3,汶,wèn,,,,用于地名。如汶川，在四川,
4410,4,汶,wèn,,,名,姓,
4411,1,幺,yāo,,,形,某些地区指排行最末的,幺叔｜幺妹
4411,2,幺,yāo,,,数,指色（shǎi）子和骨牌里的一点；某些场合读数字时代替“1”,呼幺喝六｜查电话号码请拨幺幺四（114）｜我是洞幺（01）。
4411,3,幺,yāo,,,名,姓,
4413,1,犷,guǎng,,,形,粗野,犷悍｜粗犷
4414,1,樵,qiáo,,,名,〈文〉柴,贩樵
4414,2,樵,qiáo,,,动,砍伐；打柴,樵夫
4414,3,樵,qiáo,,,名,打柴的人,深山问樵｜渔樵问答
4414,4,樵,qiáo,,,名,姓,
4416,1,幂,mì,,,名,〈文〉遮盖东西的巾类,
4416,2,幂,mì,,,动,〈文〉遮盖；笼罩,幂盖
4416,3,幂,mì,,,名,数学上指一个数自乘若干次的形式。如4个5相乘，写成54，叫做5的4次幂,
4418,1,铠,kǎi,,,名,铠甲,铁铠
4420,1,坨,tuó,,,,用于地名。如：苏家坨，在北京；黄沙坨，在辽宁,
4420,2,坨,tuó,,,名,坨子,泥坨｜面坨儿
4420,3,坨,tuó,,,动,面食煮熟后黏结在一起,面条坨了
4421,1,卞,biàn,,,名,姓,
4423,1,裆,dāng,,,名,两条裤腿间相连的地方,这条裤子的裆太浅｜裤裆｜开裆裤
4423,2,裆,dāng,,,名,两腿之间的部位,穿裆而过｜胯裆
4424,1,氪,kè,,,名,非金属元素，符号 Kr。无色无臭无味气体，大气中含量极少，不易同其他元素化合。能吸收X射线，可用作X射线工作时的遮光材料,
4425,1,霰,xiàn,,,名,空气中水蒸气遇冷凝成的小水滴，碰撞在冰晶或雪花上冻结成的白色不透明小冰粒，常呈球形或圆锥形，多在下雪前或下雪时出现,
4426,1,颍,yǐng,,,名,颍河，水名，淮河最大的支流，发源于河南东部，流入安徽,
4428,1,羁,jī,,,名,〈文〉马笼头,
4428,2,羁,jī,,,动,约束；拘束,落拓不羁｜羁绊｜羁押
4428,3,羁,jī,,,动,〈文〉寄居或停留在外地,羁旅｜羁留
4430,1,咫,zhǐ,,,量,"古代长度单位,8寸为1咫",
4431,1,邡,fāng,,,,用于地名。如什邡（shífāng），在四川,
4431,2,邡,fāng,,,名,姓,
4433,1,呱,guā,,,拟声,模拟物体撞击或鸭子、青蛙等鸣叫的声音,一个耳光呱地一下打在他脸上｜青蛙呱呱地叫着
4434,1,瘊,hóu,,,名,瘊子,刺儿瘊
4435,1,岌,jí,,,形,〈文〉 形容山高 十分危险,
4436,1,痨,láo,,,名,痨病,肺痨｜干血痨｜防痨
4437,1,遒,qiú,,,形,强劲；刚健,遒劲
4438,1,噎,yē,,,动,食物等塞住喉咙,慢点儿吃，别噎着｜因噎废食｜噎嗝
4438,2,噎,yē,,,动,因痛苦、激动或顶风而喘不上气来,哭得他不住地噎气｜顶风骑车噎得慌
4438,3,噎,yē,,,动,用话顶撞别人，使人受窘而说不出话来,他说话真噎人
4439,1,晞,xī,,,形,〈文〉 干；干燥,白露未晞
4440,1,嵩,sōng,,,形,〈文〉山大而高；高,嵩峦｜嵩呼（指高呼万岁）。
4440,2,嵩,sōng,,,名,姓,
4441,1,绡,xiāo,,,名,〈文〉 轻而薄的生丝织品,绡帐｜绡帕
4442,1,钊,zhāo,,,动,〈文〉劝勉；鼓励,
4442,2,钊,zhāo,,,名,姓,
4443,1,鼾,hān,,,名,指熟睡时粗重的呼吸声,打鼾｜鼾声
4445,1,圩,wéi,,,名,圩堤,筑圩｜圩埂
4445,2,圩,xū,,,名,某些地区指集市,赶圩｜圩场｜圩市｜圩期｜圩日
4446,1,咆,páo,,,动,（猛兽）嗥叫；怒吼,虎哮狼咆｜咆哮
4447,1,铿,kēng,,,拟声,模拟响亮的声音,榔头敲在木桩上铿铿地响。
4448,1,谙,ān,,,动,熟悉；懂得,不谙水性｜谙练
4449,1,崮,gù,,,名,四面陡峭、顶端较为平坦的山（多用于地名）,孟良崮｜抱犊崮（均在山东）。
4450,1,翱,áo,,,动,〈文〉 飞翔,鸾翱凤翥（zhù）。
4451,1,聒,guō,,,动,〈文〉 （声音）嘈杂扰人,聒噪｜聒耳
4453,1,碜,chěn,,,动,〈文〉混入沙子等物,
4455,1,劾,hé,,,动,检举揭发（罪状）,弹劾
4456,1,倏,shū,,,副,〈文〉 表示速度极快，相当于“转眼之间” “忽然”,京城一别，倏已二载。
4457,1,葳,wēi,葳蕤,wēiruí,,（草木枝叶）茂盛,
4459,1,掳,lǔ,,,动,掳掠,掳夺
4460,1,椽,chuán,,,名,椽子,
4461,1,髂,qià,髂骨,qiàgǔ,名,腰部下面腹部两侧的骨头，左右各一。上缘略呈弓形，下缘与坐骨、耻骨相连，合成髋骨,
4464,1,仨,sā,,,,〈口〉“三个”的合音词,他们仨是一家｜姐儿仨
4465,1,偌,ruò,,,代,这么；那么（多见于近代汉语）,偌大年纪
4466,1,莘,xīn,,,名,莘庄，地名，在上海,
4466,2,莘,shēn,莘莘,shēnshēn,,众多,莘莘学子
4466,3,莘,shēn,,,名,莘县，地名，在山东,
4466,4,莘,shēn,,,名,姓,
4467,1,衿,jīn,,,名,〈文〉 同 “ 襟 ” 系（jì）衣裳的带子,
4468,1,嬷,mó,嬷嬷,mómo,名,某些地区对年老妇女的称呼,
4468,2,嬷,mó,嬷嬷,mómo,名,某些地区称奶妈,
4468,3,嬷,mó,嬷嬷,mómo,名,对天主教或东正教修女的称呼,
4469,1,拈,niān,,,动,用手指头夹或捏取,
4469,2,拈,niān,,,名,姓,
4470,1,忤,wǔ,,,动,违逆；违背,忤逆
4476,1,郧,yún,,,名,郧县，地名，在湖北,
4476,2,郧,yún,,,名,姓,
4478,1,湍,tuān,,,名,〈文〉急流的水,急湍
4478,2,湍,tuān,,,形,水流得急,湍急｜湍流
4479,1,裨,bì,,,动,增补,裨补
4479,2,裨,bì,,,名,益处,无裨于事｜大有裨益
4480,1,谯,qiáo,,,名,〈文〉谯楼，城门上的瞭望楼,
4480,2,谯,qiáo,,,名,姓,
4481,1,豨,xī,,,名,〈文〉 猪,
4482,1,蜚,fěi,蜚蠊,fěilián,名,蟑螂,
4483,1,敝,bì,,,形,〈文〉破烂,敝衣｜敝帚自珍｜舌敝唇焦
4483,2,敝,bì,,,形,〈文〉疲惫；衰颓,疲敝｜衰敝｜凋敝
4483,3,敝,bì,,,形,谦词，用于称自己或与自己有关的事物,敝处｜敝校｜敝姓
4484,1,袅,niǎo,,,形,柔软细长,袅袅
4486,1,嘚,dē,,,拟声,模拟马蹄踏地的声音,远处传来一阵嘚嘚的马蹄声。
4486,2,嘚,dē,,,拟声,读儿化音，模拟驱赶骡、马等前进时的吆喝声,
4487,1,圊,qīng,,,名,〈文〉 厕所,圊肥｜圊土
4488,1,锒,láng,锒铛,lángdāng,,模拟金属相撞击的声音,
4488,2,锒,láng,锒铛,lángdāng,名,拘禁犯人的铁锁链,锒铛入狱（被铁锁链锁着进监狱）。
4489,1,灞,bà,,,名,灞河，水名，在陕西，流入渭河,
4490,1,泗,sì,,,名,〈文〉 鼻涕,涕泗滂沱
4490,2,泗,sì,,,名,泗河，水名，在山东，流入南阳湖,
4491,1,傀,kuǐ,,,,见下。 傀儡 傀儡戏 ,
4492,1,畈,fàn,,,名,成片的田地（多用于地名）,白水畈（在湖北）｜洪口畈（在安徽）。
4492,2,畈,fàn,,,量,某些地区用于成片的田地,一畈田
4493,1,髻,jì,,,名,盘在头顶或脑后的头发,高髻｜发髻｜抓髻
4494,1,扉,fēi,,,名,门,柴扉
4494,2,扉,fēi,,,名,像门一样的东西,心扉｜扉页｜扉画
4495,1,伉,kàng,,,动,匹敌；相称,伉俪
4495,2,伉,kàng,,,形,〈文〉强壮,伉健
4496,1,掖,yè,,,动,〈文〉 搀扶人的胳膊；借指扶助或奖励、提拔,提掖｜奖掖
4496,2,掖,yē,,,动,塞（sāi）②；塞进衣袋或缝隙等,书包掖满了书｜把被子掖一掖
4496,3,掖,yē,,,动,藏,
4497,1,棂,líng,,,名,窗户、栏杆或门上雕有花纹的格子,窗棂
4498,1,娆,rǎo,,,动,〈文〉 烦扰；扰乱,
4499,1,岿,kuī,,,形,〈文〉 形容高山屹立的样子,
4500,1,啭,zhuàn,,,动,〈文〉 （鸟）婉转地鸣叫,莺啼鸟啭
4503,1,蹙,cù,,,动,皱（眉）；收缩,双眉紧蹙｜国土日蹙
4503,2,蹙,cù,,,形,紧迫；急促,气蹙
4505,1,塾,shú,,,名,旧时民间设立的教学处所,村塾｜家塾｜私塾｜塾师
4506,1,遴,lín,,,动,〈文〉 慎重挑选,遴才｜遴选
4508,1,蒿,hāo,,,名,二年或多年生草本植物，叶子羽状分裂，花小，带有某种特殊气味。常见的有茼蒿、蒌蒿、青蒿、艾蒿等。有的嫩茎叶可以作蔬菜，有的可以驱蚊、做药材,
4508,2,蒿,hāo,,,名,姓,
4509,1,帛,bó,,,名,丝织品的统称,布帛｜化干戈为玉帛｜帛书
4510,1,轶,yì,,,动,〈文〉后车超过前车,
4510,2,轶,yì,,,动,〈文〉超过,轶群｜超轶
4510,3,轶,yì,,,动,散失；失传,轶事｜轶闻
4510,4,轶,yì,,,名,姓,
4511,1,茭,jiāo,,,名,〈文〉 用作饲料的干草,刍茭
4512,1,雎,jū,睢鸠,jūjiū,,鱼鹰,
4513,1,蟑,zhāng,蟑螂,zhāngláng,名,昆虫，体扁平，黑褐色，能分泌特殊的臭味。常咬坏或玷污衣物，传播疾病，有的还危害农作物,
4514,1,鸬,lú,鸬鹚,lúcí,名,水鸟，羽毛黑色而带有紫色金属光泽，嘴的尖端有钩，善于潜水捕食鱼类。渔人多驯养帮助捕鱼。通称鱼鹰,
4515,1,胥,xū,,,名,〈文〉官府中的小吏,胥吏｜里胥
4515,2,胥,xū,,,名,姓,
4515,3,胥,xū,,,副,〈文〉 表示总括，相当于“都”,民胥效之
4516,1,桤,qī,桤木,qīmù,名,落叶乔木，叶子倒卵形，叶边缘呈稀疏锯齿状，果穗椭圆形，下垂。木质坚韧，可供建筑、制作器具等用,
4517,1,昱,yù,,,形,〈文〉 明亮 昱 耀 | 昱 昱 照耀 日 昱 乎昼，月 昱 乎夜,
4518,1,濮,pú,,,名,濮水，古水名，在今河南,
4518,2,濮,pú,,,名,姓,
4519,1,钿,diàn,,,名,古代一种用金银珠宝镶成的花朵形首饰,宝钿
4519,2,钿,diàn,,,动,把金银珠宝等镶嵌在器物上作为装饰,
4519,3,钿,diàn,,,名,姓,
4519,4,钿,tián,,,名,某些地区指钱,铜钿｜几钿（多少钱）?｜车钿
4520,1,姝,shū,,,形,〈文〉 容貌美丽（多指女子） 容色 姝 丽 美女 绝代名 姝,
4524,1,琵,pí,琵琶,pípá,名,拨弦乐器，有四根弦。琴身呈瓜子形，上面有长柄，柄端向后弯曲,
4525,1,钼,mù,,,名,金属元素，符号 Mo。银白色，熔点高。用于制造无线电器材和特种钢,
4526,1,侗,dòng,,,名,指侗族,侗剧｜侗语
4526,2,侗,tóng,,,形,〈文〉 无知；幼稚,侗而不愿（幼稚而不老实）。
4527,1,翕,xī,,,动,〈文〉 收敛；闭合 翕 | 翕 张（一合一张） 和好；顺从 翕 服,
4529,1,饬,chì,,,动,整顿；治理,整饬
4529,2,饬,chì,,,形,〈文〉谨慎；恭敬,言行谨饬
4529,3,饬,chì,,,动,〈文〉命令；告诫,饬令｜饬派
4530,1,氰,qíng,,,名,碳和氮的化合物。无色气体，有臭味和剧毒，燃烧时产生紫红色火焰,
4531,1,袂,mèi,,,名,〈文〉 袖子,联袂｜分袂
4533,1,炷,zhù,,,名,〈文〉灯芯,
4533,2,炷,zhù,,,动,〈文〉点燃,
4533,3,炷,zhù,,,量,用于点着的香,一炷香的工夫
4534,1,飒,sà,,,,见下。 飒飒 飒爽,
4535,1,惇,dūn,,,形,〈文〉 敦厚；真诚,惇笃
4537,1,讣,fù,,,动,讣告,讣文｜讣电
4539,1,笞,chī,,,动,〈文〉 用鞭、杖或竹板抽打,鞭笞
4540,1,绫,líng,,,名,绫子,绫罗绸缎｜素绫
4541,1,胯,kuà,,,名,人体腰部两侧到大腿之间的部分,胯下｜胯骨
4542,1,佯,yáng,,,动,假装,佯攻｜佯狂｜佯死
4543,1,缜,zhěn,,,形,细密,缜密
4544,1,潺,chán,,,,见下。 潺潺 潺湲,
4545,1,矽,xī,,,名,非金属元素硅的旧称,
4546,1,浔,xún,,,名,浔阳 xúnyáng 古水名，长江流经江西九江北的一段,
4546,2,浔,xún,,,名,江西九江的别称,
4547,1,嘞,lei,,,助,用在句中停顿的地方或句末，表示愉快地答应或同意,好嘞，我马上就过去｜得嘞，这您就放心吧!｜行嘞，就照您说的办!｜“你现在就来。”“好嘞!”
4548,1,蚝,háo,,,名,牡蛎,
4549,1,镓,jiā,,,名,金属元素，符号 Ga。银白色，有光泽，质软，有延展性，熔点低而沸点高。可用于制造微波材料和半导体材料等,
4550,1,嗲,diǎ,,,形,某些地区形容撒娇的声音或姿态,嗲声嗲气
4551,1,嗔,chēn,,,动,生气；发怒,半嗔半笑｜嗔怒
4551,2,嗔,chēn,,,动,责怪；埋怨,母亲嗔儿子不来看她｜嗔怪
4553,1,裱,biǎo,,,动,用纸、布或丝织品把字画、古书等衬托粘贴起来，使它美观耐久,这幅画裱一裱会更有神韵｜装裱｜裱褙
4553,2,裱,biǎo,,,动,裱糊,用纸把墙裱一裱
4554,1,骧,xiāng,,,动,〈文〉 马仰头快跑 上仰；举起 高 骧,
4555,1,漪,yī,,,名,〈文〉 波纹,碧漪荡漾｜涟漪
4558,1,猹,chá,,,名,指一种獾类野兽（见于鲁迅《呐喊·故乡》） ,
4559,1,瘁,cuì,,,形,过于劳累,心力交瘁｜鞠躬尽瘁
4560,1,簖,duàn,,,名,插在水流中捕鱼、虾、蟹的竹栅栏,鱼簖｜蟹簖
4562,1,琏,liǎn,,,名,古代宗庙里盛黍稷的器皿,
4563,1,摞,luò,,,动,一个压着一个地往上放,把书摞起来｜韭菜一捆摞一捆
4563,2,摞,luò,,,量,用于重叠放置的东西,一摞线装书｜一摞草帽
4564,1,篙,gāo,,,名,撑船或建筑工地搭脚手架用的竹竿或木杆,杉（shā）篙｜竹篙
4564,2,篙,gāo,,,名,姓,
4565,1,迩,ěr,,,形,〈文〉 近,闻名遐迩｜迩来
4566,1,恣,zì,,,动,放纵；毫无拘束,恣行无忌｜恣意妄为｜恣睢
4567,1,霏,fēi,,,形,〈文〉 雨雪纷飞；烟云盛多 雨雪其 霏 飞散；飘洒 烟 霏 雨散,
4568,1,蟾,chán,,,名,蟾蜍,蟾酥
4568,2,蟾,chán,,,名,传说月中有蟾蜍，因此常用来借指月亮,
4570,1,虱,shī,,,名,昆虫，灰白色，体小，无翅，腹大。种类很多，有人虱、阴虱、牛血虱等，约500种。寄生在人或某些哺乳动物体表，吸食血液。人虱能传播斑疹伤寒、回归热等疾病。通称虱子,
4571,1,戍,shù,,,动,军队驻守,戍守｜卫戍｜戍边
4571,2,戍,shù,,,名,姓,
4572,1,煅,duàn,,,动,锻 中药制法，把药材放在火里烧过再用 煅 石膏 | 煅 龙骨,
4573,1,躐,liè,,,动,践踏；踩,躐乎王庭
4573,2,躐,liè,,,动,越过；超越,躐等｜躐升
4574,1,魇,yǎn,,,动,梦中惊骇或梦中产生被东西压住的感觉,梦魇
4576,1,湮,yīn,,,动,液体落在某些物体上向四外散开或渗透。现在一般写作“洇”,
4577,1,嗳,ài,,,,唉（ài） 现在一般写作“唉”,
4578,1,硼,péng,,,名,非金属元素，符号B。非结晶的硼为粉末状，棕色；结晶的硼为灰色，有光泽。广泛应用于工业、农业和医药等方面,
4579,1,冼,xiǎn,,,名,姓,
4580,1,醺,xūn,,,形,形容酒醉的样子,微醺｜醺然大醉
4582,1,邯,hán,邯郸,hándān,名,复姓,
4583,1,橇,qiāo,,,名,古代在泥路上滑行的一种乘坐工具，形状像小船,泥行乘橇
4583,2,橇,qiāo,,,名,在冰雪上滑行的工具,雪橇
4584,1,薹,tái,,,名,薹草，多年生草本植物。秆丛生，呈扁三棱形，叶片带状，质硬，花穗浅绿褐色。生于沼泽地。茎叶可制蓑衣和斗笠,
4584,2,薹,tái,,,名,蒜、韭菜、油菜等从中央部分生出的长茎。茎顶开花，嫩的可以食用,
4586,1,阱,jǐng,,,名,用来防御敌人或捕捉野兽的陷坑,陷阱
4587,1,铋,bì,,,名,金属元素，符号 Bi。灰白或粉红色，质软，热导率低，抗磁性强。合金熔点很低，可以做保险丝、安全阀,
4588,1,锏,jiǎn,,,名,古代兵器，形状像鞭，有四棱而无刃，下端有柄,镔铁锏｜撒手锏
4588,2,锏,jiàn,,,名,嵌在木制车轴上的方形铁棍，车行走时它与车毂上的铁圈相摩擦，可以减少车轴的磨损,
4589,1,螨,mǎn,,,名,节肢动物，体形微小，呈圆形或椭圆形。种类很多，有的危害农作物，有的能传染疾病，也有的有益于人类,
4590,1,聩,kuì,,,形,耳聋,振聋发聩
4590,2,聩,kuì,,,形,糊涂；不明事理,昏聩
4591,1,摁,èn,,,动,用手按或压,把歹徒摁倒在地｜摁电铃｜摁喇叭
4592,1,恫,dòng,,,动,〈文〉 恐惧；使恐惧,百姓恫恐｜恫吓（hè）
4593,1,笈,jí,,,名,盛书的箱子,负笈游学
4593,2,笈,jí,,,名,书籍,古笈｜秘笈
4594,1,疃,tuǎn,,,名,村庄（多用于地名）,走村串疃｜贾家疃（在河北）｜蒋疃（在安徽）
