hsk_sn,cihui,pinyin,hsk_level
3863,偏差,piān chā,6
3864,偏见,piān jiàn,6
3865,偏僻,piān pì,6
3866,偏偏,piān piān,6
3867,片断,piàn duàn,6
3868,片刻,piàn kè,6
3869,飘扬,piāo yáng,6
3870,漂浮,piāo fú,6
3871,拼搏,pīn bó,6
3872,拼命,pīn mìng,6
3873,频繁,pín fán,6
3874,频率,pín lǜ,6
3875,贫乏,pín fá,6
3876,贫困,pín kùn,6
3877,品尝,pǐn cháng,6
3878,品德,pǐn dé,6
3879,品行,pǐn xíng,6
3880,品质,pǐn zhì,6
3881,平凡,píng fán,6
3882,平面,píng miàn,6
3883,平坦,píng tǎn,6
3884,平行,píng xíng,6
3885,平原,píng yuán,6
3886,评估,píng gū,6
3887,评论,píng lùn,6
3888,屏障,píng zhàng,6
3889,坡,pō,6
3890,泼,pō,6
3891,颇,pō,6
3892,破例,pò lì,6
3893,迫不及待,pò bù jí dài,6
3894,迫害,pò hài,6
3895,魄力,pò lì,6
3896,扑,pū,6
3897,铺,pū,6
3898,普及,pǔ jí,6
3899,朴实,pǔ shí,6
3900,瀑布,pù bù,6
3901,期望,qī wàng,6
3902,期限,qī xiàn,6
3903,欺负,qī fu,6
3904,欺骗,qī piàn,6
3905,凄凉,qī liáng,6
3906,奇妙,qí miào,6
3907,旗袍,qí páo,6
3908,旗帜,qí zhì,6
3909,齐全,qí quán,6
3910,齐心协力,qí xīn xié lì,6
3911,歧视,qí shì,6
3912,起草,qǐ cǎo,6
3913,起初,qǐ chū,6
3914,起伏,qǐ fú,6
3915,起哄,qǐ hòng,6
3916,起码,qǐ mǎ,6
3917,起义,qǐ yì,6
3918,起源,qǐ yuán,6
3919,启程,qǐ chéng,6
3920,启示,qǐ shì,6
3921,启事,qǐ shì,6
3922,乞丐,qǐ gài,6
3923,岂有此理,qǐ yǒu cǐ lǐ,6
3924,器材,qì cái,6
3925,器官,qì guān,6
3926,气概,qì gài,6
3927,气功,qì gōng,6
3928,气魄,qì pò,6
3929,气色,qì sè,6
3930,气势,qì shì,6
3931,气味,qì wèi,6
3932,气象,qì xiàng,6
3933,气压,qì yā,6
3934,迄今为止,qì jīn wéi zhǐ,6
3935,掐,qiā,6
3936,恰当,qià dàng,6
3937,恰到好处,qià dào hǎo chù,6
3938,恰巧,qià qiǎo,6
3939,洽谈,qià tán,6
3940,牵扯,qiān chě,6
3941,牵制,qiān zhì,6
3942,千方百计,qiān fāng bǎi jì,6
3943,签订,qiān dìng,6
3944,签署,qiān shǔ,6
3945,迁就,qiān jiù,6
3946,迁徙,qiān xǐ,6
3947,谦逊,qiān xùn,6
3948,前景,qián jǐng,6
3949,前提,qián tí,6
3950,潜力,qián lì,6
3951,潜水,qián shuǐ,6
3952,潜移默化,qián yí mò huà,6
3953,谴责,qiǎn zé,6
3954,强制,qiáng zhì,6
3955,抢劫,qiǎng jié,6
3956,抢救,qiǎng jiù,6
3957,强迫,qiǎng pò,6
3958,桥梁,qiáo liáng,6
3959,翘,qiào,6
3960,锲而不舍,qiè ér bù shě,6
3961,切实,qiè shí,6
3962,亲热,qīn rè,6
3963,亲身,qīn shēn,6
3964,侵犯,qīn fàn,6
3965,钦佩,qīn pèi,6
3966,勤俭,qín jiǎn,6
3967,勤恳,qín kěn,6
3968,氢,qīng,6
3969,轻而易举,qīng ér yì jǔ,6
3970,清澈,qīng chè,6
3971,清晨,qīng chén,6
3972,清除,qīng chú,6
3973,清洁,qīng jié,6
3974,清理,qīng lǐ,6
3975,清晰,qīng xī,6
3976,清醒,qīng xǐng,6
3977,清真,qīng zhēn,6
3978,倾听,qīng tīng,6
3979,倾向,qīng xiàng,6
3980,倾斜,qīng xié,6
3981,晴朗,qíng lǎng,6
3982,情报,qíng bào,6
3983,情节,qíng jié,6
3984,情理,qíng lǐ,6
3985,情形,qíng xing,6
3986,请柬,qǐng jiǎn,6
3987,请教,qǐng jiào,6
3988,请示,qǐng shì,6
3989,请帖,qǐng tiě,6
3990,丘陵,qiū líng,6
3991,区分,qū fēn,6
3992,区域,qū yù,6
3993,屈服,qū fú,6
3994,曲折,qū zhé,6
3995,驱逐,qū zhú,6
3996,渠道,qú dào,6
3997,取缔,qǔ dì,6
3998,曲子,qǔ zi,6
3999,趣味,qù wèi,6
4000,圈套,quān tào,6
4001,全局,quán jú,6
4002,全力以赴,quán lì yǐ fù,6
4003,权衡,quán héng,6
4004,权威,quán wēi,6
4005,权益,quán yì,6
4006,拳头,quán tou,6
4007,犬,quǎn,6
4008,缺口,quē kǒu,6
4009,缺席,quē xí,6
4010,缺陷,quē xiàn,6
4011,瘸,qué,6
4012,确保,què bǎo,6
4013,确立,què lì,6
4014,确切,què qiè,6
4015,确信,què xìn,6
4016,群众,qún zhòng,6
4017,染,rǎn,6
4018,让步,ràng bù,6
4019,饶恕,ráo shù,6
4020,扰乱,rǎo luàn,6
4021,惹祸,rě huò,6
4022,热泪盈眶,rè lèi yíng kuàng,6
4023,热门,rè mén,6
4024,人道,rén dào,6
4025,人格,rén gé,6
4026,人工,rén gōng,6
4027,人家,rén jia,6
4028,人间,rén jiān,6
4029,人士,rén shì,6
4030,人为,rén wéi,6
4031,人性,rén xìng,6
4032,人质,rén zhì,6
4033,仁慈,rén cí,6
4034,忍耐,rěn nài,6
4035,忍受,rěn shòu,6
4036,认定,rèn dìng,6
4037,认可,rèn kě,6
4038,任命,rèn mìng,6
4039,任性,rèn xìng,6
4040,任意,rèn yì,6
4041,任重道远,rèn zhòng dào yuǎn,6
4042,仍旧,réng jiù,6
4043,日新月异,rì xīn yuè yì,6
4044,日益,rì yì,6
4045,融洽,róng qià,6
4046,溶解,róng jiě,6
4047,容貌,róng mào,6
4048,容纳,róng nà,6
4049,容器,róng qì,6
4050,容忍,róng rěn,6
4051,揉,róu,6
4052,柔和,róu hé,6
4053,弱点,ruò diǎn,6
4054,若干,ruò gān,6
4055,撒谎,sā huǎng,6
4056,腮,sāi,6
4057,三角,sān jiǎo,6
4058,散文,sǎn wén,6
4059,散布,sàn bù,6
4060,散发,sàn fā,6
4061,丧失,sàng shī,6
4062,嫂子,sǎo zi,6
4063,色彩,sè cǎi,6
4064,刹车,shā chē,6
4065,啥,shá,6
4066,筛选,shāi xuǎn,6
4067,山脉,shān mài,6
4068,闪烁,shǎn shuò,6
4069,擅长,shàn cháng,6
4070,擅自,shàn zì,6
4071,商标,shāng biāo,6
4072,伤脑筋,shāng nǎo jīn,6
4073,上级,shàng jí,6
4074,上进心,shàng jìn xīn,6
4075,上任,shàng rèn,6
4076,上瘾,shàng yǐn,6
4077,上游,shàng yóu,6
4078,捎,shāo,6
4079,梢,shāo,6
4080,哨,shào,6
4081,奢侈,shē chǐ,6
4082,设立,shè lì,6
4083,设想,shè xiǎng,6
4084,设置,shè zhì,6
4085,社区,shè qū,6
4086,涉及,shè jí,6
4087,摄取,shè qǔ,6
4088,摄氏度,shè shì dù,6
4089,深奥,shēn ào,6
4090,深沉,shēn chén,6
4091,深情厚谊,shēn qíng hòu yì,6
4092,申报,shēn bào,6
4093,绅士,shēn shì,6
4094,呻吟,shēn yín,6
4095,神奇,shén qí,6
4096,神气,shén qì,6
4097,神情,shén qíng,6
4098,神色,shén sè,6
4099,神圣,shén shèng,6
4100,神态,shén tài,6
4101,神仙,shén xiān,6
4102,审查,shěn chá,6
4103,审理,shěn lǐ,6
4104,审美,shěn měi,6
4105,审判,shěn pàn,6
4106,渗透,shèn tòu,6
4107,慎重,shèn zhòng,6
4108,生存,shēng cún,6
4109,生机,shēng jī,6
4110,生理,shēng lǐ,6
4111,生疏,shēng shū,6
4112,生态,shēng tài,6
4113,生物,shēng wù,6
4114,生效,shēng xiào,6
4115,生锈,shēng xiù,6
4116,生育,shēng yù,6
4117,牲畜,shēng chù,6
4118,声明,shēng míng,6
4119,声势,shēng shì,6
4120,声誉,shēng yù,6
4121,省会,shěng huì,6
4122,盛产,shèng chǎn,6
4123,盛开,shèng kāi,6
4124,盛情,shèng qíng,6
4125,盛行,shèng xíng,6
4126,胜负,shèng fù,6
4127,失误,shī wù,6
4128,失踪,shī zōng,6
4129,师范,shī fàn,6
4130,施加,shī jiā,6
4131,施展,shī zhǎn,6
4132,尸体,shī tǐ,6
4133,拾,shí,6
4134,十足,shí zú,6
4135,识别,shí bié,6
4136,时差,shí chā,6
4137,时常,shí cháng,6
4138,时而,shí ér,6
4139,时光,shí guāng,6
4140,时机,shí jī,6
4141,时事,shí shì,6
4142,时装,shí zhuāng,6
4143,实惠,shí huì,6
4144,实力,shí lì,6
4145,实施,shí shī,6
4146,实事求是,shí shì qiú shì,6
4147,实质,shí zhì,6
4148,石油,shí yóu,6
4149,使命,shǐ mìng,6
4150,是非,shì fēi,6
4151,试图,shì tú,6
4152,试验,shì yàn,6
4153,势必,shì bì,6
4154,势力,shì li,6
4155,世代,shì dài,6
4156,世界观,shì jiè guān,6
4157,示范,shì fàn,6
4158,示威,shì wēi,6
4159,示意,shì yì,6
4160,释放,shì fàng,6
4161,事故,shì gù,6
4162,事迹,shì jì,6
4163,事件,shì jiàn,6
4164,事态,shì tài,6
4165,事务,shì wù,6
4166,事项,shì xiàng,6
4167,事业,shì yè,6
4168,适宜,shì yí,6
4169,视力,shì lì,6
4170,视线,shì xiàn,6
4171,视野,shì yě,6
4172,逝世,shì shì,6
4173,收藏,shōu cáng,6
4174,收缩,shōu suō,6
4175,收益,shōu yì,6
4176,收音机,shōu yīn jī,6
4177,手法,shǒu fǎ,6
4178,手势,shǒu shì,6
4179,手艺,shǒu yì,6
4180,首要,shǒu yào,6
4181,守护,shǒu hù,6
4182,受罪,shòu zuì,6
4183,授予,shòu yǔ,6
4184,书法,shū fǎ,6
4185,书籍,shū jí,6
4186,书记,shū ji,6
4187,书面,shū miàn,6
4188,舒畅,shū chàng,6
4189,疏忽,shū hu,6
4190,数,shǔ,6
4191,竖,shù,6
4192,束,shù,6
4193,束缚,shù fù,6
4194,树立,shù lì,6
4195,数额,shù é,6
4196,数目,shù mù,6
4197,耍,shuǎ,6
4198,衰老,shuāi lǎo,6
4199,衰退,shuāi tuì,6
4200,率领,shuài lǐng,6
4201,涮,shuàn,6
4202,双胞胎,shuāng bāo tāi,6
4203,爽快,shuǎng kuai,6
4204,水利,shuǐ lì,6
4205,水龙头,shuǐ lóng tóu,6
4206,水泥,shuǐ ní,6
4207,司法,sī fǎ,6
4208,司令,sī lìng,6
4209,思念,sī niàn,6
4210,思索,sī suǒ,6
4211,思维,sī wéi,6
4212,思绪,sī xù,6
4213,私自,sī zì,6
4214,斯文,sī wén,6
4215,死亡,sǐ wáng,6
4216,四肢,sì zhī,6
4217,肆无忌惮,sì wú jì dàn,6
4218,饲养,sì yǎng,6
4219,耸,sǒng,6
4220,艘,sōu,6
4221,搜索,sōu suǒ,6
4222,苏醒,sū xǐng,6
4223,俗话,sú huà,6
4224,塑造,sù zào,6
4225,素食,sù shí,6
4226,素质,sù zhì,6
4227,诉讼,sù sòng,6
4228,算了,suàn le,6
4229,算数,suàn shù,6
4230,随即,suí jí,6
4231,随身,suí shēn,6
4232,随手,suí shǒu,6
4233,随意,suí yì,6
4234,岁月,suì yuè,6
4235,隧道,suì dào,6
4236,损坏,sǔn huài,6
4237,索赔,suǒ péi,6
4238,索性,suǒ xìng,6
4239,塌,tā,6
4240,踏实,tā shi,6
4241,台风,tái fēng,6
4242,太空,tài kōng,6
4243,泰斗,tài dǒu,6
4244,瘫痪,tān huàn,6
4245,贪婪,tān lán,6
4246,贪污,tān wū,6
4247,摊儿,tān r,6
4248,弹性,tán xìng,6
4249,坦白,tǎn bái,6
4250,探测,tàn cè,6
4251,探索,tàn suǒ,6
4252,探讨,tàn tǎo,6
4253,探望,tàn wàng,6
4254,叹气,tàn qì,6
4255,糖葫芦,táng hú lu,6
4256,倘若,tǎng ruò,6
4257,掏,tāo,6
4258,滔滔不绝,tāo tāo bù jué,6
4259,陶瓷,táo cí,6
4260,淘气,táo qì,6
4261,淘汰,táo tài,6
4262,讨价还价,tǎo jià huán jià,6
4263,特长,tè cháng,6
4264,特定,tè dìng,6
4265,特色,tè sè,6
4266,提拔,tí bá,6
4267,提炼,tí liàn,6
4268,提示,tí shì,6
4269,提议,tí yì,6
4270,题材,tí cái,6
4271,体谅,tǐ liàng,6
4272,体面,tǐ miàn,6
4273,体系,tǐ xì,6
4274,天才,tiān cái,6
4275,天伦之乐,tiān lún zhī lè,6
4276,天然气,tiān rán qì,6
4277,天生,tiān shēng,6
4278,天堂,tiān táng,6
4279,天文,tiān wén,6
4280,田径,tián jìng,6
4281,舔,tiǎn,6
4282,挑剔,tiāo ti,6
4283,条款,tiáo kuǎn,6
4284,条理,tiáo lǐ,6
4285,条约,tiáo yuē,6
4286,调和,tiáo hé,6
4287,调剂,tiáo jì,6
4288,调节,tiáo jié,6
4289,调解,tiáo jiě,6
4290,调料,tiáo liào,6
4291,挑拨,tiǎo bō,6
4292,挑衅,tiǎo xìn,6
4293,跳跃,tiào yuè,6
4294,停泊,tíng bó,6
4295,停顿,tíng dùn,6
4296,停滞,tíng zhì,6
4297,亭子,tíng zi,6
4298,挺拔,tǐng bá,6
4299,通货,tōng huò,6
4300,通俗,tōng sú,6
4301,通用,tōng yòng,6
4302,铜矿,tóng kuàng,6
4303,同胞,tóng bāo,6
4304,同志,tóng zhì,6
4305,童话,tóng huà,6
4306,统筹兼顾,tǒng chóu jiān gù,6
4307,统计,tǒng jì,6
4308,统统,tǒng tǒng,6
4309,投机,tóu jī,6
4310,投票,tóu piào,6
4311,投降,tóu xiáng,6
4312,投掷,tóu zhì,6
4313,秃,tū,6
4314,突破,tū pò,6
4315,图案,tú àn,6
4316,徒弟,tú dì,6
4317,途径,tú jìng,6
4318,涂抹,tú mǒ,6
4319,土壤,tǔ rǎng,6
4320,团结,tuán jié,6
4321,团体,tuán tǐ,6
4322,团圆,tuán yuán,6
4323,推测,tuī cè,6
4324,推翻,tuī fān,6
4325,推理,tuī lǐ,6
4326,推论,tuī lùn,6
4327,推销,tuī xiāo,6
4328,吞咽,tūn yàn,6
4329,脱离,tuō lí,6
4330,拖延,tuō yán,6
4331,托运,tuō yùn,6
4332,妥当,tuǒ dang,6
4333,妥善,tuǒ shàn,6
4334,妥协,tuǒ xié,6
4335,椭圆,tuǒ yuán,6
4336,唾沫,tuò mo,6
4337,挖掘,wā jué,6
4338,娃娃,wá wa,6
4339,瓦解,wǎ jiě,6
4340,哇,wa,6
4341,歪曲,wāi qū,6
4342,外表,wài biǎo,6
4343,外行,wài háng,6
4344,外界,wài jiè,6
4345,外向,wài xiàng,6
4346,丸,wán,6
4347,完备,wán bèi,6
4348,完毕,wán bì,6
4349,玩弄,wán nòng,6
4350,玩意儿,wán yì r,6
4351,顽固,wán gù,6
4352,顽强,wán qiáng,6
4353,挽回,wǎn huí,6
4354,挽救,wǎn jiù,6
4355,惋惜,wǎn xī,6
4356,万分,wàn fēn,6
4357,往常,wǎng cháng,6
4358,往事,wǎng shì,6
4359,网络,wǎng luò,6
4360,妄想,wàng xiǎng,6
4361,微不足道,wēi bù zú dào,6
4362,微观,wēi guān,6
4363,威风,wēi fēng,6
4364,威力,wēi lì,6
4365,威望,wēi wàng,6
4366,威信,wēi xìn,6
4367,危机,wēi jī,6
4368,违背,wéi bèi,6
4369,维持,wéi chí,6
4370,维生素,wéi shēng sù,6
4371,维修,wéi xiū,6
4372,唯独,wéi dú,6
4373,为难,wéi nán,6
4374,为期,wéi qī,6
4375,为首,wéi shǒu,6
4376,委员,wěi yuán,6
4377,伪造,wěi zào,6
4378,胃口,wèi kǒu,6
4379,位于,wèi yú,6
4380,未免,wèi miǎn,6
4381,畏惧,wèi jù,6
4382,卫星,wèi xīng,6
4383,慰问,wèi wèn,6
4384,温带,wēn dài,6
4385,温和,wēn hé,6
4386,文凭,wén píng,6
4387,文物,wén wù,6
4388,文献,wén xiàn,6
4389,文雅,wén yǎ,6
4390,文艺,wén yì,6
4391,问世,wèn shì,6
4392,窝,wō,6
4393,乌黑,wū hēi,6
4394,污蔑,wū miè,6
4395,诬陷,wū xiàn,6
4396,无比,wú bǐ,6
4397,无偿,wú cháng,6
4398,无耻,wú chǐ,6
4399,无从,wú cóng,6
4400,无动于衷,wú dòng yú zhōng,6
4401,无非,wú fēi,6
4402,无精打采,wú jīng dǎ cǎi,6
4403,无可奉告,wú kě fèng gào,6
4404,无可奈何,wú kě nài hé,6
4405,无赖,wú lài,6
4406,无理取闹,wú lǐ qǔ nào,6
4407,无能为力,wú néng wéi lì,6
4408,无穷无尽,wú qióng wú jìn,6
4409,无微不至,wú wēi bù zhì,6
4410,无忧无虑,wú yōu wú lǜ,6
4411,无知,wú zhī,6
4412,舞蹈,wǔ dǎo,6
4413,武侠,wǔ xiá,6
4414,武装,wǔ zhuāng,6
4415,侮辱,wǔ rǔ,6
4416,勿,wù,6
4417,务必,wù bì,6
4418,务实,wù shí,6
4419,误差,wù chā,6
4420,误解,wù jiě,6
4421,物美价廉,wù měi jià lián,6
4422,物资,wù zī,6
4423,溪,xī,6
4424,膝盖,xī gài,6
4425,熄灭,xī miè,6
4426,吸取,xī qǔ,6
4427,昔日,xī rì,6
4428,牺牲,xī shēng,6
4429,夕阳,xī yáng,6
4430,媳妇,xí fù,6
4431,习俗,xí sú,6
4432,袭击,xí jī,6
4433,喜闻乐见,xǐ wén lè jiàn,6
4434,喜悦,xǐ yuè,6
4435,系列,xì liè,6
4436,细胞,xì bāo,6
4437,细菌,xì jūn,6
4438,细致,xì zhì,6
4439,霞,xiá,6
4440,狭隘,xiá ài,6
4441,狭窄,xiá zhǎi,6
4442,峡谷,xiá gǔ,6
4443,夏令营,xià lìng yíng,6
4444,下属,xià shǔ,6
4445,先进,xiān jìn,6
4446,先前,xiān qián,6
4447,鲜明,xiān míng,6
4448,掀起,xiān qǐ,6
4449,纤维,xiān wéi,6
4450,弦,xián,6
4451,嫌,xián,6
4452,嫌疑,xián yí,6
4453,闲话,xián huà,6
4454,贤惠,xián huì,6
4455,衔接,xián jiē,6
4456,显著,xiǎn zhù,6
4457,现场,xiàn chǎng,6
4458,现成,xiàn chéng,6
4459,现状,xiàn zhuàng,6
4460,宪法,xiàn fǎ,6
4461,陷害,xiàn hài,6
4462,陷入,xiàn rù,6
4463,馅儿,xiàn r,6
4464,线索,xiàn suǒ,6
4465,相差,xiāng chà,6
4466,相等,xiāng děng,6
4467,相辅相成,xiāng fǔ xiāng chéng,6
4468,相应,xiāng yìng,6
4469,镶嵌,xiāng qiàn,6
4470,乡镇,xiāng zhèn,6
4471,想方设法,xiǎng fāng shè fǎ,6
4472,响亮,xiǎng liàng,6
4473,响应,xiǎng yìng,6
4474,巷,xiàng,6
4475,向导,xiàng dǎo,6
4476,向来,xiàng lái,6
4477,向往,xiàng wǎng,6
4478,消除,xiāo chú,6
4479,消毒,xiāo dú,6
4480,消防,xiāo fáng,6
4481,消耗,xiāo hào,6
4482,消极,xiāo jí,6
4483,销毁,xiāo huǐ,6
4484,小心翼翼,xiǎo xīn yì yì,6
4485,效益,xiào yì,6
4486,肖像,xiào xiàng,6
4487,携带,xié dài,6
4488,协会,xié huì,6
4489,协商,xié shāng,6
4490,协议,xié yì,6
4491,协助,xié zhù,6
4492,写作,xiě zuò,6
4493,屑,xiè,6
4494,谢绝,xiè jué,6
4495,泄露,xiè lù,6
4496,泄气,xiè qì,6
4497,新陈代谢,xīn chén dài xiè,6
4498,新郎,xīn láng,6
4499,新娘,xīn niáng,6
4500,新颖,xīn yǐng,6
4501,心得,xīn dé,6
4502,心灵,xīn líng,6
4503,心态,xīn tài,6
4504,心疼,xīn téng,6
4505,心血,xīn xuè,6
4506,心眼儿,xīn yǎn r,6
4507,辛勤,xīn qín,6
4508,欣慰,xīn wèi,6
4509,欣欣向荣,xīn xīn xiàng róng,6
4510,薪水,xīn shuǐ,6
4511,信赖,xìn lài,6
4512,信念,xìn niàn,6
4513,信仰,xìn yǎng,6
4514,信誉,xìn yù,6
4515,腥,xīng,6
4516,兴隆,xīng lóng,6
4517,兴旺,xīng wàng,6
4518,行政,xíng zhèng,6
4519,形态,xíng tài,6
4520,刑事,xíng shì,6
4521,性感,xìng gǎn,6
4522,性命,xìng mìng,6
4523,性能,xìng néng,6
4524,性情,xìng qíng,6
4525,幸好,xìng hǎo,6
4526,兴高采烈,xīng gāo cǎi liè,6
4527,兴致勃勃,xìng zhì bó bó,6
4528,胸怀,xiōng huái,6
4529,胸膛,xiōng táng,6
4530,凶恶,xiōng è,6
4531,凶手,xiōng shǒu,6
4532,雄厚,xióng hòu,6
4533,修复,xiū fù,6
4534,修建,xiū jiàn,6
4535,修理,xiū lǐ,6
4536,羞耻,xiū chǐ,6
4537,休养,xiū yǎng,6
4538,绣,xiù,6
4539,嗅觉,xiù jué,6
4540,虚假,xū jiǎ,6
4541,虚荣,xū róng,6
4542,虚伪,xū wěi,6
4543,需求,xū qiú,6
4544,须知,xū zhī,6
4545,许可,xǔ kě,6
4546,酗酒,xù jiǔ,6
4547,畜牧,xù mù,6
4548,序言,xù yán,6
4549,宣誓,xuān shì,6
4550,宣扬,xuān yáng,6
4551,悬挂,xuán guà,6
4552,悬念,xuán niàn,6
4553,悬崖峭壁,xuán yá qiào bì,6
4554,旋律,xuán lǜ,6
4555,旋转,xuán zhuǎn,6
4556,选拔,xuǎn bá,6
4557,选手,xuǎn shǒu,6
4558,削弱,xuē ruò,6
4559,学历,xué lì,6
4560,学说,xué shuō,6
4561,学位,xué wèi,6
4562,雪上加霜,xuě shàng jiā shuāng,6
4563,血压,xuè yā,6
4564,熏陶,xūn táo,6
4565,循环,xún huán,6
4566,循序渐进,xún xù jiàn jìn,6
4567,巡逻,xún luó,6
4568,寻觅,xún mì,6
4569,押金,yā jīn,6
4570,压迫,yā pò,6
4571,压岁钱,yā suì qián,6
4572,压缩,yā suō,6
4573,压抑,yā yì,6
4574,压榨,yā zhà,6
4575,压制,yā zhì,6
4576,亚军,yà jūn,6
4577,烟花,yān huā,6
4578,淹没,yān mò,6
4579,延期,yán qī,6
4580,延伸,yán shēn,6
4581,延续,yán xù,6
4582,严寒,yán hán,6
4583,严禁,yán jìn,6
4584,严峻,yán jùn,6
4585,严厉,yán lì,6
4586,严密,yán mì,6
4587,沿海,yán hǎi,6
4588,言论,yán lùn,6
4589,炎热,yán rè,6
4590,岩石,yán shí,6
4591,演变,yǎn biàn,6
4592,演讲,yǎn jiǎng,6
4593,演习,yǎn xí,6
4594,演绎,yǎn yì,6
4595,演奏,yǎn zòu,6
4596,掩盖,yǎn gài,6
4597,掩护,yǎn hù,6
4598,掩饰,yǎn shì,6
4599,眼光,yǎn guāng,6
4600,眼色,yǎn sè,6
4601,眼神,yǎn shén,6
4602,眼下,yǎn xià,6
4603,验收,yàn shōu,6
4604,验证,yàn zhèng,6
4605,厌恶,yàn wù,6
4606,氧气,yǎng qì,6
4607,样品,yàng pǐn,6
4608,摇摆,yáo bǎi,6
4609,摇滚,yáo gǔn,6
4610,摇晃,yáo huàng,6
4611,遥控,yáo kòng,6
4612,遥远,yáo yuǎn,6
4613,谣言,yáo yán,6
4614,咬牙切齿,yǎo yá qiè chǐ,6
4615,要不然,yào bù rán,6
4616,要点,yào diǎn,6
4617,要命,yào mìng,6
4618,要素,yào sù,6
4619,耀眼,yào yǎn,6
4620,野蛮,yě mán,6
4621,野心,yě xīn,6
4622,一流,yī liú,6
4623,依次,yī cì,6
4624,依旧,yī jiù,6
4625,依据,yī jù,6
4626,依靠,yī kào,6
4627,依赖,yī lài,6
4628,依托,yī tuō,6
4629,衣裳,yī shang,6
4630,一度,yī dù,6
4631,一贯,yī guàn,6
4632,一律,yī lǜ,6
4633,一目了然,yī mù liǎo rán,6
4634,一向,yī xiàng,6
4635,一再,yī zài,6
4636,遗产,yí chǎn,6
4637,遗传,yí chuán,6
4638,遗留,yí liú,6
4639,遗失,yí shī,6
4640,疑惑,yí huò,6
4641,仪器,yí qì,6
4642,仪式,yí shì,6
4643,以便,yǐ biàn,6
4644,以免,yǐ miǎn,6
4645,以往,yǐ wǎng,6
4646,以至,yǐ zhì,6
4647,以致,yǐ zhì,6
4648,亦,yì,6
4649,翼,yì,6
4650,一帆风顺,yī fān fēng shùn,6
4651,一举两得,yī jǔ liǎng dé,6
4652,一如既往,yī rú jì wǎng,6
4653,一丝不苟,yī sī bù gǒu,6
4654,异常,yì cháng,6
4655,意料,yì liào,6
4656,意识,yì shí,6
4657,意图,yì tú,6
4658,意味着,yì wèi zhe,6
4659,意向,yì xiàng,6
4660,意志,yì zhì,6
4661,毅力,yì lì,6
4662,毅然,yì rán,6
4663,抑制,yì zhì,6
4664,阴谋,yīn móu,6
4665,音响,yīn xiǎng,6
4666,隐蔽,yǐn bì,6
4667,隐患,yǐn huàn,6
4668,隐瞒,yǐn mán,6
4669,隐私,yǐn sī,6
4670,隐约,yǐn yuē,6
4671,引导,yǐn dǎo,6
4672,引擎,yǐn qíng,6
4673,引用,yǐn yòng,6
4674,饮食,yǐn shí,6
4675,印刷,yìn shuā,6
4676,婴儿,yīng ér,6
4677,英明,yīng míng,6
4678,英勇,yīng yǒng,6
4679,迎面,yíng miàn,6
4680,盈利,yíng lì,6
4681,荧屏,yíng píng,6
4682,应酬,yìng chou,6
4683,应邀,yìng yāo,6
4684,拥护,yōng hù,6
4685,拥有,yōng yǒu,6
4686,庸俗,yōng sú,6
4687,勇于,yǒng yú,6
4688,永恒,yǒng héng,6
4689,涌现,yǒng xiàn,6
4690,踊跃,yǒng yuè,6
4691,用功,yòng gōng,6
4692,用户,yòng hù,6
4693,优胜劣汰,yōu shèng liè tài,6
4694,优先,yōu xiān,6
4695,优异,yōu yì,6
4696,优越,yōu yuè,6
4697,忧郁,yōu yù,6
4698,油腻,yóu nì,6
4699,油漆,yóu qī,6
4700,犹如,yóu rú,6
4701,有条不紊,yǒu tiáo bù wěn,6
4702,幼稚,yòu zhì,6
4703,诱惑,yòu huò,6
4704,愚蠢,yú chǔn,6
4705,愚昧,yú mèi,6
4706,舆论,yú lùn,6
4707,渔民,yú mín,6
4708,与日俱增,yǔ rì jù zēng,6
4709,羽绒服,yǔ róng fú,6
4710,予以,yǔ yǐ,6
4711,愈,yù,6
4712,预料,yù liào,6
4713,预期,yù qī,6
4714,预赛,yù sài,6
4715,预算,yù suàn,6
4716,预先,yù xiān,6
4717,预言,yù yán,6
4718,预兆,yù zhào,6
4719,欲望,yù wàng,6
4720,寓言,yù yán,6
4721,冤枉,yuān wang,6
4722,元首,yuán shǒu,6
4723,元素,yuán sù,6
4724,元宵节,Yuán xiāo jié,6
4725,圆满,yuán mǎn,6
4726,原告,yuán gào,6
4727,原理,yuán lǐ,6
4728,原始,yuán shǐ,6
4729,原先,yuán xiān,6
4730,园林,yuán lín,6
4731,源泉,yuán quán,6
4732,约束,yuē shù,6
4733,岳父,yuè fù,6
4734,乐谱,yuè pǔ,6
4735,熨,yùn,6
4736,蕴藏,yùn cáng,6
4737,运算,yùn suàn,6
4738,运行,yùn xíng,6
4739,酝酿,yùn niàng,6
4740,孕育,yùn yù,6
4741,砸,zá,6
4742,杂技,zá jì,6
4743,杂交,zá jiāo,6
4744,咋,zǎ,6
4745,灾难,zāi nàn,6
4746,栽培,zāi péi,6
4747,宰,zǎi,6
4748,在乎,zài hu,6
4749,在意,zài yì,6
4750,再接再厉,zài jiē zài lì,6
4751,攒,zǎn,6
4752,赞叹,zàn tàn,6
4753,赞同,zàn tóng,6
4754,赞扬,zàn yáng,6
4755,赞助,zàn zhù,6
4756,暂且,zàn qiě,6
4757,糟蹋,zāo tà,6
4758,遭受,zāo shòu,6
4759,遭殃,zāo yāng,6
4760,遭遇,zāo yù,6
4761,造反,zào fǎn,6
