definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img
559311,55931,1,"落叶乔木,叶子椭圆形,花白色带有红晕。果实圆形,味甜或略酸,是普通水果。","apple tree (Malus pumila); deciduous tree that has oval leaves and white flowers with a pink flush and that bears round, edible fruit, generally with a sweet or slightly tart taste",
559312,55931,2,这种植物的果实。,"apple, fruit of this plant",
559611,55961,1,空间或位置靠前的部分,in front; at the head; ahead; forward,
559612,55961,2,次序靠前的部分;文章或讲话中先于现在所叙述的部分,above; proceeding; afore-mentioned; forepart,
560111,56011,1,能够确定某一人或事物是这个人或事物而不是别的,recognize; know,
560112,56011,2,指人的头脑对客观世界的反映,(of human mind) understanding or knowledge (of the objective world),
560411,56041,1,在室内出售商品的场所,shop; store; indoor place where commodities are sold,
560611,56061,1,"指半夜十二点到正午十二点的一段时间,一般也指清晨到正午十二点的一段时间。",morning; period of time from 00:00 to 12:00 noon; usu. the period from daybreak to noon,
560911,56091,1,表示疑问。,[used in the interrogative],
560912,56091,2,"虚指,表示不确定的事物",[used to refer to anything indefinite],
560913,56091,3,任指。,[used to refer to things in general],
560914,56091,4,表示惊讶或不满,[used to express surprise or discontent],
560915,56091,5,表示责难,[used to express censure],
560916,56091,6,表示不同意对方说的某一句话,[used to indicate disagreement with what has been said],
560917,56091,7,"用在几个并列成分前面,表示列举不尽",[used before a number of coordinate elements to indicate an incomplete list],
561111,56111,1,same as时间,shíjiān,
561112,56111,2,same as时间,shíjiān,
561511,56151,1,"可以吃的含水分较多的植物果实的统称,如梨、桃、苹果等。","fruit; edible, succulent reproductive bodies of plants, e.g. pear, peach, apple, etc.",
561611,56161,1,进入睡眠状态,sleep,
561711,56171,1,用语言表达意思,speak; talk; say,
561712,56171,2,(～ㄦ,shuō∥huàr,
561713,56171,3,指责;非议,censure,
561714,56171,4,说话的一会ㄦ时间,the short while it takes for one to speak,
561715,56171,5,〈方dial.〉话,word; talk,
561716,56171,6,"唐宋时代的一种民间技艺,以讲述故事为主,跟现在的说书相同。","folk art form popular during the Tang and Song dynasties, similar to what is known as professional storytelling today",
562311,56231,1,"一定区域一定时间内大气中发生的各种气象变化,如温度、湿度、气压、降水、风、云等的情况","weather; meteorological changes in the atmosphere over a given area at a given time, such as temperature, humidity, atmospheric pressure, precipitation, wind, cloud, etc.",
562312,56231,2,〈方dial.〉指时间;时候,time,
562511,56251,1,在同一个学校学习,be in the same school; be a schoolmate of sb.,
562512,56251,2,在同一个学校学习的人,fellow student; schoolmate,
562513,56251,3,称呼学生,[form of address used when speaking to a student],
562811,56281,1,〈代词pron.〉称包括自己在内的若干人。,[referring to several people including oneself] we; us,
563011,56301,1,对人或事物有好感或感兴趣,like; love; be fond of; be keen on,
563012,56301,2,愉快;高兴,happy; elated,
563211,56321,1,"从正午十二点到半夜十二点的一段时间,一般也指从正午十二点到日落的一段时间。",afternoon; part of day from 12 a.m. to 12 p.m. but oft. from noon until sunset,
563311,56331,1,老师。,teacher,
563312,56331,2,对知识分子的称呼。,(of intellectuals) Mister (Mr.); gentleman; sir,
563313,56331,3,称别人的丈夫或对人称自己的丈夫(都带人称代词做定语,always preceded by a personal pronoun as the attribute,
563314,56331,4,〈方dial.〉医生。,doctor,
563315,56331,5,〈旧时old〉称管账的人,bookkeeper,
563316,56331,6,〈旧时old〉称以说书、相面、算卦、看风水等为业的人,"people engaged in storytelling, fortune-telling, feng shui, etc.",
563411,56341,1,"这个时候,指说话的时候,有时包括说话前后或长或短的一段时间(区别于‘过去’或‘将来’",as distinguished from ‘past’ or ‘future’,
563711,56371,1,〈旧时old〉有钱人家里仆人称主人的女儿。,(in a wealthy family) term used by servants for addressing a daughter of the master,
563712,56371,2,对年轻的女子的尊称。,young lady; Miss,
564011,56401,1,对别人的好意表示感谢。,thank sb. for his kindness,
564111,56411,1,"我国古代历法把二十八宿按日、月、火、水、木、金、土的次序排列,七日一周,周而复始,称为‘七曜’;西洋历法中也有‘七日为一周’的说法,跟我国的‘七曜’暗合。后来根据国际习惯,把这样连续排列的七天作为工作学习等作息日期的计算单位,叫做星期。","week. In the ancient Chinese calendar, the 28 constellations are arranged in the order of the sun(日rì), the moon(月yuè), fire or the Mars(火huǒ), water or the Mercury(水shuǐ), wood or the Jupiter(木mù), metal or the Venus(金jīn) and earth or the Saturn(土tǔ) in a seven-day cycle dubbed ‘seven stars’, which coincides with the ‘seven-day week’ in the Western calendar. Thus the seven-day period becomes a measurement unit for work, study and rest according to the international practice, and it is called ‘week’.",
564112,56411,2,"跟‘日、一、二、三、四、五、六、几’连用,表示一个星期中的某一天","[used before 日rì, 一yī, 二èr, 三sān, 四sì, 五wǔ, 六liù and 几jǐ] to indicate a day of the week",
564113,56411,3,星期日的简称,Abbr. for星期日xīngqīrì,
564211,56421,1,在学校读书的人。,student; pupil,
564212,56421,2,向老师或前辈学习的人。,disciple; follower,
564213,56421,3,〈方dial.〉男孩子。,boy,
564311,56431,1,从阅读、听讲、研究、实践中获得知识或技能,"learn; study; acquire knowledge or skills from reading, listening, research and practice",
564312,56431,2,效法,emulate; imitate,
564411,56441,1,专门进行教育的机构。,school; educational institution,
564611,56461,1,穿在身上遮蔽身体和御寒的东西。,clothing; clothes,
564711,56471,1,掌握医药知识、以治病为业的人。,doctor; medical man,
564811,56481,1,"治疗和护理病人的机构,也兼做健康检查、疾病预防等工作。",hospital; establishment for treating and nursing patients,
564911,56491,1,"有靠背的坐具,主要用木头、竹子、藤子等制成。","chair, chiefly made of wood, bamboo, rattan, etc.",
565311,56531,1,〈客套话pol.〉用于分手时。,goodbye; see you again; so long,
565411,56541,1,询问性质、状况、方式、原因等,"[used to enquire about the nature, condition, manner, cause, etc., of sth.]",
565412,56541,2,泛指性质、状况或方式,"[used to indicate the general nature, condition or manner of sth.]",
565413,56541,3,有一定程度(用于否定式,oft. in the negative,
565511,56551,1,怎样。,how about; what about,
565512,56551,2,"代替某种不说出来的动作或情况(只用于否定式,比直说委婉","euph., only used in the negative",
565711,56571,1,指白天十二点左右的一段时间。,noon; midday,
565911,56591,1,"家具,上有平面,下有支柱,在上面放东西或做事情",table; desk,
566111,56611,1,今天的前一天。,yesterday,
566711,56671,1,替人出力、出主意或给以物质上、精神上的支援,"help; assist; aid; provide material, emotional support and offer advice or service",
566811,56681,1,"以国内外社会、政治、经济、文化等新闻为主要内容的散页的定期出版物,一般指日报。","newspaper; printed loose leaf pages issued periodically, esp. daily, containing domestic and international news of social, political, economic and cultural nature",
566812,56681,2,"纸张的一种,用来印报或一般书刊。",newsprint; paper used for printing newspapers or ordinary books;,
567811,56781,1,著名的专家,great master; authority,
567812,56781,2,世家望族,old and eminent family; distinguished family,
567813,56781,3,〈代词pron.〉指一定范围内所有的人,all; everybody,
567911,56791,1,"〈连词conj.〉用在后半句话里表示转折,往往与‘虽然、尽管’等呼应",but [used to introduce the next part of a sentence and indicate unexpectedness or exception],
568311,56831,1,同父母(或只同父、只同母)而年纪比自己小的男子。,younger brother; younger half-brother,
568312,56831,2,同辈而年纪比自己小的男子,younger male cousin,
568411,56841,1,排列在最前面的,first; foremost,
568412,56841,2,最重要,most important,
568611,56861,1,房子内隔成的各个部分,room; space within a building separated by walls or partitions,
568711,56871,1,异乎寻常的;特殊的,extraordinary; uncommon; unusual,
568712,56871,2,十分;极,very; highly; extremely; exceedingly,
568811,56881,1,机关的勤杂人员;旅馆、饭店等服务行业中招待客人的工作人员。,"odd-job man in an organization; attendant who serves customers in hotel, restaurant and other service trades",
569011,56901,1,"说给人,使人知道",tell; let know,
569021,56902,1,受害人向法院告发,file a suit,
569111,56911,1,同父母(或只同父、只同母)而年纪比自己大的男子。,elder brother (having the same parents or parent),
569112,56911,2,同族同辈而年纪比自己大的男子,elder male relative of the same generation,
569311,56931,1,供乘客乘坐的汽车。有固定的路线和停车站。,bus; public conveyance having a regular route and fixed stops,
569411,56941,1,"一种工商业组织,经营产品的生产、商品的流转或某些建设事业等。","company; corporation; industrial or commercial organizations dealing with manufacturing, distribution of goods or construction",
569711,56971,1,儿童,kid; child,
569712,56971,2,子女,children,
570111,57011,1,很高兴地迎接,welcome; greet,
570112,57011,2,乐意接受,readily accept,
570311,57031,1,对问题给予解释;对要求表示意见,answer; reply; response,
570411,57041,1,飞机起飞、降落、停放的场地。,"airport; tract of land with facilities for the landing, take-off and shelter of aircraft",
570611,57061,1,学校里进行教学的房间。,classroom; schoolroom; school room in which classes are conducted,
570711,57071,1,同父母(或只同父、只同母)而年纪比自己大的女子。,elder sister; older girl or woman having the same parents or parent,
570712,57071,2,同族同辈而年纪比自己大的女子(一般不包括可以称做嫂的人),girl or woman who is of the same generation but older in age (but usu. not including sister-in-law),
570811,57081,1,使双方相识或发生联系,introduce; present,
570812,57081,2,引进;带入(新的人或事物),recommend; suggest,
570813,57081,3,使了解或熟悉,inform; let know; brief,
571211,57121,1,产生某种感觉,feel,
571212,57121,2,认为(语气较不肯定),(in an unassured tone) think; feel,
571311,57131,1,"常绿小乔木或灌木,叶子长卵形,先端尖,花白色,有香味,结浆果,深红色,内有两颗种子。种子炒熟制成粉,可以作饮料。产在热带和亚热带地区。","coffee (Coffea); small evergreen tree or shrub with long oval leaves, growing in tropical and subtropical areas, bearing bouquets of fragrant, white flowers and a kind of cherry that turns deep red when mature and contains two seeds which, after being roasted and ground, can be used to make drinks",
571312,57131,2,咖啡种子制成的粉末。,coffee; powder made of the ground seeds of the coffee shrub,
571313,57131,3,用咖啡种子的粉末制成的饮料。,coffee; drink made from roasted and ground coffee seeds,
571411,57141,1,从头起;从某一点起,begin; start,
571412,57141,2,着手进行,set about,
571413,57141,3,开始的阶段,initial stage; outset,
571511,57151,1,"通过书面或口头提问的方式,考查知识或技能。",exam; test; testing of proficiency or knowledge of candidates for a qualification by written or oral questions,
571611,57161,1,表示可以实现,possible; likely,
571612,57161,2,能成为事实的属性;可能性,possibility; probability,
571613,57161,3,也许;或许,perhaps; probably,
571711,57171,1,表示可能或能够,can; may,
571712,57171,2,表示许可,[indicating permission],
571713,57171,3,好;不坏,passable; not bad,
571714,57171,4,厉害,terrible; awful,
572011,57201,1,感到幸福或满意,happy; joyful; cheerful,
572511,57251,1,旅行游览,tour; tourism,
573011,57301,1,同父母(或只同父、只同母)而年纪比自己小的女子。,younger sister of the same parent(s),
573012,57301,2,同族同辈而年纪比自己小的女子,younger female of the same generation in the same clan,
573211,57321,1,丈夫(zhàng·fu)。,husband,
573221,57322,1,男性的成年人。,man,
573411,57341,1,妻子。,wife,
573421,57342,1,女性的成年人。,woman; womenfolk,
573511,57351,1,(～ㄦ,pángbiānr,
573611,57361,1,按照规定姿势往前跑。,run; jog,
573711,57371,1,方便合适;便利。,convenient; advantageous,
573721,57372,1,价钱低。,cheap; at a bargain price,
573722,57372,2,不应得的利益,unearned gains; unmerited advantages,
573723,57372,3,使得到便宜,let sb. off lightly; give sb. unmerited advantages,
573911,57391,1,妻子和儿女。,wife and children,
573921,57392,1,"男女两人结婚后,女子是男子的妻子。",wife; married woman in relation to her husband,
574011,57401,1,睡醒后下床(多指早晨,oft. in the morning,
574311,57431,1,今年的前一年。,year before the present year; last year; yesteryear,
