pinyin_id,hanzi,pinyin
12321,吹,chuī
12331,蒙,méng
12332,蒙,měng
12333,蒙,mēng
12341,胸,xiōng
12351,召,shào
12352,召,zhào
12361,伴,bàn
12371,徒,tú
12381,幅,fú
12391,疗,liáo
12401,淡,dàn
12411,奖,jiǎng
12421,仪,yí
12431,珠,zhū
12441,绪,xù
12451,蒋,jiǎng
12461,猪,zhū
12471,剂,jì
12481,访,fǎng
12491,狗,gǒu
12501,摸,mō
12511,趋,qū
12521,宋,sòng
12531,伏,fú
12541,棉,mián
12551,恐,kǒng
12561,羊,yáng
12571,碳,tàn
12581,隔,gé
12591,网,wǎng
12601,猛,měng
12611,爬,pá
12621,缘,yuán
12631,麦,mài
12641,库,kù
12651,津,jīn
12661,监,jiān
12662,监,jiàn
12671,薄,bò
12672,薄,báo
12673,薄,bó
12681,净,jìng
12691,旋,xuán
12692,旋,xuàn
12701,贫,pín
12711,罢,bà
12721,穷,qióng
12731,乏,fá
12741,挑,tiǎo
12742,挑,tiāo
12751,废,fèi
12761,汗,hàn
12762,汗,hán
12771,耗,hào
12781,尊,zūn
12791,牌,pái
12801,抢,qiāng
12802,抢,qiǎng
12811,软,ruǎn
12821,隶,lì
12831,宇,yǔ
12841,圣,shèng
12851,港,gǎng
12861,欣,xīn
12871,塞,sài
12872,塞,sāi
12873,塞,sè
12881,刑,xíng
12891,博,bó
12901,揭,jiē
12911,垂,chuí
12921,姓,xìng
12931,捕,bǔ
12941,荒,huāng
12951,诚,chéng
12961,炮,bāo
12962,炮,páo
12963,炮,pào
12971,呈,chéng
12981,辑,jí
12991,卡,kǎ
12992,卡,qiǎ
13001,伦,lún
13011,蓝,lán
13021,抬,tái
13031,宫,gōng
13041,敬,jìng
13051,版,bǎn
13061,忍,rěn
13071,颜,yán
13081,竹,zhú
13091,碰,pèng
13101,启,qǐ
13111,票,piào
13121,隐,yǐn
13131,抵,dǐ
13141,脉,mò
13142,脉,mài
13151,浮,fú
13161,煤,méi
13171,剩,shèng
13181,珍,zhēn
13191,奔,bēn
13192,奔,bèn
13201,堆,duī
13211,扎,zhá
13212,扎,zā
13213,扎,zhā
13221,谋,móu
13231,貌,mào
13241,脏,zāng
13242,脏,zàng
13251,逃,táo
13261,洪,hóng
13271,旗,qí
13281,潜,qián
13291,鼻,bí
13301,忆,yì
13311,湾,wān
13321,绩,jì
13331,恰,qià
13341,坦,tǎn
13351,怒,nù
13361,震,zhèn
13371,豆,dòu
13381,插,chā
13391,戴,dài
13401,涉,shè
13411,绘,huì
13421,瓦,wà
13422,瓦,wǎ
13431,龄,líng
13441,池,chí
13451,沟,gōu
13461,呵,kē
13462,呵,hē
13471,伍,wǔ
13481,氢,qīng
13491,拥,yōng
13501,乘,chéng
13502,乘,shèng
13511,吉,jí
13521,尺,chě
13522,尺,chǐ
13531,朱,zhū
13541,蒸,zhēng
13551,舍,shě
13552,舍,shè
13561,贡,gòng
13571,糊,hù
13572,糊,hū
13573,糊,hú
13581,梁,liáng
13591,漫,màn
13601,腾,téng
13611,症,zhēng
13612,症,zhèng
13621,丈,zhàng
13631,钻,zuān
13632,钻,zuàn
13641,磨,mó
13642,磨,mò
13651,井,jǐng
13661,艰,jiān
13671,键,jiàn
13681,绕,rào
13691,幕,mù
13701,斤,jīn
13711,污,wū
13721,贝,bèi
13731,冒,mò
13732,冒,mào
13741,阔,kuò
13751,胆,dǎn
13761,渡,dù
13771,碍,ài
13781,崇,chóng
13791,愈,yù
13801,岩,yán
13811,玻,bō
13821,碎,suì
13831,宪,xiàn
13841,俄,é
13842,俄,
13851,障,zhàng
13861,融,róng
13871,贸,mào
13881,耐,nài
13891,届,jiè
13901,寄,jì
13911,荡,dàng
13921,币,bì
13931,俩,liǎng
13932,俩,liǎ
13941,卵,luǎn
13951,弃,qì
13961,悄,qiǎo
13962,悄,qiāo
13971,偶,ǒu
13981,纵,zòng
13991,陷,xiàn
14001,坡,pō
14011,勤,qín
14021,享,xiǎng
14031,塑,sù
14041,膜,mó
14051,铜,tóng
14061,拖,tuō
14071,暖,nuǎn
14081,稍,shāo
14082,稍,shào
14091,摩,mā
14092,摩,mó
14101,硫,liú
14111,哩,lī
14112,哩,yīnglǐ
14113,哩,li
14114,哩,lǐ
14121,乌,wù
14122,乌,wū
14131,循,xún
14141,妙,miào
14151,疾,jí
14161,肩,jiān
14171,炎,yán
14181,偷,tōu
14191,赤,chì
14201,灾,zāi
14211,恒,héng
14221,孤,gū
14231,仁,rén
14241,腔,qiāng
14251,杯,bēi
14261,乃,nǎi
14271,稀,xī
14281,恢,huī
14291,违,wéi
14301,伊,yī
14311,挺,tǐng
14321,乙,yǐ
14331,拜,bài
14341,焦,jiāo
14351,锋,fēng
14361,铺,pū
14362,铺,pù
14371,颗,kē
14381,滑,huá
14391,敏,mǐn
14401,洁,jié
14411,嘛,ma
14421,凝,níng
14431,凉,liàng
14432,凉,liáng
14441,杜,dù
14451,凭,píng
14461,勒,lēi
14462,勒,lè
14471,爆,bào
14481,递,dì
14491,鞋,xié
14501,迁,qiān
14511,秦,qín
14521,桂,guì
14531,璃,lí
14541,摄,shè
14551,叹,tàn
14561,峰,fēng
14571,牧,mù
14581,恨,hèn
14591,糖,táng
14601,骂,mà
14611,贴,tiē
14621,紫,zǐ
14631,壤,rǎng
14641,辛,xīn
14651,仰,yǎng
14661,腐,fǔ
14671,割,gē
14681,辈,bèi
14691,君,jūn
14701,泡,pào
14702,泡,pāo
14711,郭,guō
14721,呆,dāi
14731,番,pān
14732,番,fān
14741,励,lì
14751,乳,rǔ
14761,亿,yì
14771,兼,jiān
14781,昨,zuó
14791,刊,kān
14801,擦,cā
14811,迟,chí
14821,拔,bá
14831,丹,dān
14841,彼,bǐ
14851,搬,bān
14861,眉,méi
14871,滴,dī
14881,朵,duǒ
14891,畜,xù
14892,畜,chù
14901,遵,zūn
14911,逻,luó
14921,患,huàn
14931,奥,ào
14941,耕,gēng
14951,忠,zhōng
14961,鉴,jiàn
14971,挤,jǐ
14981,滚,gǔn
14991,壳,qiào
14992,壳,ké
15001,厅,tīng
15011,旦,dàn
15021,炸,zhà
15022,炸,zhá
15031,塔,da
15032,塔,tǎ
15041,频,pín
15051,弯,wān
15061,狂,kuáng
15071,陶,yáo
15072,陶,táo
15081,晓,xiǎo
15091,柳,liǔ
15101,炉,lú
15111,宏,hóng
15121,愤,fèn
15131,瞧,qiáo
15141,箱,xiāng
15151,扑,pū
15161,暂,zàn
15171,盆,pén
15181,瓶,píng
15191,柱,zhù
15201,辉,huī
15211,雅,yā
15212,雅,yǎ
15221,衰,shuāi
15222,衰,cuī
15231,洛,luò
15241,朗,lǎng
15251,琴,qín
15261,腹,fù
15271,牲,shēng
15281,黎,lí
15291,肃,sù
15301,雾,wù
15311,冠,guàn
15312,冠,guān
15321,伪,wěi
15331,幻,huàn
15341,仔,zǐ
15342,仔,zī
15351,杰,jié
15361,烦,fán
15371,悟,wù
15381,荷,hè
15382,荷,hé
15391,晨,chén
15401,甘,gān
15411,饱,bǎo
15421,飘,piāo
15431,芳,fāng
15441,肌,jī
15451,舒,shū
15461,惜,xī
15471,丧,sāng
15472,丧,sàng
15481,肚,dǔ
15482,肚,dù
15491,灌,guàn
15501,抑,yì
15511,鸣,míng
15521,辞,cí
15531,宙,zhòu
15541,邻,lín
15551,昌,chāng
15561,扫,sǎo
15562,扫,sào
15571,赖,lài
15581,泉,quán
15591,肠,cháng
15601,鼠,shǔ
15611,援,yuán
15621,墨,mò
15631,啥,shá
15641,祥,xiáng
15651,储,chǔ
15661,萨,sà
15671,裁,cái
15681,奉,fèng
15691,傅,fù
15701,姿,zī
15711,埋,mái
15712,埋,mán
15721,亩,mǔ
15731,犹,yóu
15741,瓜,guā
15751,咬,yǎo
15761,粘,nián
15762,粘,zhān
15771,芽,yá
15781,吐,tǔ
15782,吐,tù
15791,昆,kūn
15801,估,gù
15802,估,gū
15811,租,zū
15821,碗,wǎn
15831,轨,guǐ
15841,稻,dào
15851,纲,gāng
15861,役,yì
15871,勃,bó
15881,毁,huǐ
15891,烂,làn
15901,昏,hūn
15911,隆,lōng
15912,隆,lóng
15921,饰,shì
15931,曹,cáo
15941,仙,xiān
15951,夹,gā
15952,夹,jiá
15953,夹,jiā
15961,爹,diē
15971,郑,zhèng
15981,闲,xián
15991,柔,róu
16001,吓,xià
16002,吓,hè
16011,嫂,sǎo
16021,巩,gǒng
16031,亏,kuī
16041,帽,mào
16051,浅,qiǎn
16052,浅,jiān
16061,详,xiáng
16071,斜,xié
16081,佳,jiā
16091,饮,yǐn
16092,饮,yìn
16101,猫,māo
16102,猫,máo
16111,杆,gān
16112,杆,gǎn
16121,恋,liàn
16131,凤,fèng
16141,缝,féng
16142,缝,fèng
16151,疏,shū
16161,扶,fú
16171,厉,lì
16181,喷,pēn
16182,喷,pèn
16191,截,jié
16201,扰,rǎo
16211,拨,bō
16221,雕,diāo
16231,码,mǎ
16241,瑞,ruì
16251,讯,xùn
16261,莲,lián
16271,邦,bāng
16281,贷,dài
16291,丢,diū
16301,慌,huang
16302,慌,huāng
16311,寿,shòu
16321,毅,yì
16331,漂,piǎo
16332,漂,piāo
16333,漂,piào
16341,屈,qū
16351,涂,tú
16361,蜂,fēng
16371,猎,liè
16381,氯,lǜ
16391,劝,quàn
16401,柴,chái
16411,悉,xī
16421,狠,hěn
16431,岗,gǎng
16432,岗,gāng
16433,岗,gàng
16441,饲,sì
16451,祝,zhù
16461,皆,jiē
16471,罚,fá
16481,躺,tǎng
16491,桃,táo
16501,猴,hóu
16511,宿,xiù
16512,宿,xiǔ
16513,宿,sù
16521,锅,guō
16531,胶,jiāo
16541,偿,cháng
16551,宾,bīn
16561,译,yì
16571,袭,xí
16581,串,chuàn
16591,申,shēn
16601,捉,zhuō
16611,挖,wā
16621,窝,wō
16631,踏,tà
16632,踏,tā
16641,邓,dèng
16651,允,yǔn
16661,舌,shé
16671,溜,liū
16672,溜,liù
16681,驻,zhù
16691,膀,bàng
16692,膀,páng
16693,膀,bǎng
16694,膀,pāng
16701,渔,yú
16711,纠,jiū
16721,冻,dòng
16731,扭,niǔ
16741,臣,chén
16751,埃,āi
16761,辐,fú
16771,闷,mèn
16772,闷,mēn
16781,涨,zhàng
16782,涨,zhǎng
16791,签,qiān
16801,秒,miǎo
16811,贺,hè
16821,耀,yào
16831,辨,biàn
16841,燕,yān
16842,燕,yàn
16851,慰,wèi
16861,颇,pō
16871,债,zhài
16881,肺,fèi
16891,逼,bī
16901,魂,hún
16911,匆,cōng
16921,旺,wàng
16931,姻,yīn
16941,吞,tūn
16951,甜,tián
16961,吨,dūn
16971,搭,dā
16981,屏,bǐng
16982,屏,bīng
16983,屏,píng
16991,掩,yǎn
17001,涌,chōng
17002,涌,yǒng
17011,袁,yuán
17021,汤,tāng
17022,汤,shāng
17031,岭,lǐng
17041,拟,nǐ
17051,慧,huì
17061,郎,láng
17062,郎,làng
17071,瘦,shòu
17081,阅,yuè
17091,辆,liàng
17101,填,tián
17111,袖,xiù
17121,匀,yún
17131,娃,wá
17141,筒,tǒng
17151,豪,háo
17161,籍,jí
17171,餐,cān
17181,轰,hōng
17191,尘,chén
17201,敲,qiāo
17211,帐,zhàng
17221,撞,zhuàng
17231,钠,nà
17241,牢,láo
17251,肿,zhǒng
17261,盲,máng
17271,腊,xī
17272,腊,là
17281,锐,ruì
17291,返,fǎn
17301,骗,piàn
17311,骑,qí
17321,扣,kòu
17331,寺,sì
17341,沈,shěn
17351,醉,zuì
17361,纹,wén
17371,纺,fǎng
17381,泰,tài
17391,盟,méng
17401,辟,pī
17402,辟,bì
17403,辟,pì
17411,丛,cóng
17421,拒,jù
17431,忧,yōu
17441,魏,wèi
17451,躲,duǒ
17461,纤,qiàn
17462,纤,xiān
17471,肖,xiào
17472,肖,xiāo
17481,悬,xuán
17491,旱,hàn
17501,晋,jìn
17511,祭,zhài
17512,祭,jì
17521,誉,yù
17531,谱,pǔ
17541,箭,jiàn
17551,狭,xiá
17561,饿,è
17571,驱,qū
17581,冯,píng
17582,冯,féng
17591,脂,zhī
17601,斥,chì
17611,肤,fū
17621,椅,yī
17622,椅,yǐ
17631,栽,zāi
17641,仗,zhàng
17651,墓,mù
17661,舅,jiù
17671,碱,jiǎn
17681,兽,shòu
17691,锁,suǒ
17701,喂,wèi
17711,抛,pāo
17721,苍,cāng
17731,臂,bei
17732,臂,bì
17741,溪,xī
17751,胖,pán
17752,胖,pàng
17761,伐,fá
17771,汪,wāng
17781,刷,shuà
17782,刷,shuā
17791,稿,gǎo
17801,绳,shéng
17811,剪,jiǎn
17821,唤,huàn
17831,凶,xiōng
17841,邮,yóu
17851,齿,chǐ
17861,尝,cháng
17871,漠,mò
17881,怨,yuàn
17891,络,luò
17892,络,lào
17901,撤,chè
17911,撒,sǎ
17912,撒,sā
17921,筹,chóu
17931,幽,yōu
17941,渗,shèn
17951,蛇,yí
17952,蛇,shé
17961,诱,yòu
17971,抚,fǔ
17981,磷,lín
17991,逆,nì
18001,牵,qiān
18011,诊,zhěn
18021,惨,cǎn
18031,抖,dǒu
18041,庙,miào
18051,株,zhū
18061,浑,hún
18071,驶,shǐ
18081,泼,pō
18091,厌,yàn
18101,怜,lián
18111,疲,pí
18121,厘,lí
18131,叙,xù
18141,嫁,jià
18151,跨,kuà
18161,惠,huì
18171,哀,āi
18181,胃,wèi
18191,蜜,mì
18201,梯,tī
18211,诺,nuò
18221,悠,yōu
18231,滩,tān
18241,笼,lóng
18242,笼,lǒng
18251,添,tiān
18261,陪,péi
18271,挨,āi
18272,挨,ái
18281,拳,quán
18291,晃,huǎng
18292,晃,huàng
18301,寂,jì
18311,倡,chāng
18312,倡,chàng
18321,催,cuī
18331,朴,piáo
18332,朴,pō
18333,朴,pò
18334,朴,pǔ
18341,郁,yù
18351,脊,jǐ
18361,扇,shàn
18362,扇,shān
18371,仓,cāng
18381,魔,mó
18391,哎,āi
18401,蓄,xù
18411,棵,kē
18421,胀,zhàng
18431,眠,mián
18441,劣,liè
18451,秩,zhì
18461,塘,táng
18471,孟,mèng
18481,媳,xí
18491,廷,tíng
18501,铃,líng
18511,胎,tāi
18521,抹,mǒ
18522,抹,mò
18523,抹,mā
18531,吵,chāo
18532,吵,chǎo
18541,肢,zhī
18551,拾,shè
18552,拾,shí
18561,聪,cōng
18571,寨,zhài
18581,翠,cuì
18591,赫,hè
18601,尿,suī
18602,尿,niào
18611,疼,téng
18621,览,lǎn
18631,狼,láng
18641,轴,zhóu
18642,轴,zhòu
18651,锦,jǐn
18661,夸,kuā
18671,剑,jiàn
18681,牺,xī
18691,翼,yì
18701,卧,wò
18711,曼,màn
18721,姆,mǔ
18722,姆,
18731,匠,jiàng
18741,熊,xióng
18751,搜,sōu
18761,盈,yíng
18771,覆,fù
18781,唇,chún
18791,驾,jià
18801,腺,xiàn
18811,辅,fǔ
18821,枯,kū
18831,鞭,biān
18841,翅,chì
18851,喘,chuǎn
18861,肝,gān
18871,掘,jué
18881,歪,wāi
18891,欺,qī
18901,疆,jiāng
18911,赋,fù
18921,婶,shěn
18931,畅,chàng
18941,葡,pú
18951,脾,pí
18961,哼,hēng
18962,哼,hng
18971,柜,jǔ
18972,柜,guì
18981,兔,tù
18991,顽,wán
19001,藻,zǎo
19011,鸭,yā
19021,页,yè
19031,谐,xié
19041,侦,zhēn
19051,仇,qiú
19052,仇,chóu
19061,睁,zhēng
19071,茫,máng
19081,拼,pīn
19091,炭,tàn
19101,锡,xī
19111,弦,xián
19121,滋,zī
19131,锻,duàn
19141,脆,cuì
19151,裤,kù
19161,卢,lú
19171,萌,méng
19181,骤,zhòu
19191,悦,yuè
19201,氮,dàn
19211,葬,zàng
19221,棒,bàng
19231,渠,qú
19241,诞,dàn
19251,斑,bān
19261,浩,hào
19271,盒,hé
19281,遥,yáo
19291,颤,zhàn
19292,颤,chàn
19301,扮,bàn
19311,扯,chě
19321,颈,jǐng
19322,颈,gěng
19331,玲,líng
19341,丑,chǒu
19351,摊,tān
19361,桑,sāng
19371,盗,dào
19381,柏,bò
19382,柏,bó
19383,柏,bǎi
19391,唉,ài
19392,唉,āi
19401,戒,jiè
19411,凌,líng
19421,羽,yǔ
19431,胁,xié
19441,捷,jié
19451,皱,zhòu
19461,堡,pù
19462,堡,bǔ
19463,堡,bǎo
19471,嚷,rǎng
19472,嚷,rāng
19481,挣,zhēng
19482,挣,zhèng
19491,淋,lìn
19492,淋,lín
19501,陵,líng
19511,彭,péng
19521,茂,mào
19531,吊,diào
19541,愁,chóu
19551,巡,xún
19561,寸,cùn
19571,纱,shā
19581,惑,huò
19591,董,dǒng
19601,勾,gòu
19602,勾,gōu
19611,昂,áng
19621,阐,chǎn
19631,纬,wěi
19641,逢,féng
19651,披,pī
19661,恼,nǎo
19671,佩,pèi
19681,妥,tuǒ
19691,萄,táo
19701,迈,mài
19711,坛,tán
19721,署,shǔ
19731,姨,yí
19741,肾,shèn
19751,仲,zhòng
19761,邀,yāo
19771,莱,lái
19781,辽,liáo
19791,阀,fá
19801,猜,cāi
19811,弥,mí
19821,瞪,dèng
19831,韩,hán
19841,臭,chòu
19842,臭,xiù
19851,脖,bó
19861,掏,tāo
19871,妨,fáng
19881,燥,zào
19891,酷,kù
19901,蚁,yǐ
19911,鸿,hóng
19921,棚,péng
19931,芦,lú
19932,芦,lǔ
19941,漏,lòu
19951,凯,kǎi
19961,舰,jiàn
19971,狱,yù
19981,踪,zōng
19991,氛,fēn
20001,摘,zhāi
20011,御,yù
20021,蔡,cài
20031,扔,rēng
20041,硝,xiāo
20051,裕,yù
20061,氨,ān
20071,竭,jié
20081,蚕,cán
20091,疯,fēng
20101,坑,kēng
20111,愉,yú
20121,矮,ǎi
20131,嘉,jiā
20141,掠,lüě
20142,掠,lüè
20151,泄,xiè
20161,叉,chā
20162,叉,chà
20163,叉,chǎ
20164,叉,chá
20171,渴,kě
20181,冶,yě
20191,囊,náng
20192,囊,nāng
20201,辣,là
20211,菊,jú
20221,凑,còu
20231,歇,xiē
20241,嘻,xī
20251,雇,gù
20261,婴,yīng
20271,泌,mì
20272,泌,bì
20281,痕,hén
20291,亭,tíng
20301,跌,diē
20311,夕,xī
20321,册,cè
20331,螺,luó
20341,贮,zhù
20351,淀,diàn
20361,贪,tān
20371,庞,páng
20381,铝,lǚ
20391,砖,zhuān
20401,僚,liáo
20411,涛,tāo
20421,耶,yē
20422,耶,yé
20431,艳,yàn
20441,玛,mǎ
20451,拆,cā
20452,拆,chāi
20461,绵,mián
20471,遮,zhē
20481,慎,shèn
20491,贾,gǔ
20492,贾,jiǎ
20501,贤,xián
20511,糟,zāo
20521,鹿,lù
20531,霸,bà
20541,匹,pǐ
20551,挡,dàng
20552,挡,dǎng
20561,舱,cāng
20571,咳,hāi
20572,咳,ké
20581,雀,qiāo
20582,雀,qiǎo
20583,雀,què
20591,赴,fù
20601,蚀,shí
20611,咽,yè
20612,咽,yān
20613,咽,yàn
20621,饥,jī
20631,鹰,yīng
20641,询,xún
20651,嘿,mò
20652,嘿,hēi
20661,函,hán
20671,堪,kān
20681,嗓,sǎng
20691,嫩,nèn
20701,晴,qíng
20711,蹲,cún
20712,蹲,dūn
20721,辖,xiá
20731,豫,yù
20741,酬,chóu
20751,剖,pōu
20761,钾,jiǎ
20771,尸,shī
20781,胚,pēi
20791,悔,huǐ
20801,雌,cí
20811,哦,é
20812,哦,ó
20813,哦,ò
20821,惩,chéng
20831,漆,qī
20841,篮,lán
20851,链,liàn
20861,筋,jīn
20871,摔,shuāi
20881,遂,suí
20882,遂,suì
20891,叠,dié
20901,霍,huò
20911,垄,lǒng
20921,匪,fěi
20931,侯,hóu
20932,侯,hòu
20941,巾,jīn
20951,贞,zhēn
20961,丘,qiū
20971,滞,zhì
20981,洒,sǎ
20991,纽,niǔ
21001,蓬,péng
21011,浙,zhè
21021,潘,pān
21031,娜,nuó
21032,娜,nà
21041,矩,jǔ
21051,闯,chuǎng
21061,盼,pàn
21071,叛,pàn
21081,履,lǚ
21091,霞,xiá
21101,菲,fěi
21102,菲,fēi
21111,瞬,shùn
21121,奸,jiān
21131,砍,kǎn
21141,敦,duì
21142,敦,dūn
21151,浆,jiāng
21161,儒,rú
21171,拓,tuò
21172,拓,tà
21181,僧,sēng
21191,棋,qí
21201,芬,fēn
21211,俺,ǎn
21221,慈,cí
21231,萧,xiāo
21241,蛮,mán
21251,郊,jiāo
21261,勉,miǎn
21271,钉,dìng
21272,钉,dīng
21281,缠,chán
21291,盯,dīng
21301,吾,wú
21311,咕,gū
21321,膨,péng
21331,堵,dǔ
21341,卜,bǔ
21342,卜,bo
21351,扁,biǎn
21352,扁,piān
21361,葛,gě
21362,葛,gé
21371,哟,yō
21372,哟,yo
21381,寡,guǎ
21391,鄂,
21401,驰,chí
21411,桶,tǒng
21421,晒,shài
21431,慕,mù
21441,栏,lán
21451,霜,shuāng
21461,谊,yì
21471,哇,wā
21472,哇,wa
21481,畴,chóu
21491,隙,xì
21501,孝,xiào
21511,押,yā
21521,竖,shù
21531,喉,hóu
21541,欠,qiàn
21551,衫,shān
21561,吕,lǚ
21571,旬,xún
21581,韵,yùn
21591,霉,méi
21601,邪,yé
21602,邪,xié
21611,孕,yùn
21621,穆,mù
21631,硅,guī
21641,峡,xiá
21651,湘,xiāng
21661,澳,ào
21662,澳,o
21671,羞,xiū
21681,惧,jù
21691,慨,kǎi
21701,穴,xué
21711,捞,lāo
21721,辱,rǔ
21731,棍,gùn
21741,撑,chēng
21751,炕,kàng
21761,窄,zhǎi
21771,崖,yá
21781,俱,jū
21782,俱,jù
21791,宅,zhái
21801,陕,shǎn
21811,爽,shuǎng
21821,鹅,é
21831,晰,xī
21841,巢,cháo
21851,绒,róng
21861,疫,yì
21871,茎,jīng
21881,苹,píng
21891,捧,pěng
21901,忌,jì
21911,搏,bó
21921,奈,nài
21931,躯,qū
21941,惹,rě
21951,焰,yàn
21961,岂,qǐ
21971,甫,fǔ
21981,艾,yì
21982,艾,ài
21991,拦,lán
22001,趁,chèn
22011,缚,fù
22021,祸,huò
22031,橡,xiàng
22041,碧,bì
22051,卑,bēi
22061,攀,pān
22071,饼,bǐng
22081,蔬,shū
22091,譬,pì
22101,灶,zào
22111,赔,péi
22121,粪,fèn
22131,颠,diān
22141,曰,yuē
22151,媒,méi
22161,殿,diàn
22171,蛙,wā
22181,衬,chèn
22191,钩,gōu
22201,逝,shì
22211,哑,yā
22212,哑,yǎ
22221,艇,tǐng
22231,罩,zhào
22241,裸,luǒ
22251,岳,yuè
22261,庸,yōng
22271,嫌,xián
22281,窃,qiè
22291,涵,hán
22301,砂,shā
22311,梨,lí
22321,泊,bó
22322,泊,pō
22331,遣,qiǎn
22341,熔,róng
22351,廉,lián
22361,傲,ào
22371,畏,wèi
22381,缴,jiǎo
22382,缴,zhuó
22391,钙,gài
22401,铅,yán
22402,铅,qiān
22411,乔,qiáo
22421,懒,lǎn
22431,萍,píng
22441,莉,lì
22451,挽,wǎn
22461,凄,qī
22471,刮,guā
22481,卓,zhuó
22491,档,dàng
22501,妄,wàng
22511,劫,jié
22521,阁,gé
22531,掀,xiān
22541,哗,huā
22542,哗,huá
22551,藤,téng
22561,吟,yín
22571,杏,xìng
22581,颂,sòng
22591,梢,shāo
22592,梢,sào
22601,罕,hǎn
22611,沸,fèi
22621,滨,bīn
22631,翔,xiáng
22641,汁,zhī
22651,戈,gē
22661,愚,yú
22671,秧,yāng
22681,抒,shū
22691,弊,bì
22701,姜,jiāng
22711,拘,jū
22721,贩,fàn
22731,框,kuàng
22741,屁,pì
22751,喻,yù
22761,嘱,zhǔ
22771,垫,diàn
22781,迪,dí
22791,契,qì
22792,契,xiè
22801,弗,fú
22811,瑶,yáo
22821,赌,dǔ
22831,堤,dī
22841,哄,hōng
22842,哄,hǒng
22843,哄,hòng
22851,旨,zhǐ
22861,晕,yūn
22862,晕,yùn
22871,凳,dèng
22881,址,zhǐ
22891,彪,biāo
22901,踢,tī
22911,俊,jùn
22921,韦,wéi
22931,贼,zéi
22941,稚,zhì
22951,蝶,dié
22961,账,zhàng
22971,凹,āo
22972,凹,wā
22981,帕,pà
22991,携,xié
23001,茅,máo
23011,枢,shū
23021,溃,kuì
23031,哨,shào
23041,枚,méi
23051,驳,bó
23061,歧,qí
23071,抄,chāo
23081,弓,gōng
23091,稼,jià
23101,颁,bān
23111,徽,huī
23121,杠,gāng
23122,杠,gàng
23131,泳,yǒng
23141,蜡,là
23142,蜡,zhà
23151,吻,wěn
23161,沾,zhān
23171,绣,xiù
23181,叮,dīng
23191,谨,jǐn
23201,厨,chú
23211,拐,guǎi
23221,宴,yàn
23231,鸦,yā
23241,衷,zhōng
23251,戚,qī
23261,粹,cuì
23271,碑,bēi
23281,煮,zhǔ
23291,蕾,lěi
23301,淑,shū
23311,逸,yì
23321,翁,wēng
23331,倘,cháng
23332,倘,tǎng
23341,恳,kěn
23351,逊,xùn
23361,趟,tàng
23362,趟,tāng
23371,讼,sòng
23381,衍,yǎn
23391,蔽,bì
23401,胳,gé
23402,胳,gā
23403,胳,gē
23411,罐,guàn
23421,裙,qún
23431,龟,jūn
23432,龟,qiū
23433,龟,guī
23441,奠,diàn
23451,颌,hé
23452,颌,gé
23461,驴,lǘ
23471,撕,sī
23481,蒂,dì
23491,姚,yáo
23501,滥,làn
23511,恭,gōng
23521,耻,chǐ
23531,蕴,yùn
23541,骄,jiāo
23551,煌,huáng
23561,冤,yuān
23571,瞎,xiā
23581,娇,jiāo
23591,杭,háng
23601,倦,juàn
23611,愧,kuì
23621,淮,huái
23631,柯,kē
23641,聊,liáo
23651,侨,qiáo
23661,萝,luó
23671,惟,wéi
23681,谅,liàng
23691,瘤,liú
23701,蚂,mǎ
23702,蚂,mā
23703,蚂,mà
23711,崔,cuī
23721,廊,láng
23731,溉,gài
23741,铸,zhù
23751,髓,suǐ
23761,碌,lù
23762,碌,liù
23771,拢,lǒng
23781,沫,mò
23791,帅,shuài
23801,坟,fén
23811,娱,yú
23821,吏,lì
23831,峻,jùn
23841,歉,qiàn
23851,刹,chà
23852,刹,shā
23861,坝,bà
23871,栖,xī
23872,栖,qī
23881,捐,juān
23891,渊,yuān
23901,傍,bàng
23911,叭,bā
23921,鸽,gē
23931,淘,táo
23941,轿,jiào
23951,呜,wū
23961,宰,zǎi
23971,谦,qiān
23981,玄,xuán
23991,丙,bǐng
24001,愣,lèng
24011,朽,xiǔ
24021,跪,guì
24031,券,xuàn
24032,券,quàn
24041,寓,yù
24051,捏,niē
24061,搅,jiǎo
24071,笨,bèn
24081,槽,cáo
24091,咋,zhā
24092,咋,zé
24093,咋,zǎ
24101,厦,xià
24102,厦,shà
24111,爪,zhǎo
24112,爪,zhuǎ
24121,奎,kuí
24131,榜,bǎng
24141,屠,tú
24151,耸,sǒng
24161,驼,tuó
24171,甩,shuǎi
24181,逮,dǎi
24182,逮,dài
24191,殷,yān
24192,殷,yǐn
24193,殷,yīn
24201,赚,zhuàn
24202,赚,zuàn
24211,歼,jiān
24221,孢,bāo
24231,僵,jiāng
24241,矣,yǐ
24251,锤,chuí
24261,浴,yù
24271,呐,nè
24272,呐,nà
24281,兹,cí
24282,兹,zī
24291,坎,kǎn
24301,珊,shān
24311,苯,běn
24321,垦,kěn
24331,兜,dōu
24341,禅,chán
24342,禅,shàn
24351,芝,zhī
24361,吁,yū
24362,吁,xū
24363,吁,yù
24371,酶,méi
24381,舆,yú
24391,惶,huáng
24401,咐,fù
24411,瓷,cí
24421,陌,mò
24431,颖,yǐng
24441,帘,lián
24451,摧,cuī
24461,赢,yíng
24471,裹,guǒ
24481,瞅,chǒu
24491,卸,xiè
24501,兆,zhào
24511,咧,lie
24512,咧,liě
24513,咧,liē
24521,噢,ō
24531,仆,pū
