hanzi_id,hanzi
112718,闲步
112720,感叹号
112721,巡访
112725,投生
112727,乐陶陶
112731,旁支
112732,放青
112733,草木灰
112734,殃及池鱼
112735,扑闪
112736,打点滴
112738,曼声
112739,感愧
112741,失检
112742,附属国
112743,闹嚷嚷
112744,改向
112745,分列式
112748,麻脸
112749,鬼头鬼脑
112753,话茬儿
112755,双生子
112766,信天翁
112769,说得来
112777,甜味剂
112778,电磁铁
112779,二重奏
112780,匣子枪
112782,电力网
112786,跷跷板
112787,投诉率
112788,语言关
112791,窝边草
112792,音乐片
112793,小淘气
112796,文献片
112798,口水战
112799,破烂儿
112800,组合柜
112803,地动仪
112805,遵章守纪
112809,荒诞无稽
112810,膀大腰圆
112811,云山雾罩
112820,以观后效
112821,目不忍睹
112823,才疏学浅
112827,同等学力
112828,倒打一耙
112830,死乞白赖
112831,搜肠刮肚
112834,毛手毛脚
112836,除旧布新
112837,唯心史观
112838,一语双关
112841,言不及义
112843,碍眼
112844,橡皮图章
112852,联合战线
112854,玉石俱焚
112858,扳道
112859,小炒
112861,自裁
112862,角铁
112863,散剂
112866,服罪
112867,棘刺
112868,奶嘴
112874,禅院
112875,知友
112876,遗少
112878,荒寂
112879,棋路
112880,欣幸
112881,移用
112882,辞赋
112885,水疱
112886,三围
112889,略语
112890,雌花
112891,闲田
112892,顽敌
112893,歇宿
112895,碑座
112898,刺字
112899,稻壳
112903,悲秋
112904,荣枯
112907,瓢虫
112909,虚掷
112910,豪猪
112911,贮量
112914,限界
112916,封港
112918,挚诚
112921,粗通
112922,要津
112923,羽扇
112924,涂饰
112926,丹毒
112927,脓疮
112928,灯头
112931,霜花
112932,纤秀
112936,秀逸
112937,暗记
112938,润笔
112939,迷眼
112941,低智
112943,痛恶
112946,抵近
112947,暖壶
112948,底版
112950,派购
112951,择吉
112953,哺养
112954,除锈
112958,孽障
112960,污名
112961,访查
112962,试纸
112964,电疗
112965,试讲
112967,返聘
112968,装殓
112970,过账
112971,疲沓
112973,绕路
112975,侮蔑
112978,乐律
112979,萧疏
112982,家燕
112983,吊子
112986,磷火
112987,忍冬
112995,存底
112996,铁箍
113000,神笔
113001,齿冷
113003,渴念
113004,笔体
113007,逊位
113008,隽语
113011,浴液
113012,图钉
113021,瓦刀
113025,苍莽
113027,废品率
113029,白皑皑
113035,谱子
113037,拙笨
113038,谜面
113039,急如星火
113040,自食其言
113045,愁人
113049,终天
113051,腔肠动物
113053,鹦鹉学舌
113054,闽剧
113055,增修
113060,胸椎
113066,补记
113067,刨子
113068,图籍
113070,肉刑
113071,敷料
113074,遗照
113075,旧知
113076,述怀
113077,准假
113079,幻术
113081,遁形
113084,不耻下问
113085,癖性
113086,寻根究底
113089,腊味
113090,工尺
113094,方糖
113096,釉陶
113098,自矜
113100,领赏
113102,本埠
113107,初交
113110,沙灾
113111,男盗女娼
113112,搞臭
113116,兵不厌诈
113118,接防
113119,一目十行
113120,肝脑涂地
113122,称说
113124,辨正
113127,唇亡齿寒
113129,别绪
113130,称便
113131,唱名
113136,疖子
113137,纺绸
113138,嫩白
113139,墩布
113141,照猫画虎
113143,编结
113144,爽脆
113145,以身相许
113146,费尽心血
113147,封赏
113149,赦罪
113150,娇宠
113152,开涮
113153,外交特权
113156,出以公心
113157,食具
113162,天兵天将
113164,御驾
113165,无往不胜
113167,坐收渔利
113168,等米下锅
113169,窗帷
113171,肉票
113172,腕力
113173,药害
113176,闭目塞听
113177,洁肤
113178,篡权
113179,厉鬼
113180,司炉
113181,横列
113184,凹面
113185,笔战
113189,瘾头
113192,机械运动
113194,假仁假义
113195,相偕
113196,撕票
113197,沁人肺腑
113198,杀人如麻
113200,炼乳
113202,浪峰
113205,死沉
113206,纸媒
113211,端丽
113216,绿藻
113218,傻头傻脑
113219,气泵
113222,触目皆是
113224,入邪
113225,宽大为怀
113227,簪花
113228,偶感
113230,基价
113233,排椅
113234,附后
113235,煤油炉
113237,娘娘腔
113238,腊八粥
113239,锚泊
113242,验钞机
113243,外嫁
113244,老白干儿
113249,添补
113250,根瘤菌
113254,钢丝床
113256,血压计
113257,输精管
113258,龙须草
113262,白晃晃
113263,没影儿
113268,辛苦费
113270,翘尾巴
113271,腹膜炎
113272,帮倒忙
113274,卸包袱
113279,吃回扣
113281,电度表
113285,臭烘烘
113286,滴滴涕
113287,大前年
113288,警匪片
113290,褫夺
113292,带头羊
113295,栽插
113301,抱屈
113302,火焰喷射器
113307,鬼点子
113310,货检
113311,偏听偏信
113312,亦庄亦谐
113313,蚕蛾
113315,形影相吊
113319,回请
113320,郁郁苍苍
113322,抵命
113323,切点
113324,初度
113325,鬣狗
113327,慢待
113329,送呈
113331,交欢
113332,暮秋
113333,蔗田
113334,词牌
113335,搬移
113337,招纳
113339,魔障
113341,打挺儿
113342,沙害
113343,菜畦
113344,送展
113345,叛离
113349,叫阵
113355,晴和
113356,流寇
113361,横队
113366,起灵
113368,蒙药
113369,救穷
113370,胎动
113371,守擂
113372,夸饰
113373,鸣禽
113375,私怨
113377,催讨
113379,基色
113380,便宴
113383,丑类
113386,转圜
113389,婚假
113391,包饭
113398,球果
113399,团徽
113400,旋转餐厅
113403,荡舟
113407,素装
113410,卒子
113412,敏慧
113415,气根
113416,锡纸
113417,单幅
113420,修旧利废
113422,坤包
113423,眼明手快
113424,千赫
113431,味蕾
113433,风帽
113437,续貂
113443,立身处世
113445,白夜
113447,金融寡头
113450,马失前蹄
113453,深幽
113454,反剪
113456,胸像
113457,短笛
113459,涂片
113460,任随
113462,喻示
113465,妻弟
113467,再三再四
113468,凝脂
113469,别无二致
113470,海禁
113481,受窘
113486,蹲守
113488,潜泳
113489,鸽哨
113493,斋饭
113498,黔驴技穷
113499,蛤蚧
113500,冷餐
113501,长袖善舞
113503,改恶从善
113506,排挡
113513,拉皮条
113517,目光如炬
113518,传种
113519,碰碰车
113520,劲歌
113523,忌口
113524,橡皮膏
113526,尊夫人
113531,辩护权
113534,防空壕
113535,三八式
113539,守本分
113540,蔑称
113541,话梅
113543,口误
113545,瓜瓤
113547,八卦掌
113550,针叶树
113553,泥饭碗
113555,夜光杯
113558,直接税
113562,机帆船
113563,罩衣
113564,鼻窦炎
113571,走道儿
113573,定时器
113575,店小二
113578,花生酱
113579,狮子狗
113581,太平鼓
113584,黄豆芽
113585,新殖民主义
113586,布朗族
113588,电影厅
113589,速决战
113590,直瞪瞪
113591,红麻
113599,楷体
113600,翻浆
113606,油渣
113607,添枝加叶
113609,黑黢黢
113610,卷尺
113611,棉绒
113612,短寿
113615,物换星移
113616,雉鸡
113617,百无禁忌
113619,金屋藏娇
113622,拨发
113623,封镜
113624,丢三落四
113627,肉红
113630,踌躇不前
113638,实心实意
113639,与民同乐
113641,一笔抹杀
113642,重峦叠嶂
113643,吃闭门羹
113644,俯首帖耳
113647,官官相护
113650,休书
113652,柴薪
113653,引而不发
113655,肉头
113656,青面獠牙
113657,炒货
113659,油垢
113662,撒气
113663,握手言欢
113666,推求
113668,专横跋扈
113669,闻过则喜
113670,压缩饼干
113671,削面
113673,砚池
113675,雄姿英发
113677,串案
113680,恃强凌弱
113681,鸡飞狗跳
113682,消磁
113686,立体电影
113687,假戏真做
113688,浑朴
113690,把盏
113693,匹夫之勇
113696,熟能生巧
113698,膳宿
113699,河蚌
113700,刮削
113701,酒瘾
113703,莲心
113706,屈节
113708,雄兵
113712,软木塞
113713,中提琴
113714,亲家母
113716,急就章
113718,撑门面
113719,经纬线
113726,孔方兄
113729,打印纸
113730,打掩护
113731,山里红
113733,克山病
113734,电唱机
113738,色迷迷
113739,打摆子
113740,夜大学
113741,鱼腥草
113742,大妹子
113744,米粮川
113747,标准音
113748,鸭嘴兽
113750,清洁车
113751,涎着脸
113754,立脚点
113758,使性子
113762,灭火剂
113764,眼面前
113766,软骨病
113771,滚边
113773,配戏
113776,练笔
113780,捻子
113782,高崖
113784,一竿子插到底
113793,诡称
113798,缺员
113800,管片
113801,失责
113802,循例
113803,奶酒
113804,蓬蒿
113807,清润
113810,令牌
113811,酌定
113812,冰炭
113814,瞎闹
113817,裹腿
113818,钙片
113819,贲门
113824,涤除
113825,绊子
113827,银婚
113829,俚俗
113830,创演
113832,依顺
113834,蜡人
113838,盛暑
113841,泪液
113845,简括
113847,蓝鲸
113848,烽燧
113850,胯骨
113852,查铺
113853,弓腰
113855,戴罪立功
113857,戴高帽子
113860,单裤
113861,缩略
113862,麦麸
113863,诬赖
113864,气贯长虹
113868,贪占
113869,新禧
113870,梁上君子
113871,水貂
113876,垫背
113882,雄视
113883,戏码
113884,反特
113886,排班
113887,晚场
113888,东跑西颠
113891,盲道
113896,恬适
113897,天姿
113899,钢鞭
113902,笼养
113904,译码
113908,香囊
113910,排阵
113911,胆壮
113914,侵越
113920,河鱼
113923,中缝
113924,验核
113925,餐券
113929,证明信
113931,耍流氓
113932,挂机
113933,枪术
113935,一根筋
113936,罩袍
113943,拟古
113944,肺心病
113945,火花塞
113949,相扰
113950,疹子
113954,复写纸
113963,纤毛
113965,飙车
113970,航空信
113971,洒水车
113973,可兰经
113975,卧轨
113980,黑枣
113981,留一手
113982,火绳
113984,遗腹子
113985,万马齐喑
113987,茜草
113991,老虎凳
113992,房契
113996,猛劲儿
113997,好为人师
113999,奖勤罚懒
114001,马蹄铁
114007,蓄养
114011,盘曲
114015,石槽
114017,公平秤
114019,露马脚
114024,交叉科学
114025,货郎担
114027,择菜
114028,楔形文字
114030,出岔子
114033,粉嫩
114034,鞍前马后
114035,胶木
114036,七言诗
114041,抵补
114043,一张一弛
114045,血仇
114048,花纱布
114052,单过
114058,大显神通
114059,印泥
114060,家贼
114062,夺门而出
114065,回音壁
114070,四郊
114074,长缨
114076,试养
114077,不揣冒昧
114078,穿帮
114080,沙里淘金
114082,籼米
114083,柜橱
114084,抖搂
114085,推普
114086,喜从天降
114087,轻闲
114091,因人制宜
114099,尿急
114101,萍踪
114102,学衔
114103,缠结
114105,软片
114106,通风口
114107,兵谏
114111,试场
114112,漆布
114119,天诛地灭
114121,直溜
114128,疾言厉色
114129,圆号
114130,翻毛
114132,撒手锏
114135,险诈
114136,倒春寒
114144,素餐
114149,千儿八百
114150,思凡
114152,细柔
114153,摘记
114154,疯魔
114159,柳梢
114160,桥基
114161,禅杖
114162,改订
114164,寒鸦
114169,面巾
114170,横笛
114173,打前站
114174,八辈子
114180,苗期
114181,柳眉
114183,守孝
114185,雄图
114190,受看
114192,托人情
114193,关门主义
114198,知无不言，言无不尽
114199,折纸
114200,高腰
114202,痴笑
114203,弊政
114204,顿号
114206,山险
114207,祸端
114209,满处
114212,落墨
114215,年年月月
114219,花俏
114220,肉案
114221,沫子
114222,字谜
114223,措置
114226,内查外调
114229,面如死灰
114230,错车
114231,筋络
114233,农谚
114234,理屈词穷
114236,客籍
114242,阴私
114245,诊视
114246,奸邪
114253,啰唆
114254,蜂胶
114255,树倒猢狲散
114256,诊察
114262,耍钱
114267,和婉
114269,干冷
114270,慎密
114275,诚笃
114278,试映
114280,割胶
114282,胶靴
114287,悍将
114288,矿物油
114293,奸猾
114294,卷须
114295,文卷
114296,毛贼
114297,开线
114299,玉米油
114304,粗纺
114305,眼库
114306,疑心病
114309,冰棍儿
114310,腐儒
114313,贱骨头
114314,干仗
114317,棉纤维
114319,野物
114320,千娇百媚
114321,梯恩梯
114322,流水账
114323,潜水泵
114325,填鸭式
114326,前半夜
114329,吹胡子瞪眼
114332,吃食堂
114333,儿皇帝
114334,药渣
114336,苦胆
114339,集腋成裘
114341,醇美
114342,半老徐娘
114343,开倒车
114344,包身工
114345,毒菌
114346,蚍蜉
114351,软座
114352,标准语
114355,凉飕飕
114356,调色板
114359,遁词
114360,咔嗒
114361,狎妓
114363,膏腴
114365,黑潮
114367,韶光
114369,遇救
114370,两小无猜
114372,组合家具
114373,讨巧
114375,神聊
114377,油头粉面
114380,上窜下跳
114381,流量计
114382,傲岸
114383,独苗
114387,节烈
114388,漂白剂
114395,果枝
114397,胼手胝足
114398,慢车道
114399,陷身
114400,怪调
114401,自轻自贱
114402,瓦蓝
114409,风瘫
114413,石榴裙
114418,风雨如晦
114419,狗皮膏药
114425,七拼八凑
114431,手板
114434,实报实销
114435,肥源
114437,肚量
114440,时俗
114441,吆唤
114442,道林纸
114443,笔友
114444,杀富济贫
114447,改年
114451,巩膜
114455,吐沫
114457,睹物思人
114461,求神拜佛
114462,空额
114463,纪传体
114465,奇技
114468,私邸
114469,画苑
114471,彩练
114474,印刻
114477,秒针
114479,浮名
114481,手勤
114483,忠骨
114484,巡天
114486,清水衙门
114487,光控
114488,大谬不然
114491,低缓
114492,白矾
114493,胚子
114494,虚与委蛇
114499,恶少
114500,死无对证
114502,职务工资
114503,亏负
114504,羌笛
114509,尘雾
114510,奇计
114512,散席
114514,运数
114518,泳道
114522,棉签
114523,喷饭
114524,货位
114525,藤子
114527,悠荡
114528,掐算
114529,碑身
114530,老境
114532,幼师
114534,采运
114537,肱骨
114539,宫苑
114541,审度
114542,硼酸
114543,璎珞
114545,换购
114549,板牙
114550,积久
114552,唱票
114554,残匪
114556,岳丈
114558,苟全
114560,熏肉
114563,失口
114564,黄壤
114571,拆字
114575,赊购
114577,牙印
114580,甲亢
114582,泛论
114585,核审
114589,哀戚
114590,痴恋
114591,益虫
114593,挂怀
114595,宽待
114598,珍玩
114601,挨次
114602,受胎
114603,内兄
114604,窝赃
114605,贱价
114606,健朗
114607,谏言
114611,禾场
114614,垂爱
114615,整枝
114616,漂游
114619,正宫
114621,使役
114625,匪患
114626,灯丝
114629,归降
114630,归拢
114633,围脖儿
114634,跳棋
114640,丹砂
114641,从俗
114645,风色
114646,驱寒
114648,女气
114649,挽词
114650,求售
114651,惜力
114652,磨洗
114656,战勤
114660,三角恋爱
114662,苦大仇深
114664,格物致知
114668,仙风道骨
114675,嫁鸡随鸡
114677,推三阻四
114678,无冕之王
114679,首善之区
114683,花拳绣腿
114685,持之有故
114686,白色垃圾
114688,鳏寡孤独
114691,笔走龙蛇
114692,油嘴滑舌
114694,偶一为之
114696,否极泰来
114699,国际公法
114703,单行线
114704,卖身契
114705,太阳地儿
114706,玫瑰香
114709,一锅煮
114711,车把式
114712,芨芨草
114714,西洋景
114715,活字典
114716,上辈子
114717,仙客来
114718,吊嗓子
114720,黑种人
114725,五月节
114727,黑白片
114731,敲边鼓
114732,赶不及
114734,矢车菊
114736,蝴蝶花
114739,骆驼刺
114741,哈哈镜
114745,双簧管
114746,双季稻
114749,衣冠冢
114750,说不来
114753,打埋伏
114754,一品红
114758,汉语拼音方案
114760,十年树木，百年树人
114766,借喻
114767,发涩
114768,浸蚀
114772,替班
114773,长策
114778,霉气
114781,作奸犯科
114782,欺软怕硬
114783,名儒
114785,鹦鹉螺
114786,老豆腐
114791,雾茫茫
114795,忠言逆耳
114797,油漆匠
114798,残次品
114801,雾化
114802,桥孔
114805,没羞
114808,放射病
114811,堂客
114812,拜谢
114813,催产
114814,草写
114817,职业大学
114820,测谎仪
114832,蓝牙技术
114833,炒青
114834,解劝
114835,搜缴
114837,冶铸
114841,棒糖
114843,糟心
114844,挥发油
114845,软糖
114848,摆件
114853,遂愿
114854,辩难
114855,师训
114863,肥头大耳
114868,腐蚀剂
114869,招抚
114871,生俘
114877,第二人称
114879,旧都
114880,横联
114884,灯笼裤
114889,白生生
114893,误餐
114894,应敌
114896,祝颂
114904,末座
114907,刺痒
114919,金玉良言
114920,伯劳
114923,火漆
114925,过谦
114930,血海深仇
114932,棒操
114934,誊清
114937,延搁
114938,蠢材
114939,朽烂
114941,衍文
114947,抽斗
114954,挑三拣四
114962,玩火自焚
114964,繁缛
114965,阴阳先生
114966,陈酿
114968,肚兜
114971,折皱
114972,抓瞎
114973,悬想
114974,一棍子打死
114976,送往迎来
114979,金鸡独立
114982,绞盘
114987,芦荡
114989,细挑
114990,寄费
114992,扎花
114993,公产
114996,总章
115000,空挡
115006,银杉
115008,凶焰
115012,大材小用
115018,地老天荒
115019,筵宴
115023,螟虫
115025,声辩
115027,宽宥
115028,拜客
115029,黏着
115031,蜡炬
115032,驼色
115033,批点
115039,怫然
115040,银匠
115047,蟾宫
115049,蹲坑
115056,缮写
115057,毁誉参半
115059,弹跳力
115061,圣诞卡
115069,团练
115072,弓背
115073,允当
115075,线香
115078,凤仙花
115080,高姿态
115081,逼供信
115083,和事佬
115084,糊涂账
115085,纱灯
115086,牙慧
115092,耳廓
115099,虎口拔牙
115100,拱坝
115101,看扁
115106,坨子
115107,乘方
115109,坟冢
115110,浅白
115111,锐眼
115119,不过尔尔
115120,蝇营狗苟
115123,胆小如鼠
115124,胰子
115128,私章
115132,哈喇
115133,驻屯
115136,消声器
115137,十进制
115139,风油精
115140,诨名
115142,拦挡
115145,示波器
115148,马大哈
115152,聊胜于无
115153,缺心眼儿
115154,熟语
115155,恃才傲物
115157,官架子
115158,鹅蛋脸
115159,燃烧瓶
115161,一风吹
115167,数得上
115171,缝合线
115172,机关炮
115177,绝命书
115178,色情狂
115180,起点站
115181,血口喷人
115184,紫云英
115190,东挪西借
115194,傻呵呵
115196,工装裤
115207,槽头
115208,土坝
115210,舞星
115212,眼压
115215,聚讼纷纭
115216,攀龙附凤
115219,八面威风
115222,杯盘狼藉
115226,烦劳
115232,孝衣
115234,迟误
115236,日场
115238,陪床
115244,向隅
115248,金瓜
115253,欠资
115254,套袖
115255,哄传
115262,通窍
115263,深望
115267,山桃
115268,虔心
115271,苍耳
115274,穷寇
115275,钝化
115277,手黑
115278,忧苦
115281,改锥
115283,踩水
115284,动窝
115293,出乘
115294,旱稻
115299,夜不闭户
115304,雨靴
115305,凭依
115307,瓤子
115309,呆痴
115310,絮棉
115311,锁钥
115313,详备
115314,花苗
115315,横是
115316,横直
115318,屏弃
115319,闲逸
115322,栽秧
115323,惜墨如金
115324,汤池
115325,囊空如洗
115327,丘八
115328,吵翻
115329,鸡奸
115330,绢画
115331,干亲
115333,琴书
115337,头帕
115340,如履平地
115343,牙口
115345,耍笑
115348,乖谬
115349,结党营私
115351,蛇胆
115353,开仗
115358,抵缴
115359,猎装
115360,锚固
115364,筹算
115366,表字
115367,筒裙
115370,回销
115372,监规
115373,销蚀
115374,骨胶
115375,雄威
115376,萎谢
115379,浮财
115380,日上三竿
115381,成夜
115388,木立
115392,倒坍
115397,服式
115399,停灵
115403,追补
115405,感愤
115407,带累
115411,乱兵
115414,寒苦
115415,竹布
115419,鸡瘟
115421,土鳖
115423,斯文扫地
115433,徒子徒孙
115434,有眼无珠
115441,腰肌劳损
115443,废铜烂铁
115445,棋逢对手
115448,披麻戴孝
115452,博闻强记
115454,渺无人烟
115460,提线木偶
115461,四大皆空
115466,益鸟
115467,安寝
115468,阳春面
115469,非卖品
115470,活地图
115476,肾盂
115479,石头子儿
115480,铅笔画
115482,圆溜溜
115486,看家狗
115488,不干胶
115499,帮规
115500,老眼光
115504,漆包线
115506,怒形于色
115507,两党制
115508,华达呢
115510,美人蕉
115511,反比例
115512,特型演员
115517,抽油机
115519,死火山
115523,羞愤
115524,显豁
115525,星汉
115528,狐媚
115531,粪车
115533,卡介苗
115536,雁行
115538,免战牌
115539,锉刀
115540,摆龙门阵
115541,凶巴巴
115542,抽头
115544,针线包
115547,彤云
115549,煤饼
115558,泥胎
115560,便签
115563,憨直
115564,大礼服
115565,乖觉
115568,柱廊
115570,死钱
115571,精饲料
115576,伐区
115578,舞弄
115580,付邮
115582,楼船
115584,牛饮
115587,拾趣
115588,诨号
115589,脉息
115593,歌带
115598,孔眼
115600,干股
115602,拐带
115603,亲聆
115606,防涝
115609,虎气
115615,详明
115616,肥实
115619,鼓角
115623,绿篱
115624,触痛
115625,点验
115626,抓辫子
115630,卸职
115633,木琴
115635,古体诗
115637,春假
115640,人味儿
115642,排箫
115643,点穿
115644,盐卤
115646,板胡
115651,关塞
115653,芙蕖
115655,兽欲
115656,素洁
115659,迷航
115661,继嗣
115664,醉乡
115665,剑舞
115668,旁出
115669,逛荡
115671,倒栽葱
115673,旋舞
115674,串讲
115677,民贼
115681,釉质
115683,万事俱备，只欠东风
115685,小心眼儿
115687,凶案
115688,枕席
115689,蹬腿
115690,品赏
115691,复视
115696,秣马厉兵
115700,斑驳陆离
115704,射猎
115706,玄孙
115713,届期
115715,沉底
115716,托底
115718,葛藤
115719,暗扣儿
115720,叱骂
115721,栈房
115723,炭窑
115724,表册
115725,莫可名状
115726,缺门
115727,除服
115730,投师
115732,捧杀
115733,破戒
115734,菜板
115738,交尾
115741,横标
115743,包圆儿
115745,组雕
115747,队礼
115754,雅正
115755,挂花
115757,冷冽
115760,欠安
115764,强梁
115768,桃红柳绿
115770,冷暖自知
115771,仲冬
115776,蒲包
115777,耳孔
115780,打旋
115784,镍币
115786,言之无物
115789,救驾
115792,银楼
115795,二茬
115797,互勉
115798,丧乱
115800,野种
115801,归葬
115803,绕远儿
115804,煤屑
115806,游伴
115812,羹匙
115813,抽吸
115816,波束
115817,配载
115820,斑秃
115827,倾侧
115828,隔墙有耳
115829,赣剧
115831,烟具
115832,登程
115835,秽气
115838,笔顺
115841,砂纸
115844,诈取
115847,心毒
115849,沙鸥
115850,诉冤
115855,产床
115858,图例
115860,狂徒
115861,雄蜂
115863,车闸
115866,鞭梢
115871,幸喜
115877,发酵粉
115879,单簧管
115880,死皮赖脸
115882,韬晦
115883,配电网
115884,窑顶
115887,跑单帮
115888,浮尸
115889,幽思
115891,挖墙脚
115893,喷管
115894,鬼主意
115897,争名夺利
115904,异才
115906,大晴天
115912,含片
115913,居丧
115914,男性病
115916,黑森森
115918,一锅端
115919,种仁
115920,并蒂莲
115922,包活儿
115924,数得着
115926,零嘴
115929,朝发夕至
115931,稔熟
115938,鸣冤叫屈
115942,五服
115943,方尺
115945,玄之又玄
115949,相对真理
115950,云量
115951,洞若观火
115952,豆腐渣工程
115953,流食
115955,空驶
115956,巡弋
115957,慰勉
115959,乐天知命
115964,闺门
115970,猝发
115973,搅局
115974,供状
115978,虎背熊腰
115979,鸡犬不留
115980,犯上作乱
115981,怪声怪气
115985,耳鬓厮磨
115989,豆包
115994,诱引
115996,清炒
115997,雁过拔毛
115998,拖斗
116001,震天价
116004,名嘴
116005,饱胀
116009,党证
116013,摆摊儿
116014,背对背
116015,死老虎
116018,臭架子
116021,电路图
116022,辩护士
116023,开司米
116024,照相簿
116026,富强粉
116028,省略号
116029,水压机
116031,穹隆
116032,鸡毛信
116033,啃书本
116035,引申义
116036,重孙子
116041,吸铁石
116047,灵长目
116049,橄榄色
116051,腰杆子
116052,宫外孕
116054,撂挑子
116056,脱口秀
116057,混事
116061,跳楼价
116066,孀居
116067,小曲儿
116069,脑积水
116071,送人情
116073,备不住
116074,晋谒
116075,抹不开
116081,妙论
116082,炸糕
116089,殿军
116090,半票
116091,预置
116093,殉节
116094,腾越
116096,悉力
116097,毡靴
116098,锈斑
116104,飞眼
116105,操琴
116106,拨子
116111,压台
116112,藻井
116114,行楷
116115,唁函
116118,棉套
116119,仔鸡
116122,挂牵
116123,铁杉
116125,瓜藤
116126,钢钻
116129,气脉
116132,咂舌
116134,凋残
116138,油迹
116140,追赠
116142,犟劲
116146,曲笔
116151,书函
116152,歹意
116153,冲床
116154,蜂毒
116155,佩饰
116156,俊伟
116160,碍难
116164,穿孝
116165,春饼
116167,面晤
116169,漱洗
116176,卤素
116179,兵戈
116180,布菜
116181,姣美
116184,帮佣
116188,榜文
116189,湘剧
116190,素淡
116194,翘望
116197,申时
116199,稻瘟病
116200,尾骨
116207,陡峻
116209,屈打成招
116210,肉鸽
116212,死扣儿
116213,全休
116217,宝贝疙瘩
116219,笑里藏刀
116220,米糕
116221,陡直
116222,海洋性气候
116223,四舍五入
116227,显达
116233,伤生
116235,七老八十
116238,一碗水端平
116239,以德报怨
116242,一贯道
116248,薪饷
116250,画饼充饥
116254,星移斗转
116256,滴虫
116257,单身贵族
116259,补台
116260,高视阔步
116263,榆钱
116268,溶蚀
116269,帅旗
116273,翘盼
116274,博古通今
116275,人机对话
116277,新来乍到
116278,远谋
116280,把舵
116283,凶顽
116287,意气相投
116289,愿心
116292,反攻倒算
116295,世兄
116307,鹞鹰
116310,逼良为娼
116311,破绽百出
116313,寒症
116314,刀斧手
116315,同音字
116316,特种工艺
116317,棉毛衫
116319,柜房
116320,桃花运
116324,八角帽
116325,标准像
116326,期期艾艾
116327,国防绿
116329,有始无终
116331,轻侮
116334,打擦边球
116338,篦子
116339,苛政
116341,水瓢
116342,青饲料
116345,穿小鞋
116349,人来疯
116355,百事通
116357,狼子野心
116358,豪兴
116359,替考
116361,色厉内荏
116362,百褶裙
116364,欲壑难填
116365,死心眼儿
116368,扬场
116370,开山祖师
116371,耍贫嘴
116372,屹然
116373,勘误
116380,峭拔
116385,寡情
116387,零存整取
116392,坟山
116396,替手
116399,鼓舌
116400,黑牢
116405,踮脚
116408,哑炮
116409,分针
116410,音控
116414,鸡鸣狗盗
116420,坚壁清野
116424,师出无名
116428,十冬腊月
116441,烘焙
116449,贪大求洋
116453,酒肉朋友
116455,魔怪
116456,续借
116457,刁蛮
116459,雕漆
116461,虚胖
116462,弃妇
116465,工料
116469,薄礼
116472,撒赖
116475,跟脚
116476,气窗
116477,格纸
116478,幽僻
116480,磨具
116481,闭门思过
116482,丁零
116485,花盘
116488,以身许国
116490,复杂劳动
116499,杯盏
116501,财势
116504,画屏
116508,壮苗
116511,坐待
116513,黑更半夜
116514,尾椎
116515,砖坯
116516,自贬
116517,琼楼玉宇
116518,惨况
116522,多吃多占
116523,挠痒
116525,懒虫
116526,烧心
116527,侧室
116528,测查
116530,绍剧
116531,蓝靛
116532,粗盐
116536,原宥
116537,圆雕
116543,谄笑
116544,皮实
116545,约言
116546,敞车
116547,神算
116555,稚子
116557,抓赌
116560,机谋
116562,专使
116563,重孝
116571,诚聘
116572,积云
116577,乘便
116578,攀折
116579,稽考
116580,排尾
116581,收悉
116583,束装
116588,电刑
116590,拾荒
116592,中邪
116598,单利
116599,单另
116603,螨虫
116605,毛重
116607,独酌
116608,姑老爷
116609,附着力
116612,不济事
116613,磨洋工
116616,花骨朵
116617,油印机
116619,秘本
116620,竖子
116623,概言之
116624,初夜
116625,蛙人
116630,做生日
116631,山楂糕
116632,坏血病
116635,狼牙棒
116636,大前天
116637,小同乡
116638,兜肚
116639,麻麻亮
116641,喇叭口
116642,应付裕如
116643,免刑
116644,喇叭花
116648,光棍儿
116650,鸣啭
116652,扩音机
116654,跑生意
116657,犯戒
116662,方向舵
116664,傲世
116667,梭子蟹
116668,涌潮
116669,识文断字
116671,揭榜
116672,递解
116680,倒弄
116682,定礼
116683,睡帽
116684,冰坝
116686,增编
116689,臆说
116692,鬼蜮
116693,茶镜
116694,诿过
116697,蝎虎
116699,锯条
116702,胸膜炎
116705,阎王殿
116708,缩印本
116711,绢丝
116714,季节工
116716,奶羊
116720,漏失
116721,单元楼
116727,病恹恹
116731,闹意见
116735,放空炮
116740,盲肠炎
116741,嚼子
116742,安全岛
116743,帛画
116744,潜水衣
116745,潜望镜
116749,当中间儿
116753,道学先生
116754,抵死
116757,失学率
116758,戏曲片
116763,先来后到
116764,勤谨
116769,交杯酒
116771,喝倒彩
116773,武昌鱼
116778,出口伤人
116779,垄沟
116781,曲线美
116787,食古不化
116788,前思后想
116790,留后路
116791,战争贩子
116792,重睹
116793,望风而逃
116795,暮鼓晨钟
116798,有日子
116806,刁钻古怪
116807,旧迹
116809,铜版画
116810,挖补
116811,多神教
116812,一丘之貉
116813,贴饼子
116815,淘气鬼
116819,祸乱
116823,一脉相传
116825,贬词
116829,洗冤
116830,打预防针
116831,倡办
116835,刀豆
116840,人面兽心
116845,切脉
116846,胸透
116847,车照
116848,养眼
116849,沙金
116850,情海
116857,狗仗人势
116873,残旧
116878,说东道西
116882,半子
